Wavelength (nm),Intensity (a.u.),
350,0.08944977075,
352,0.1579221636,
354,0.2417608798,
356,0.0647963807,
358,0.2272517383,
360,0.135704726,
362,0.3596249223,
364,0.1115324572,
366,0.3199914694,
368,0.09138055891,
370,0.1780884117,
371.9599915,0.02244517021,
373.9299927,0.0003431942314,
376.0599976,0.06592192501,
378.0299988,0.2225416303,
380,0.02209661715,
382,0.1762012839,
384,0.04449083656,
386,-0.02229455672,
388,0.1391445547,
390,-0.09037116915,
392,0.1321183592,
394,0.1129441336,
396,0.02409946732,
398,0.3397537172,
400,0.07124862075,
401.9599915,0.09273788333,
403.9299927,-0.08968454599,
406.0599976,0.1348957866,
408.0299988,-0.06919337064,
410,0.09623098373,
412,0.09086345881,
414,-0.06744230539,
416,0.2254755199,
418,0.2092834264,
420,0.0242820587,
421.9599915,0.2324589193,
423.9299927,-0.04585889727,
426.0599976,0.1622966975,
428.0299988,-0.1620797515,
430,0.1858604997,
431.9599915,0.3172717094,
433.9299927,0.000938564539,
436.0599976,0.1877649575,
438.0299988,0.02346470393,
440,0.04830198735,
442,0.1400581747,
444,-0.06814929098,
446,0.1126005575,
448,0.04504853487,
450,0.06740159541,
451.9400024,0.1345787346,
454.019989,0.2013640553,
455.9700012,0.3010983169,
458.0499878,0.1097883955,
460,0.09088650346,
461.9599915,0.1598631144,
463.9299927,-0.06803707033,
466.0599976,0.2481158078,
468.0299988,0.09235804528,
470,0.2718763351,
471.9599915,0.2762608826,
473.9299927,0.3743549287,
476.0599976,0.5550341606,
478.0299988,0.7032138705,
480,1.131395102,
481.9599915,1.635809183,
483.9299927,2.502670765,
486.0599976,3.925584316,
488.0299988,5.687177658,
490,8.496062279,
491.9400024,11.9094162,
494.019989,17.17482948,
495.9700012,23.36380959,
498.0499878,32.71806717,
500,42.88262177,
501.9400024,54.82201385,
504.019989,69.4710083,
505.9700012,82.6213913,
508.0499878,95.83309174,
510,108.7816315,
511.9599915,114.6910858,
513.9299927,118.0221939,
516.0599976,118.056015,
518.0300293,116.4283142,
520,112.4915314,
522.0499878,108.3251801,
523.9699707,103.5183258,
526.0200195,95.39772034,
527.9400024,88.54153442,
530,80.39154053,
531.9400024,75.19245148,
534.0200195,67.69448853,
535.9699707,63.35282898,
538.0499878,58.64542389,
540,55.28174591,
541.9400024,50.97154236,
544.0200195,47.94438934,
545.9699707,45.46566772,
548.0499878,42.6347847,
550,41.07144165,
551.9400024,38.28146362,
554.0200195,35.0582695,
555.9699707,34.3913002,
558.0499878,31.20272064,
560,29.36016464,
562.0499878,27.29429245,
563.9699707,25.13986206,
566.0200195,23.61831284,
567.9400024,21.97193909,
570,19.35754967,
572.0499878,17.79350853,
573.9699707,16.15076447,
576.0200195,15.94090939,
577.9400024,13.72064877,
580,13.24954033,
582.0499878,11.41325474,
583.9699707,11.05147743,
586.0200195,9.933431625,
587.9400024,9.354072571,
590,8.341871262,
592.0499878,6.982573509,
593.9699707,7.108435631,
596.0200195,6.894498825,
597.9400024,5.910944939,
600,6.069053173,
602.0499878,5.157094479,
603.9699707,5.015546322,
606.0200195,4.625247955,
607.9400024,4.151196957,
610,3.853760004,
612.0200195,3.776482821,
614.0499878,3.291956902,
615.9400024,2.953493357,
617.9699707,2.836684704,
620,2.641319752,
622.0200195,2.570347786,
624.0499878,2.260758877,
625.9400024,1.834992528,
627.9699707,1.864121079,
630,1.680316091,
632.0200195,1.830756307,
634.0499878,1.4611516,
635.9400024,1.425964117,
637.9699707,1.35232234,
640,1.216221094,
642.0200195,1.272463918,
644.0499878,3.084785461,
645.9400024,11.46813297,
647.9699707,23.45272636,
650,23.98408318,
652.0200195,8.409369469,
654.0499878,1.208390474,
655.9400024,0.7362912297,
657.9699707,0.5075006485,
660,0.4815876186,
662,0.4320340455,
664,0.3581122756,
666,0.4676941037,
668,0.3125044405,
670,0.4090237021,
672.0200195,0.3385290205,
674.0499878,0.1789531857,
675.9400024,0.202424556,
677.9699707,0.5317097306,
680,0.1760044843,
682,0.3081310391,
684,0.2240825891,
686,0.2503831387,
688,0.3781682253,
690,0.2190711349,
