Wavelength (nm),Intensity (a.u.)
530.0116577,0.03478509933
530.9911499,0.03159006312
532.0079956,0.02898002043
532.9869995,0.02674491145
534.003418,0.0250300318
534.9819946,0.02332386374
535.9980469,0.02207279392
537.0137939,0.02080274932
537.9916992,0.01936287805
539.006897,0.01851429045
539.984436,0.01755728945
540.9992065,0.01670062356
542.013855,0.01614142023
542.9906006,0.01543415245
544.0046997,0.01470265072
545.0185547,0.01403362583
545.9946289,0.01378080249
547.0081177,0.0136541659
547.9837036,0.01311314199
548.9966431,0.01250173245
550.0092773,0.01224186458
550.9842529,0.01228947379
551.99646,0.01200873591
553.0084839,0.01157156564
553.9827271,0.01120939013
554.9942017,0.01140092406
556.0054321,0.01097177155
557.0164795,0.01072496921
557.9898071,0.01065580267
559.0003662,0.01039303374
560.0105591,0.01048719138
560.9831543,0.01018130034
561.992981,0.01035019103
563.0025635,0.01007745881
564.0118408,0.009916592389
564.9835205,0.009692173451
565.9923096,0.009776383638
567.0009155,0.00966782216
568.0092163,0.009455806576
569.0172729,0.009438768961
569.987793,0.009324816987
570.9953003,0.009253519587
572.0026855,0.009063353762
573.0097656,0.009325452149
574.0165405,0.008938508108
574.9858398,0.00856228359
575.9921875,0.008772780187
576.998291,0.008822150528
578.0040283,0.008739975281
579.0095825,0.008941916749
580.0149536,0.008826483041
580.9827881,0.008361574262
581.9876099,0.008229489438
582.9921265,0.008213397115
583.99646,0.008448006585
585.0004883,0.00799299404
586.0042114,0.007905834354
587.0077515,0.007772439159
588.0109863,0.007719788235
589.0140381,0.007974274457
590.0167847,0.007391299121
590.9821777,0.007624226622
591.984375,0.007487889379
592.9863892,0.00713094417
593.9880981,0.00733669335
594.989502,0.00769032957
595.9907837,0.007422922645
596.9916382,0.007156996056
597.9923096,0.007070056628
598.9927368,0.006945597939
599.9929199,0.007896054536
600.9927979,0.007177918218
601.9923706,0.007413417101
602.9918213,0.007367576007
603.9908447,0.00669957418
604.9896851,0.007043378428
605.9881592,0.006962458603
606.9865112,0.006746212021
607.9844971,0.006598296575
608.9822998,0.006663718261
610.0167236,0.006689163856
611.013855,0.006368939299
612.0108032,0.006780418567
613.0075684,0.006570543628
614.0039673,0.006767455954
615.000061,0.006579557899
615.9959717,0.006436795928
616.9915771,0.006603080314
617.9868164,0.005945515819
618.9818726,0.006173914298
620.0135498,0.006087433547
621.0079956,0.006131118163
622.0022583,0.00596010685
622.9961548,0.005885318853
623.9898682,0.005953860935
624.9832764,0.006225327495
626.0131836,0.00618323544
627.0059814,0.006475234404
627.9985352,0.005939191207
628.9909058,0.006240768824
629.9828491,0.005561569706
631.0113525,0.005874193739
632.0028076,0.006843763404
632.9939575,0.005446638446
633.9848633,0.005293347407
635.012146,0.005845437292
636.0024414,0.005630480591
636.9925537,0.005515897647
637.9823608,0.005940923002
639.0083618,0.005730587989
639.9976196,0.005658803042
640.9865112,0.005617316347
642.0117188,0.005637534428
643.0001221,0.004901495297
643.9881592,0.005153862759
645.0125122,0.004981481936
646,0.005359752104
646.9871216,0.004664580338
648.0106812,0.005094456952
648.9972534,0.005051033571
649.9835205,0.005190642551
651.0061646,0.004925607238
651.9918823,0.004971426912
653.013855,0.005322119687
653.9990234,0.005526122171
654.9838867,0.005354746245
656.0049438,0.005137805827
656.9891968,0.00440805126
658.0097046,0.004658771679
658.9933472,0.004492916632
660.0131226,0.004820057657
660.9962769,0.004829847254
662.0155029,0.004869216587
662.9979858,0.005100768991
664.0166016,0.00487508066
664.9985352,0.004461792763
666.0165405,0.004509708378
666.9978638,0.005054490641
668.0151978,0.004147648811
668.9959717,0.004241324496
670.0126343,0.004731412511
670.9928589,0.004518601578
672.0089111,0.004375861958
672.9885254,0.003821823047
674.0039673,0.005288316403
674.9829102,0.00482353894
675.9978027,0.004959565587
677.0123291,0.005075730383
677.9903564,0.005261458922
679.0042114,0.004783597309
680.0178833,0.004503561649
680.9949341,0.004107273184
682.0079346,0.004395238124
682.984436,0.004221144598
683.9967041,0.004205096047
685.008728,0.004135835916
685.984314,0.00471694069
686.9957275,0.004018746782
