Wavelength (nm),Average Intensity
427.0,4.791401950984171
428.0,4.63287755368956
429.0,4.448298104105332
430.0,4.226484775666667
431.0,4.0866484383013715
432.0,3.9293920414256682
433.0,3.8050717867881514
434.0,3.653621828675511
435.0,3.520854631666667
436.0,3.4338917831973226
437.0,3.312895117962885
438.0,3.1611972444997765
439.0,2.94445495499316
440.0,2.9501872856666664
441.0,2.872465427302709
442.0,2.705498711711529
443.0,2.705946059438346
444.0,2.4524152790726084
445.0,2.38127478
446.0,2.3402331773271876
447.0,2.3167636915468113
448.0,2.2939273579379975
449.0,2.2754853556790398
450.0,2.1126068036666665
451.0,2.0192485823957185
452.0,2.0285991034893196
453.0,2.0023946215298616
454.0,1.883425131470138
455.0,1.7697063331369212
456.0,1.6556055724763403
457.0,1.7571646284944062
458.0,1.6599823876567905
459.0,1.5564004423137794
460.0,1.619967699
461.0,1.536866152983919
462.0,1.488696083748178
463.0,1.4260993042682613
464.0,1.3986576774063695
465.0,1.3250008026666666
466.0,1.2590337561375031
467.0,1.2819927375075435
468.0,1.1625531227809258
469.0,1.215702182133873
470.0,1.1510300236666666
471.0,1.1193273369418304
472.0,1.1349184392313794
473.0,1.1100393287019805
474.0,1.0545275656646862
475.0,0.9918695360625976
476.0,1.0079190099582913
477.0,0.9540328064531775
478.0,0.9075828294563545
479.0,1.0312035381675304
480.0,0.8886967698666667
481.0,0.8954515658523684
482.0,0.8498141584301296
483.0,0.799245440036027
484.0,0.8651914554210854
485.0,0.8303055962
486.0,0.8149149860388697
487.0,0.776766266373243
488.0,0.8311743889782638
489.0,0.8193215120958056
490.0,0.7733597556666667
491.0,0.79141966261294
492.0,0.762861728098822
493.0,0.6599044720625739
494.0,0.7257467984707594
495.0,0.7351098581344816
496.0,0.656629642712746
497.0,0.5835951662029659
498.0,0.5896634668785133
499.0,0.628039094840485
500.0,0.5884895722333333
501.0,0.5895697256487461
502.0,0.6078094198434955
503.0,0.6238576294834894
504.0,0.5736206449831772
505.0,0.5535545949155819
506.0,0.5824886148045488
507.0,0.559772326304626
508.0,0.5319042835504885
509.0,0.49579836794294746
510.0,0.5643087426666665
511.0,0.5529211914283692
512.0,0.5922292018201908
513.0,0.4829384703544171
514.0,0.5218193011402316
515.0,0.4763094981666666
516.0,0.5501205702425771
517.0,0.5418293342993573
518.0,0.5196867093086768
519.0,0.44693424117615965
520.0,0.46715682743333337
521.0,0.445488590605247
522.0,0.4730624780947537
523.0,0.48652028036205336
524.0,0.5120295386046133
525.0,0.48930948204461844
526.0,0.4787003997866624
527.0,0.3720328046933685
528.0,0.42339628836055226
529.0,0.47047604141552674
530.0,0.40568290153333336
531.0,0.42069560410973367
532.0,0.46890398232342506
533.0,0.4116148436134596
534.0,0.40609033068654043
535.0,0.44917109947982153
536.0,0.44253323602056743
537.0,0.5493616620544161
538.0,0.4260506645502236
539.0,0.3868164651921462
540.0,0.39336987339999996
541.0,0.4167576070985553
542.0,0.4101599772148477
543.0,0.4153125021933893
544.0,0.4092106849905491
545.0,0.43109279869999995
546.0,0.47561030619209577
547.0,0.38217513442376877
548.0,0.4306783636267344
549.0,0.42844383113740186
550.0,0.4353056351333333
551.0,0.40466292768182516
552.0,0.44128393199629007
553.0,0.3707823366705605
554.0,0.45140567637059076
555.0,0.42590761183333337
556.0,0.41498470464054593
557.0,0.4883205428024386
558.0,0.4084968786767877
559.0,0.4612691969684355
560.0,0.49590663113333333
561.0,0.4376590082529204
562.0,0.48705875867345055
563.0,0.39460539073100653
564.0,0.4734902004264549
565.0,0.48253802459999995
566.0,0.4316205420093889
567.0,0.4422502446233039
568.0,0.46345161325630935
569.0,0.5537206429060083
570.0,0.6299556891
571.0,0.5632695733280296
572.0,0.6259561412075012
573.0,0.9093987655477692
574.0,1.2283103044971115
575.0,1.7433569033333336
576.0,2.770820476006873
577.0,4.569352156248683
578.0,7.627832809196922
