Wavelength (nm),Average Intensity
610.0,-0.868008554
611.0,-0.7420191897383902
612.0,-0.7139002958648116
613.0,-0.8315448373074416
614.0,-0.7781812984014035
615.0,-0.8233033783025941
616.0,-0.8363923734070557
617.0,-0.7867529601953677
618.0,-0.7222522203482307
619.0,-0.8278861648687219
620.0,-0.8716008365000001
621.0,-0.6501403047804144
622.0,-0.695014948460883
623.0,-0.5701520209480515
624.0,-0.48549902113387966
625.0,-0.6561783038403965
626.0,-0.42691257948721695
627.0,-0.02609078819398577
628.0,0.21754832914298597
629.0,0.37582816487775794
630.0,1.04317659155
631.0,1.9617997746616576
632.0,3.5313722347095893
633.0,4.776750142948226
634.0,6.990589587714742
635.0,8.572169709053693
636.0,11.23301907273079
637.0,13.452465883226301
638.0,16.51146769032791
639.0,18.98517326809533
640.0,21.48656082
641.0,24.968961715
642.0,26.10379696
643.0,27.597335819999998
644.0,28.848685265
645.0,31.493766785
646.0,34.721214294999996
647.0,35.242448804999995
648.0,36.71792984
649.0,36.818414685
650.0,37.406406399999995
651.0,37.798596911418784
652.0,35.876628007484626
653.0,35.963194895022795
654.0,38.17926310506628
655.0,37.90056670100503
656.0,39.02101027722064
657.0,38.24406008315074
658.0,37.26126859194103
659.0,35.82380651856412
660.0,36.49004936
661.0,36.351133345
662.0,35.934574125
663.0,36.58218956
664.0,34.007995605000005
665.0,33.32292557
666.0,32.6237278
667.0,32.68027496
668.0,30.721302985
669.0,31.82490921
670.0,31.280920985
671.0,31.17739773
672.0,29.695225715
673.0,27.520328525
674.0,28.956851004999997
675.0,27.83285141
676.0,27.264793394999998
677.0,27.41889763
678.0,24.26379204
679.0,24.277583125
680.0,24.219332695
681.0,24.380046130639396
682.0,22.34802441066725
683.0,22.677677443627303
684.0,21.870527279087725
685.0,19.648997319350414
686.0,20.65095008401748
687.0,19.204952225660147
688.0,18.077231496614246
689.0,18.48629573528428
690.0,18.569633484999997
691.0,17.673845295
692.0,15.455934525
693.0,16.70783043
694.0,15.18847132
695.0,14.47214508
696.0,15.12980795
697.0,14.20091343
698.0,14.101912500000001
699.0,12.843213555
700.0,12.660610195
