00:00:00,1.310,24.025,C
00:00:10,1.310,24.026,C
00:00:20,1.310,24.027,C
00:00:30,1.310,24.028,C
00:00:40,1.310,24.029,C
00:00:50,1.310,24.029,C
00:01:00,1.310,24.030,C
00:01:10,1.310,24.030,C
00:01:20,1.310,24.051,C
00:01:30,1.310,24.301,C
00:01:40,1.310,24.570,C
00:01:50,1.310,24.816,C
00:02:00,1.310,24.975,C
00:02:10,1.310,25.139,C
00:02:20,1.310,25.281,C
00:02:30,1.310,25.390,C
00:02:40,1.310,25.458,C
00:02:50,1.310,25.550,C
00:03:00,1.310,25.613,C
00:03:10,1.310,25.670,C
00:03:20,1.310,25.706,C
00:03:30,1.310,25.749,C
00:03:40,1.310,25.776,C
00:03:50,1.310,25.799,C
00:04:00,1.310,25.829,C
00:04:10,1.310,25.844,C
00:04:20,1.310,25.867,C
00:04:30,1.310,25.881,C
00:04:40,1.310,25.892,C
00:04:50,1.310,25.901,C
00:05:00,1.310,25.913,C
00:05:10,1.310,25.921,C
00:05:20,1.310,25.928,C
00:05:30,1.310,25.932,C
00:05:40,1.310,25.938,C
00:05:50,1.310,25.943,C
00:06:00,1.310,25.948,C
00:06:10,1.310,25.951,C
00:06:20,1.310,25.953,C
00:06:30,1.310,25.955,C
00:06:40,1.310,25.958,C
00:06:50,1.310,25.960,C
00:07:00,1.310,25.961,C
00:07:10,1.310,25.962,C
