00:00:00,1.310,23.203,C
00:00:10,1.310,23.204,C
00:00:20,1.310,23.204,C
00:00:30,1.310,23.204,C
00:00:40,1.310,23.205,C
00:00:50,1.310,23.205,C
00:01:00,1.310,23.205,C
00:01:10,1.310,23.205,C
00:01:20,1.310,23.205,C
00:01:30,1.310,23.205,C
00:01:40,1.310,23.206,C
00:01:50,1.310,23.206,C
00:02:00,1.310,23.206,C
00:02:10,1.310,23.206,C
00:02:20,1.310,23.206,C
00:02:30,1.310,23.206,C
00:02:40,1.310,23.206,C
00:02:50,1.310,23.206,C
00:03:00,1.310,23.206,C
00:03:10,1.310,23.206,C
00:03:20,1.310,23.207,C
00:03:30,1.310,23.206,C
00:03:40,1.310,23.207,C
00:03:50,1.310,23.293,C
00:04:00,1.310,23.400,C
00:04:10,1.310,23.656,C
00:04:20,1.310,24.008,C
00:04:30,1.310,24.265,C
00:04:40,1.310,24.546,C
00:04:50,1.310,24.745,C
00:05:00,1.310,24.881,C
00:05:10,1.310,25.095,C
00:05:20,1.310,25.148,C
00:05:30,1.310,25.280,C
00:05:40,1.310,25.370,C
00:05:50,1.310,25.415,C
00:06:00,1.310,25.500,C
00:06:10,1.310,25.547,C
00:06:20,1.310,25.591,C
00:06:30,1.310,25.628,C
00:06:40,1.310,25.666,C
00:06:50,1.310,25.690,C
00:07:00,1.310,25.709,C
00:07:10,1.310,25.737,C
00:07:20,1.310,25.751,C
00:07:30,1.310,25.769,C
00:07:40,1.310,25.779,C
00:07:50,1.310,25.791,C
00:08:00,1.310,25.803,C
00:08:10,1.310,25.810,C
00:08:20,1.310,25.817,C
00:08:30,1.310,25.823,C
00:08:40,1.310,25.829,C
00:08:50,1.310,25.834,C
00:09:00,1.310,25.838,C
00:09:10,1.310,25.841,C
00:09:20,1.310,25.844,C
00:09:30,1.310,25.846,C
00:09:40,1.310,25.849,C
00:09:50,1.310,25.850,C
00:10:00,1.310,25.852,C
00:10:10,1.310,25.852,C
00:10:20,1.310,25.853,C
00:10:30,1.310,25.854,C
00:10:40,1.310,25.855,C
00:10:50,1.310,25.855,C
00:11:00,1.310,25.855,C
00:11:10,1.310,25.855,C
00:11:20,1.310,25.855,C
00:11:30,1.310,25.855,C
00:11:40,1.310,25.855,C
00:11:50,1.310,25.854,C
00:12:00,1.310,25.854,C
00:12:10,1.310,25.853,C
