00:00:00,1.310,24.498,C
00:00:10,1.310,24.499,C
00:00:20,1.310,24.499,C
00:00:30,1.310,24.500,C
00:00:40,1.310,24.500,C
00:00:50,1.310,24.500,C
00:01:00,1.310,24.510,C
00:01:10,1.310,24.698,C
00:01:20,1.310,24.872,C
00:01:30,1.310,25.127,C
00:01:40,1.310,25.350,C
00:01:50,1.310,25.492,C
00:02:00,1.310,25.677,C
00:02:10,1.310,25.764,C
00:02:20,1.310,25.905,C
00:02:30,1.310,25.985,C
00:02:40,1.310,26.074,C
00:02:50,1.310,26.135,C
00:03:00,1.310,26.190,C
00:03:10,1.310,26.226,C
00:03:20,1.310,26.279,C
00:03:30,1.310,26.300,C
00:03:40,1.310,26.343,C
00:03:50,1.310,26.360,C
00:04:00,1.310,26.378,C
00:04:10,1.310,26.393,C
00:04:20,1.310,26.409,C
00:04:30,1.310,26.425,C
00:04:40,1.310,26.434,C
00:04:50,1.310,26.443,C
00:05:00,1.310,26.451,C
00:05:10,1.310,26.459,C
00:05:20,1.310,26.465,C
00:05:30,1.310,26.469,C
00:05:40,1.310,26.474,C
00:05:50,1.310,26.478,C
00:06:00,1.310,26.482,C
00:06:10,1.310,26.485,C
00:06:20,1.310,26.486,C
00:06:30,1.310,26.488,C
00:06:40,1.310,26.490,C
00:06:50,1.310,26.491,C
00:07:00,1.310,26.493,C
00:07:10,1.310,26.493,C
00:07:20,1.310,26.494,C
00:07:30,1.310,26.494,C
