SetCrun1,,
Time (sec),Abs,
233.75,0.05481198058,
234.25,0.05483873561,
234.75,0.05495208874,
235.25,0.05488749221,
235.75,0.05486725643,
236.25,0.05488108844,
236.75,0.05488625914,
237.25,0.05490905419,
237.75,0.05484094098,
238.25,0.05483174697,
238.75,0.05481932312,
239.25,0.05468959361,
239.75,0.05486549437,
240.25,0.05487207323,
240.75,0.05498834327,
241.25,0.05499128252,
241.75,0.05498728529,
242.25,0.05495050177,
242.75,0.05486188084,
243.25,0.05502668768,
243.75,0.05502392352,
244.25,0.05485248193,
244.75,0.05488681793,
245.25,0.05477559566,
245.75,0.05492294952,
246.25,0.05480933934,
246.75,0.05491501838,
247.25,0.05488711223,
247.75,0.05482246727,
248.25,0.05471038073,
248.75,0.05483159795,
249.25,0.0546473451,
249.75,0.05490232632,
250.25,0.05497961864,
250.75,0.05500182882,
251.25,0.05492565036,
251.75,0.05529153347,
252.25,0.05525281653,
252.75,0.05531390756,
253.25,0.05545082688,
253.75,0.05544867739,
254.25,0.05559299514,
254.75,0.05552794784,
255.25,0.05561638623,
255.75,0.05582733825,
256.25,0.05567187816,
256.75,0.0558354035,
257.25,0.05582727864,
257.75,0.05585945398,
258.25,0.05593868345,
258.75,0.05579242483,
259.25,0.05569115281,
259.75,0.05570507422,
260.25,0.05565872416,
260.75,0.05535463244,
261.25,0.05555657297,
261.75,0.05530185252,
262.25,0.05508128181,
262.75,0.05495864153,
263.25,0.05482267216,
263.75,0.05476161838,
264.25,0.05479186401,
264.75,0.05464749038,
265.25,0.05495593697,
265.75,0.05468474701,
266.25,0.05481415614,
266.75,0.05476232246,
267.25,0.05472062528,
267.75,0.0547115244,
268.25,0.05489113554,
268.75,0.05471249297,
269.25,0.05485095456,
269.75,0.05452056974,
270.25,0.05484061688,
270.75,0.05488526076,
271.25,0.05473724753,
271.75,0.05459852889,
272.25,0.05461766571,
272.75,0.05477955937,
273.25,0.05462421104,
273.75,0.05481791496,
274.25,0.05461831391,
274.75,0.05456762016,
275.25,0.05487741902,
275.75,0.05475568771,
276.25,0.05460888892,
276.75,0.0545893386,
277.25,0.05467144772,
277.75,0.05466228724,
278.25,0.05474361777,
278.75,0.05466543138,
279.25,0.05476393923,
279.75,0.05461889878,
280.25,0.05469880998,
280.75,0.0546021983,
281.25,0.05473853648,
281.75,0.0547423251,
282.25,0.05494647846,
282.75,0.05474068224,
283.25,0.05463316664,
283.75,0.05470415577,
284.25,0.05472717434,
284.75,0.05468333885,
285.25,0.05476522818,
285.75,0.0547031574,
286.25,0.05471149459,
286.75,0.05456911772,
287.25,0.05481365696,
287.75,0.05460011214,
288.25,0.05467203632,
288.75,0.05463894829,
289.25,0.05460994691,
289.75,0.05466751382,
290.25,0.0547241196,
290.75,0.05457950756,
291.25,0.05458505452,
291.75,0.05461781472,
292.25,0.05453225225,
292.75,0.0547420606,
293.25,0.0546599701,
293.75,0.05459999666,
294.25,0.05463404581,
294.75,0.05483151227,
295.25,0.05466783792,
295.75,0.05459744111,
296.25,0.05458889902,
296.75,0.05464869738,
297.25,0.05456905812,
297.75,0.05461746082,
298.25,0.05462979153,
298.75,0.05461320281,
299.25,0.05458382145,
299.75,0.0547067672,
300.25,0.05463956669,
300.75,0.0547423549,
301.25,0.05466064438,
301.75,0.05460410565,
302.25,0.0545071885,
302.75,0.05456395075,
303.25,0.05451801792,
303.75,0.05465307087,
304.25,0.0547241196,
304.75,0.05463830382,
