SetA.run3,,
Time (sec),Abs,
301.25,0.04699762538,
301.75,0.04682548717,
302.25,0.04689377174,
302.75,0.04699641466,
303.25,0.04706426337,
303.75,0.04702687636,
304.25,0.04693178087,
304.75,0.04701095447,
305.25,0.04689535499,
305.75,0.04692656174,
306.25,0.04668198153,
306.75,0.0469638519,
307.25,0.04659554735,
307.75,0.046839647,
308.25,0.04684593156,
308.75,0.04685037211,
309.25,0.04686311632,
309.75,0.04673207924,
310.25,0.04687543213,
310.75,0.04678039625,
311.25,0.04690161347,
311.75,0.04696546495,
312.25,0.0469288677,
312.75,0.04681447521,
313.25,0.04665682092,
313.75,0.0468987599,
314.25,0.04687736183,
314.75,0.04664165899,
315.25,0.04677284136,
315.75,0.04685357213,
316.25,0.04683895409,
316.75,0.04691514,
317.25,0.04673761502,
317.75,0.04680905491,
318.25,0.04676670209,
318.75,0.04673112929,
319.25,0.04673118517,
319.75,0.04690513387,
320.25,0.04683973268,
320.75,0.04675459489,
321.25,0.04649098217,
321.75,0.04661237821,
322.25,0.04677537829,
322.75,0.04673386738,
323.25,0.04672864825,
323.75,0.04687234387,
324.25,0.04668973386,
324.75,0.04671515897,
325.25,0.0467585437,
325.75,0.04662471265,
326.25,0.0467524305,
326.75,0.04679365829,
327.25,0.04681571573,
327.75,0.04681951925,
328.25,0.04686432704,
328.75,0.0466949828,
329.25,0.04677814618,
329.75,0.04673242569,
330.25,0.0466177091,
330.75,0.0467739366,
331.25,0.0468198359,
331.75,0.04658577964,
332.25,0.046868857,
332.75,0.04669610411,
333.25,0.04675130919,
333.75,0.04673438519,
334.25,0.04685919732,
334.75,0.0468294099,
335.25,0.04675401747,
335.75,0.0467001684,
336.25,0.04673490301,
336.75,0.04665941373,
337.25,0.04682260379,
337.75,0.04679674283,
338.25,0.0469446145,
338.75,0.04662477225,
339.25,0.04676995799,
339.75,0.04659675807,
340.25,0.04677918553,
340.75,0.04671509936,
341.25,0.04669132084,
341.75,0.04665938392,
342.25,0.04663041979,
342.75,0.04673072323,
343.25,0.0466157496,
343.75,0.04658860341,
344.25,0.04672008753,
344.75,0.04669685662,
345.25,0.04660079256,
345.75,0.04666736722,
346.25,0.04672810063,
346.75,0.04671631008,
347.25,0.046680253,
347.75,0.04675560445,
348.25,0.04677056521,
348.75,0.04669212922,
349.25,0.04677846283,
349.75,0.04668267444,
350.25,0.04681998119,
350.75,0.04666151851,
351.25,0.04664967209,
351.75,0.04692214727,
352.25,0.04672334716,
352.75,0.04676995799,
353.25,0.04668927565,
353.75,0.04668904468,
354.25,0.04673280194,
354.75,0.04668137804,
355.25,0.04689129069,
355.75,0.046654284,
356.25,0.04671749473,
356.75,0.04670717567,
357.25,0.04676774144,
357.75,0.04667662084,
358.25,0.04668310657,
358.75,0.0466555208,
359.25,0.0465920344,
359.75,0.04667806253,
360.25,0.04661091045,
360.75,0.04683978856,
361.25,0.04664102569,
361.75,0.04671755061,
362.25,0.04665486142,
362.75,0.04686208069,
363.25,0.04664160311,

SetA.run3,
SetA.run3
