SetB.run1,,
Time (sec),Abs,
239.75,0.05621165782,
240.25,0.05602319539,
240.75,0.05610551685,
241.25,0.05603789166,
241.75,0.05606207252,
242.25,0.05595361069,
242.75,0.05609370396,
243.25,0.05613671243,
243.75,0.05608041957,
244.25,0.05603426695,
244.75,0.05609741434,
245.25,0.0561780706,
245.75,0.05598187819,
246.25,0.0561511144,
246.75,0.05614663661,
247.25,0.05603073537,
247.75,0.05610763654,
248.25,0.05601324141,
248.75,0.05613161623,
249.25,0.05608098209,
249.75,0.05594247952,
250.25,0.05577676743,
250.75,0.05610003695,
251.25,0.05608330667,
251.75,0.05602198839,
252.25,0.0560188666,
252.75,0.05599153787,
253.25,0.05610563233,
253.75,0.05612062663,
254.25,0.05607682839,
254.75,0.05604160205,
255.25,0.0560695231,
255.75,0.05605724081,
256.25,0.05605570972,
256.75,0.05603238568,
257.25,0.05595699698,
257.75,0.05582683533,
258.25,0.05593791604,
258.75,0.0559235774,
259.25,0.05602263659,
259.75,0.05586846173,
260.25,0.05594663322,
260.75,0.05604245514,
261.25,0.05603532866,
261.75,0.05581573769,
262.25,0.05590116978,
262.75,0.05607700348,
263.25,0.0560121499,
263.75,0.055980023,
264.25,0.05585612729,
264.75,0.05583763868,
265.25,0.05603721365,
265.75,0.05593102425,
266.25,0.05611347035,
266.75,0.05602993816,
267.25,0.05592584237,
267.75,0.05599795654,
268.25,0.05596170947,
268.75,0.05590178818,
269.25,0.05610648915,
269.75,0.05597233772,
270.25,0.05576620251,
270.75,0.05586225167,
271.25,0.05582604185,
271.75,0.05584688485,
272.25,0.05593152717,
272.75,0.05601553991,
273.25,0.05596312135,
273.75,0.05591341853,
274.25,0.05592472479,
274.75,0.05593279377,
275.25,0.05583896488,
275.75,0.05588038638,
276.25,0.05596144125,
276.75,0.05598535389,
277.25,0.05586431175,
277.75,0.05586183816,
278.25,0.05595861748,
278.75,0.05590685457,
279.25,0.05612581223,
279.75,0.05582751334,
280.25,0.05586972833,
280.75,0.05603933334,
281.25,0.05584782735,
281.75,0.05583498999,
282.25,0.05570277944,
282.75,0.05590670556,
283.25,0.0558158569,
283.75,0.0559001714,
284.25,0.05602287129,
284.75,0.05598926917,
285.25,0.05579213053,
285.75,0.05574598163,
286.25,0.05588798225,
286.75,0.05592181161,
287.25,0.05591621622,
287.75,0.05597490072,
288.25,0.05601518601,
288.75,0.05587926507,
289.25,0.05597204342,
289.75,0.05567894131,
290.25,0.05574368685,
290.75,0.05589722469,
291.25,0.05583908409,
291.75,0.05585312471,
292.25,0.05579957739,
292.75,0.05595313758,
293.25,0.0561773926,
293.75,0.05596718565,
294.25,0.05589516461,
294.75,0.05591091514,
295.25,0.05585662648,
295.75,0.05592372268,
296.25,0.05607314408,
296.75,0.05600190163,
297.25,0.05588721484,
297.75,0.05581167713,
298.25,0.05600696802,
298.75,0.05581491441,
299.25,0.0559489578,
299.75,0.05598517507,
300.25,0.05583422631,
300.75,0.05565790087,
301.25,0.05585921928,
301.75,0.0557496585,
302.25,0.05582754314,
302.75,0.05580796674,
303.25,0.05582074448,
303.75,0.05595967546,
304.25,0.05586171895,
304.75,0.05577091128,
305.25,0.05597578362,
305.75,0.05584659055,
306.25,0.0558328405,
306.75,0.05612059683,
307.25,0.05583275482,
307.75,0.05585609749,
308.25,0.05594518781,
308.75,0.05584923923,
309.25,0.05604460463,
309.75,0.05595808476,
310.25,0.0557644628,
310.75,0.05599633604,
311.25,0.05605314672,
311.75,0.05580923334,
312.25,0.05589113012,
312.75,0.0560609512,
313.25,0.05604042485,
313.75,0.0558353141,
314.25,0.05591857061,
314.75,0.05592222139,
315.25,0.05616139621,
315.75,0.05589013174,
316.25,0.05599106476,
316.75,0.0559476912,
317.25,0.05586183816,
317.75,0.05579560623,
318.25,0.05584290996,
318.75,0.05580393597,
319.25,0.05589999259,
319.75,0.05595738068,
320.25,0.05578874797,
320.75,0.05581900477,
321.25,0.05589657649,
321.75,0.05598517507,
322.25,0.05587841198,
322.75,0.05593264475,
323.25,0.05588857085,
323.75,0.05586813763,
324.25,0.05572220311,
324.75,0.05581565201,
325.25,0.05592540279,
325.75,0.05584202707,
326.25,0.05582839623,
326.75,0.05584435165,
327.25,0.05581279472,
327.75,0.05610799044,
328.25,0.05588006228,
328.75,0.05605895072,
329.25,0.05598980188,
329.75,0.05578359589,
330.25,0.05584087968,
330.75,0.05603320897,
331.25,0.05591483042,
331.75,0.05602885038,
332.25,0.0559479259,
332.75,0.05596585944,
333.25,0.05599280447,
333.75,0.05602722988,
334.25,0.05619474873,
334.75,0.05595558137,
335.25,0.05611941963,
335.75,0.0560752973,
336.25,0.05593305826,
336.75,0.0559762232,
337.25,0.05609750375,
337.75,0.05596220866,
338.25,0.05610707775,
338.75,0.05602784827,
339.25,0.05589183792,
339.75,0.05605847761,
340.25,0.05591577291,
340.75,0.05613703653,
341.25,0.05593591556,
341.75,0.05593776703,
342.25,0.05597587302,
342.75,0.05593658984,
343.25,0.05578545108,
343.75,0.05601686239,
344.25,0.05597799271,
344.75,0.0558343716,
345.25,0.0558761172,
345.75,0.05596091226,
346.25,0.05599957705,
346.75,0.05607367679,
347.25,0.0559762232,
347.75,0.05607741699,
348.25,0.05599080026,
348.75,0.05613043532,
349.25,0.05585480109,
349.75,0.05605252832,
350.25,0.05588874593,
350.75,0.05619465932,
351.25,0.05587988347,
351.75,0.05584232137,
352.25,0.05589177832,
352.75,0.05593829975,
353.25,0.05601586401,
353.75,0.05598853528,
354.25,0.0558530055,
354.75,0.05593712255,
355.25,0.05588547885,
355.75,0.05582192168,
356.25,0.0559498705,
356.75,0.05593017116,
357.25,0.05588730425,
357.75,0.05604148284,
358.25,0.05594165623,
358.75,0.05599689856,
359.25,0.05595834926,
359.75,0.05578674376,
360.25,0.05585739389,
360.75,0.05576649681,
361.25,0.05582875013,
361.75,0.05578783527,
362.25,0.05591695383,
362.75,0.05598853528,
363.25,0.0559204258,
363.75,0.05575504526,
364.25,0.05585630238,
364.75,0.05605364963,
365.25,0.05593152717,
365.75,0.05595537648,
366.25,0.05585904047,
366.75,0.05598376319,
367.25,0.05595953017,
367.75,0.05572405457,
368.25,0.05589101464,
368.75,0.05588097498,
369.25,0.05581479892,
369.75,0.05581562221,
370.25,0.05576714128,
370.75,0.05586858094,
371.25,0.05590962246,
371.75,0.05581559241,
372.25,0.05584614724,
372.75,0.05581503361,
373.25,0.05572914705,
373.75,0.05590093508,

SetB.run1,
SetB.run1
Collection Time: 2023-01-24 16:40:51
Operator Name  :
Kinetics Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument version  2.00
Wavelength (nm)  665.0
Ordinate mode  Abs
Ave Time (sec)  0.5005
Cycle Time(sec)  0.00
Stop Time(sec)  600.00
Method Log     :
Method Name    : C:\Users\chemlab\Desktop\CHEM432Fall2022_SarahJames+KnowltonKershner\Phosphatase Kinetics\Week 2\10mM Inhibitor\Excel\KSD.Meth
Date/Time stamp: 2023-01-24 15:55:46
Method Modifications:
Read WL1 Changed: 2023-01-24 15:52:55, Old:  500.0, New:  665.0
Stop Time 1 Changed: 2023-01-24 15:52:55, Old:     1.00, New:     3.00
Saved as C:\Users\chemlab\Desktop\CHEM432Fall2022_SarahJames+KnowltonKershner\Phosphatase Kinetics\Week 2\10mM Inhibitor\Excel\KSD.MethSaved as C:\Users\chemlab\Desktop\CHEM432Fall2022_SarahJames+KnowltonKershner\Phosphatase Kinetics\Week 2\10mM Inhibitor\Excel\KSD1.BKNSaved as C:\Users\chemlab\Desktop\CHEM432Fall2022_SarahJames+KnowltonKershner\Phosphatase Kinetics\Week 2\10mM Inhibitor\Excel\KSD1.BKNUVVIS SAT Changed: 2023-01-24 16:02:47, Old:0.1000, New:0.5000
Common SAT Changed: 2023-01-24 16:02:47, Old:0.1000, New:0.5000
Stop Time 1 Changed: 2023-01-24 16:02:47, Old:     3.00, New:   600.00
Calc Stop 1 Changed: 2023-01-24 16:02:47, Old:    10.00, New:   600.00
X mode Changed: 2023-01-24 16:02:47, Old:min, New:sec
Saved as C:\Users\chemlab\Desktop\CHEM432Fall2022_SarahJames+KnowltonKershner\Phosphatase Kinetics\Week 2\10mM Inhibitor\Excel\junk.BKNSaved as C:\Users\chemlab\Desktop\CHEM432Fall2022_SarahJames+KnowltonKershner\Phosphatase Kinetics\Week 2\10mM Inhibitor\Excel\junk1.BKNSaved as C:\Users\chemlab\Desktop\CHEM432Fall2022_SarahJames+KnowltonKershner\Phosphatase Kinetics\Week 2\10mM Inhibitor\Excel\junk2.BKNSaved as C:\Users\chemlab\Desktop\CHEM 323\Spring 2023\KSD.BKNSaved as C:\Users\chemlab\Desktop\CHEM 323\Spring 2023\SetArun3.BKNSaved as C:\Users\chemlab\Desktop\CHEM 323\Spring 2023\SetArun5.BKN
End Method Modifications

