SetA.run2,,
Time (sec),Abs,
65.25,0.3015233874,
65.75,0.2982738912,
66.25,0.2950934768,
66.75,0.2922460437,
67.25,0.2891390324,
67.75,0.2861280739,
68.25,0.2828123271,
68.75,0.2800132334,
69.25,0.277032733,
69.75,0.2743077278,
70.25,0.2715105414,
70.75,0.2685575783,
71.25,0.2658258975,
71.75,0.2631349266,
72.25,0.2607516944,
72.75,0.2591053247,
73.25,0.256906122,
73.75,0.2544575632,
74.25,0.2519840002,
74.75,0.2495191693,
75.25,0.2467463464,
75.75,0.243780002,
76.25,0.2402704507,
76.75,0.2369438708,
77.25,0.2345730513,
77.75,0.2321975678,
78.25,0.2299647927,
78.75,0.2274447232,
79.25,0.2251351476,
79.75,0.222936824,
80.25,0.2205931395,
80.75,0.2185033709,
81.25,0.2163218856,
81.75,0.2140416652,
82.25,0.211750254,
82.75,0.2097026408,
83.25,0.2075997442,
83.75,0.2056278288,
84.25,0.2036720365,
84.75,0.201613307,
85.25,0.1995435655,
85.75,0.1976753026,
86.25,0.1954948902,
86.75,0.1935719997,
87.25,0.191689238,
87.75,0.1897217482,
88.25,0.1880986989,
88.75,0.1860004514,
89.25,0.1842070669,
89.75,0.1826227605,
90.25,0.1806494892,
90.75,0.1791071296,
91.25,0.1771745235,
91.75,0.1757698208,
92.25,0.1740664244,
92.75,0.1724043339,
93.25,0.1709209681,
93.75,0.1692357212,
94.25,0.1674256921,
94.75,0.1658002883,
95.25,0.1644538492,
95.75,0.1627675444,
96.25,0.1613665372,
96.75,0.1598225534,
97.25,0.1583367586,
97.75,0.156814009,
98.25,0.1554037035,
98.75,0.1539503634,
99.25,0.1526371241,
99.75,0.1512894779,
100.25,0.1497350037,
100.75,0.1485587806,
101.25,0.1471632272,
101.75,0.1460913867,
102.25,0.144809112,
102.75,0.143444255,
103.25,0.1420163661,
103.75,0.1409762949,
104.25,0.1397504359,
104.75,0.1385053992,
105.25,0.1373268515,
105.75,0.1361021996,
106.25,0.1347803175,
106.75,0.1335819811,
107.25,0.1326699406,
107.75,0.1315355599,
108.25,0.1303294152,
108.75,0.1294710934,
109.25,0.1282226294,
109.75,0.1273333877,
110.25,0.1262659132,
110.75,0.125172019,
111.25,0.1241020113,
111.75,0.1231322736,
112.25,0.1222547367,
112.75,0.12130557,
113.25,0.1203207076,
113.75,0.1193021014,
114.25,0.1182301641,
114.75,0.117402114,
115.25,0.1165501773,
115.75,0.1158433706,
116.25,0.1148613915,
116.75,0.1139279678,
117.25,0.1131030694,
117.75,0.1122947484,
118.25,0.1114418581,
118.75,0.1106392294,
119.25,0.109666273,
119.75,0.108742632,
120.25,0.1080781519,
120.75,0.1074389517,
121.25,0.1067235693,
121.75,0.1058472544,
122.25,0.1050131172,
122.75,0.1043026373,
123.25,0.1037001535,
123.75,0.1028899401,
124.25,0.1022326797,
124.75,0.1014164314,
125.25,0.1007525474,
125.75,0.100010246,
126.25,0.09929208457,
126.75,0.09876594692,
127.25,0.09820480645,
127.75,0.09746166319,
128.25,0.09682954103,
128.75,0.09627655149,
129.25,0.09566599876,
129.75,0.09491303563,
130.25,0.09440095723,
130.75,0.09376748651,
131.25,0.09310851246,
131.75,0.09260893613,
132.25,0.09193795919,
132.75,0.09149225801,
133.25,0.0909473598,
133.75,0.09015709907,
134.25,0.08976732939,
134.75,0.0891719833,
135.25,0.08866037428,
135.75,0.08809818327,
136.25,0.08750125021,
136.75,0.08706979454,
137.25,0.086582385,
137.75,0.08616746217,
138.25,0.08559074253,
138.75,0.08504485339,
139.25,0.0846876055,
139.75,0.0842436552,
140.25,0.08371461928,
140.75,0.08332208544,
141.25,0.08293560892,
141.75,0.08229188621,
142.25,0.08191119879,
142.75,0.08153206855,
143.25,0.08105317503,
143.75,0.08062055707,
144.25,0.08023299277,
144.75,0.07987072319,
145.25,0.07927460968,
145.75,0.07916926593,
146.25,0.078762196,
146.75,0.07826390862,
147.25,0.07786242664,
147.75,0.0775538981,
148.25,0.07709281147,
148.75,0.07679270953,
149.25,0.07629065216,
149.75,0.07618584484,
150.25,0.07558771223,
150.75,0.0751805082,
151.25,0.07489383966,
151.75,0.07452945411,
152.25,0.07441084087,
152.75,0.07390655577,
153.25,0.07366575301,
153.75,0.07327309251,
154.25,0.07300256193,
154.75,0.07268189639,
155.25,0.07235149294,
155.75,0.07208196074,
156.25,0.07185288519,
156.75,0.07148307562,
157.25,0.07103244215,
157.75,0.07080648094,
158.25,0.07059080899,
158.75,0.07028944045,
159.25,0.07000954449,
159.75,0.06974796951,
160.25,0.06947577,
160.75,0.06912527233,
161.25,0.06878673285,
161.75,0.06865780056,
162.25,0.06831622869,
162.75,0.06802663952,
163.25,0.0681380108,
163.75,0.06762643158,
164.25,0.06722275168,
164.75,0.06708016992,
165.25,0.06678237766,
165.75,0.0666469112,
166.25,0.06642565876,
166.75,0.06624480337,
167.25,0.06601496041,
167.75,0.06584834307,
168.25,0.06551966071,
168.75,0.06524056196,
169.25,0.06516455114,
169.75,0.06484045088,
170.25,0.06466715783,
170.75,0.06437834352,
171.25,0.0643915534,
171.75,0.06401243061,
172.25,0.06383609027,
172.75,0.06357925385,
173.25,0.06350482255,
173.75,0.06316309422,
174.25,0.06301458925,
174.75,0.06293412298,
175.25,0.06277119368,
175.75,0.06251041591,
176.25,0.06244707853,
176.75,0.06211836264,
177.25,0.06208584085,
177.75,0.06180479005,
178.25,0.06180207431,
178.75,0.0615420863,
179.25,0.06149430573,
179.75,0.06114670262,
180.25,0.06102147326,
180.75,0.06094875932,
181.25,0.06078258529,
181.75,0.06063469127,
182.25,0.06037221476,
182.75,0.06027682871,
183.25,0.06000922248,
183.75,0.05982356146,
184.25,0.05965778604,
184.75,0.05974655971,
185.25,0.05937607586,
185.75,0.05929847434,
186.25,0.05913657695,
186.75,0.05913791433,
187.25,0.0591025874,
187.75,0.05874663964,
188.25,0.05868405476,
188.75,0.05848497897,
189.25,0.05857736245,
189.75,0.05851661041,
190.25,0.058636792,
190.75,0.05841938034,
191.25,0.05843095854,
191.75,0.05853079632,
192.25,0.05847739428,
192.75,0.05834203586,
193.25,0.05827347189,
193.75,0.05830360577,
194.25,0.0580582805,
194.75,0.05787270889,
195.25,0.05757448077,
195.75,0.05728413537,
196.25,0.05707716942,
196.75,0.05670951307,
197.25,0.0565626435,
197.75,0.05648321286,
198.25,0.05629027262,
198.75,0.05628511682,
199.25,0.0561876744,
199.75,0.0560612157,
200.25,0.05603144318,
200.75,0.05574497953,
201.25,0.0558950454,
201.75,0.05571911111,
202.25,0.05547662079,
202.75,0.05537718534,
203.25,0.05526231229,
203.75,0.05531173199,
204.25,0.05505186692,
204.75,0.05488890409,
205.25,0.05481124669,
205.75,0.05487263203,
206.25,0.05475894734,
206.75,0.05468718335,
207.25,0.0548298955,
207.75,0.05455960706,
208.25,0.05453985184,
208.75,0.05431611836,
209.25,0.05422258005,
209.75,0.05438561738,
210.25,0.0541100055,
210.75,0.0539060086,
211.25,0.05393994972,
211.75,0.05396374688,
212.25,0.05394847691,
212.75,0.05380230397,
213.25,0.05372742191,
213.75,0.05363125727,
214.25,0.05357640237,
214.75,0.05353341252,
215.25,0.05347599834,
215.75,0.05331728235,
216.25,0.05333908647,
216.75,0.05307978392,
217.25,0.05305170268,
217.75,0.05310640112,
218.25,0.05296972394,
218.75,0.0531216152,
219.25,0.05297542736,
219.75,0.05282943696,
220.25,0.05287100747,
220.75,0.05263550952,
221.25,0.05252021551,
221.75,0.05273732916,
222.25,0.05243109539,
222.75,0.05254794285,
223.25,0.05253362656,
223.75,0.05235851929,
224.25,0.05237379298,
224.75,0.05220012367,
225.25,0.05215887725,
225.75,0.05202375352,
226.25,0.05198459327,
226.75,0.05192720518,
227.25,0.05206910148,
227.75,0.05199501291,
228.25,0.0519300662,
228.75,0.0519964695,
229.25,0.05199927092,
229.75,0.05185054615,
230.25,0.05197339132,
230.75,0.05179524422,
231.25,0.05183158442,
231.75,0.05162574351,
232.25,0.05163650215,
232.75,0.05167909712,
233.25,0.051550854,
233.75,0.05172090977,
234.25,0.05156834424,
234.75,0.05158440396,
235.25,0.05141746253,
235.75,0.05132099241,
236.25,0.05124991387,
236.75,0.0512018539,
237.25,0.05122929066,
237.75,0.05125308782,
238.25,0.05116670206,
238.75,0.05105607957,
239.25,0.05091253668,
239.75,0.05102082342,
240.25,0.05097674578,
240.75,0.0508652404,
241.25,0.05076944828,
241.75,0.05092321709,
242.25,0.05078751594,
242.75,0.05076266825,
243.25,0.05075126141,
243.75,0.05068868399,
244.25,0.05067317933,
244.75,0.05042842776,
245.25,0.05053566396,
245.75,0.05057486519,
246.25,0.05057666823,
246.75,0.05054165423,
247.25,0.05049291998,
247.75,0.05057617649,
248.25,0.05038639158,
248.75,0.0503413938,
249.25,0.05032764375,
249.75,0.05038415268,
250.25,0.05020255968,
250.75,0.0502108112,
251.25,0.05013976991,
251.75,0.05014398322,
252.25,0.05009139702,
252.75,0.05020639673,
253.25,0.05014264584,
253.75,0.05010328069,
254.25,0.04990435392,
254.75,0.04995011911,
255.25,0.05001569912,
255.75,0.04982081801,
256.25,0.04990856349,
256.75,0.04989892244,
257.25,0.0498267971,
257.75,0.04969056696,
258.25,0.04982261732,
258.75,0.04965458065,
259.25,0.04984346405,
259.75,0.04970423877,
260.25,0.04961023852,
260.75,0.04971663281,
261.25,0.04976069555,
261.75,0.04962123558,
262.25,0.04958284646,
262.75,0.0496006608,
263.25,0.04947726801,
263.75,0.04971039295,
264.25,0.04951016605,
264.75,0.04952458292,
265.25,0.04950181022,
265.75,0.04942525551,
266.25,0.04943506047,
266.75,0.04933888465,
267.25,0.04940260202,
267.75,0.04929871857,
268.25,0.04927969724,
268.75,0.04922226071,
269.25,0.04943523183,
269.75,0.04925563186,
270.25,0.04920747504,
270.75,0.04906909168,
271.25,0.04916306213,
271.75,0.04915224761,
272.25,0.04923617467,
272.75,0.04920297861,
273.25,0.0490500778,
273.75,0.04908520356,
274.25,0.04909503087,
274.75,0.04931069538,
275.25,0.04921822995,
275.75,0.04910227656,
276.25,0.04898930714,
276.75,0.04888856784,
277.25,0.04895181581,
277.75,0.04900733382,
278.25,0.04890070483,
278.75,0.04898035526,
279.25,0.04892744869,
279.75,0.04887987673,
280.25,0.04888161644,
280.75,0.04903028533,
281.25,0.04895253852,
281.75,0.04893147573,
282.25,0.04885050282,
282.75,0.04878028855,
283.25,0.04893477634,
283.75,0.04898154363,
284.25,0.04896667972,
284.75,0.04871831462,
285.25,0.04874087125,
285.75,0.04889357835,
286.25,0.04881713167,
286.75,0.04875929281,
287.25,0.0488091968,
287.75,0.04865660518,
288.25,0.04880128801,
288.75,0.04875459895,
289.25,0.04861882329,
289.75,0.0487800017,
290.25,0.04864102975,
290.75,0.04866931587,
291.25,0.04875917733,
291.75,0.04869297519,
292.25,0.04859896004,
292.75,0.04870704934,
293.25,0.04866491631,
293.75,0.04853903502,
294.25,0.04846140742,
294.75,0.0486295633,
295.25,0.04852352291,
295.75,0.04857473075,
296.25,0.04844566435,
296.75,0.04844716936,
297.25,0.04848004505,
297.75,0.04843168706,
298.25,0.04840511829,
298.75,0.04844233394,
299.25,0.04848291352,
299.75,0.04841371253,
300.25,0.04841933027,
300.75,0.04844164103,
301.25,0.04844007641,
301.75,0.04853932559,
302.25,0.04847049713,
302.75,0.04850676283,
303.25,0.04842537642,
303.75,0.04845130816,
304.25,0.04848334566,
304.75,0.04836454988,
305.25,0.04835743085,
305.75,0.04855634645,
306.25,0.04841675237,
306.75,0.0483888872,
307.25,0.0483782962,
307.75,0.04844962806,
308.25,0.04839397967,
308.75,0.04824159294,
309.25,0.04850586504,
309.75,0.04838000238,
310.25,0.0483555533,
310.75,0.04839551076,
311.25,0.04831278697,
311.75,0.04852308705,
312.25,0.04830254614,
312.75,0.04833821952,
313.25,0.04835937172,
313.75,0.04848244786,
314.25,0.04841779545,
314.75,0.04833743721,
315.25,0.04838926345,
315.75,0.04844803736,
316.25,0.04841241241,
316.75,0.04837207496,
317.25,0.04845790565,
317.75,0.04818307608,
318.25,0.04821228981,
318.75,0.04809964076,
319.25,0.04836585373,
319.75,0.04812384769,
320.25,0.0482892096,
320.75,0.04795663804,
321.25,0.04822151735,
321.75,0.04812769219,
322.25,0.04821610823,
322.75,0.04814050347,
323.25,0.04812563956,
323.75,0.04810154811,
324.25,0.04805831984,
324.75,0.04823251069,
325.25,0.04814605787,
325.75,0.0481996499,
326.25,0.04832164198,
326.75,0.04801512137,
327.25,0.04816662148,
327.75,0.04828067496,
328.25,0.04818362743,
328.75,0.04800046608,
329.25,0.04799910635,
329.75,0.0480241999,
330.25,0.04784564301,
330.75,0.04801402241,
331.25,0.04823511094,
331.75,0.04805262387,
332.25,0.04811597988,
332.75,0.04816959798,
333.25,0.04806609824,
333.75,0.04792096466,
334.25,0.0479214862,
334.75,0.04795970023,
335.25,0.04802905768,
335.75,0.04803507403,
336.25,0.0479939878,
336.75,0.04788053036,
337.25,0.04793215171,
337.75,0.04798150063,
338.25,0.04803472385,
338.75,0.04788945988,
339.25,0.04801925644,
339.75,0.04818831012,
340.25,0.04774462059,
340.75,0.0478624925,
341.25,0.04789194465,
341.75,0.04804935679,
342.25,0.04794654995,
342.75,0.04790209234,
343.25,0.0479753688,
343.75,0.0481158644,
344.25,0.04782772437,
344.75,0.04797967896,
345.25,0.04796762392,
345.75,0.04795105755,
346.25,0.04801662639,
346.75,0.04799610004,
347.25,0.0478502959,
347.75,0.04797262326,
348.25,0.0478579551,
348.75,0.04792313278,
349.25,0.04793712497,
349.75,0.04794389009,
350.25,0.04795568436,
350.75,0.04792246968,
351.25,0.04789243639,
351.75,0.04815933108,
352.25,0.04815777019,
352.75,0.04792674631,
353.25,0.04830627888,
353.75,0.04829820618,
354.25,0.04842407629,
354.75,0.04832612723,
355.25,0.0483896099,
355.75,0.04822869226,
356.25,0.0480523333,
356.75,0.04797005281,
357.25,0.04788457602,
357.75,0.04788298532,
358.25,0.04793854058,
358.75,0.04790865257,
359.25,0.04785940051,
359.75,0.04775398225,
360.25,0.04784596339,
360.75,0.04782434553,
361.25,0.04796120524,
361.75,0.04799260199,
362.25,0.04784463346,
362.75,0.04787578806,
363.25,0.04789599404,
363.75,0.04779394343,
364.25,0.04772433639,
364.75,0.04785703123,
365.25,0.04797140881,
365.75,0.04798187688,
366.25,0.0478535071,
366.75,0.04807682708,
367.25,0.04776186869,
367.75,0.04788110778,
368.25,0.04790373892,
368.75,0.04763188958,
369.25,0.04792995751,
369.75,0.04795721546,
370.25,0.04797751084,
370.75,0.0478724055,
371.25,0.04794897512,
371.75,0.04786856472,
372.25,0.04781734943,
372.75,0.047848735,
373.25,0.04777917638,
373.75,0.0477677919,
374.25,0.04793697968,
374.75,0.04781454802,
375.25,0.04778772965,
375.75,0.04797730595,
376.25,0.04788127914,
376.75,0.04775918275,
377.25,0.04787165672,
377.75,0.04782596231,
378.25,0.04795250297,
378.75,0.04793385789,
379.25,0.0475991331,
379.75,0.04790946096,
380.25,0.04782960564,
380.75,0.04784859344,
381.25,0.04792775959,
381.75,0.04780394211,
382.25,0.04781376943,
382.75,0.04779157415,
383.25,0.04776493087,
383.75,0.04778593779,
384.25,0.04767851532,
384.75,0.0476125367,
385.25,0.04788295552,
385.75,0.04773620889,
386.25,0.04779949039,
386.75,0.04763882235,
387.25,0.04787081853,
387.75,0.04776825383,
388.25,0.0476712063,
388.75,0.04773283005,
389.25,0.0479199551,
389.75,0.04795172438,
390.25,0.04791044444,
390.75,0.04792426154,
391.25,0.04797782749,
391.75,0.04793362692,
392.25,0.04775213078,
392.75,0.04771639034,
393.25,0.04777296633,
393.75,0.04776285216,
394.25,0.04782130942,
394.75,0.04792223871,
395.25,0.04785789922,
395.75,0.04774456099,
396.25,0.0476860553,
396.75,0.04769295827,
397.25,0.04774557054,
397.75,0.04779718071,
398.25,0.04776915163,
398.75,0.04797022417,
399.25,0.04785593227,
399.75,0.04775265232,
400.25,0.04755889997,
400.75,0.04779955,
401.25,0.04782946035,
401.75,0.0478085652,
402.25,0.04762195051,
402.75,0.04768301919,
403.25,0.04774993658,
403.75,0.04789208993,
404.25,0.04762694985,
404.75,0.04778400436,
405.25,0.0479000099,
405.75,0.04773496836,
406.25,0.0477950722,
406.75,0.04783593491,
407.25,0.04755150527,
407.75,0.04777718335,
408.25,0.0477421619,

SetA.run2,
SetA.run2
Collection Time: 2023-01-24 16:16:12
Operator Name  :
Kinetics Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument version  2.00
Wavelength (nm)  665.0
Ordinate mode  Abs
Ave Time (sec)  0.5005
Cycle Time(sec)  0.00
Stop Time(sec)  600.00
Method Log     :
Method Name    : C:\Users\chemlab\Desktop\CHEM432Fall2022_SarahJames+KnowltonKershner\Phosphatase Kinetics\Week 2\10mM Inhibitor\Excel\KSD.Meth
Date/Time stamp: 2023-01-24 15:55:46
Method Modifications:
Read WL1 Changed: 2023-01-24 15:52:55, Old:  500.0, New:  665.0
Stop Time 1 Changed: 2023-01-24 15:52:55, Old:     1.00, New:     3.00
Saved as C:\Users\chemlab\Desktop\CHEM432Fall2022_SarahJames+KnowltonKershner\Phosphatase Kinetics\Week 2\10mM Inhibitor\Excel\KSD.MethSaved as C:\Users\chemlab\Desktop\CHEM432Fall2022_SarahJames+KnowltonKershner\Phosphatase Kinetics\Week 2\10mM Inhibitor\Excel\KSD1.BKNSaved as C:\Users\chemlab\Desktop\CHEM432Fall2022_SarahJames+KnowltonKershner\Phosphatase Kinetics\Week 2\10mM Inhibitor\Excel\KSD1.BKNUVVIS SAT Changed: 2023-01-24 16:02:47, Old:0.1000, New:0.5000
Common SAT Changed: 2023-01-24 16:02:47, Old:0.1000, New:0.5000
Stop Time 1 Changed: 2023-01-24 16:02:47, Old:     3.00, New:   600.00
Calc Stop 1 Changed: 2023-01-24 16:02:47, Old:    10.00, New:   600.00
X mode Changed: 2023-01-24 16:02:47, Old:min, New:sec
Saved as C:\Users\chemlab\Desktop\CHEM432Fall2022_SarahJames+KnowltonKershner\Phosphatase Kinetics\Week 2\10mM Inhibitor\Excel\junk.BKNSaved as C:\Users\chemlab\Desktop\CHEM432Fall2022_SarahJames+KnowltonKershner\Phosphatase Kinetics\Week 2\10mM Inhibitor\Excel\junk1.BKNSaved as C:\Users\chemlab\Desktop\CHEM432Fall2022_SarahJames+KnowltonKershner\Phosphatase Kinetics\Week 2\10mM Inhibitor\Excel\junk2.BKNSaved as C:\Users\chemlab\Desktop\CHEM 323\Spring 2023\KSD.BKN
End Method Modifications

