SetCrun3,,
Time (sec),Abs,
43.25,0.2860490382,
43.75,0.282777518,
44.25,0.2793183923,
44.75,0.2761051953,
45.25,0.272985816,
45.75,0.2699370384,
46.25,0.2669048905,
46.75,0.2635093629,
47.25,0.2608686388,
47.75,0.2580609322,
48.25,0.2552173138,
48.75,0.2522056699,
49.25,0.2495191246,
49.75,0.246684894,
50.25,0.2439521998,
50.75,0.241335541,
51.25,0.2388161421,
51.75,0.2361434102,
52.25,0.2338328362,
52.75,0.2314485908,
53.25,0.2288224995,
53.75,0.2263932377,
54.25,0.2241919041,
54.75,0.2217264026,
55.25,0.2196598649,
55.75,0.2174279392,
56.25,0.21500808,
56.75,0.2129734457,
57.25,0.2108192742,
57.75,0.208748877,
58.25,0.2068410516,
58.75,0.2049293667,
59.25,0.2027067989,
59.75,0.2007010728,
60.25,0.1988566518,
60.75,0.1970055103,
61.25,0.1953054368,
61.75,0.1934664249,
62.25,0.1916156709,
62.75,0.1900470555,
63.25,0.1882349998,
63.75,0.1865125299,
64.25,0.1847753078,
64.75,0.1834952831,
65.25,0.1816207916,
65.75,0.179907769,
66.25,0.178542465,
66.75,0.1770797521,
67.25,0.1756078303,
67.75,0.1740031987,
68.25,0.1726929843,
68.75,0.1713138223,
69.25,0.1698591262,
69.75,0.1685737371,
70.25,0.1672249883,
70.75,0.1660712063,
71.25,0.1643948406,
71.75,0.1634756029,
72.25,0.1620676816,
72.75,0.1607796252,
73.25,0.1598317623,
73.75,0.1585874856,
74.25,0.1574433297,
74.75,0.1564212739,
75.25,0.1552489847,
75.75,0.1541284472,
76.25,0.1531193107,
76.75,0.1521351188,
77.25,0.150954634,
77.75,0.1502218395,
78.25,0.1491519511,
78.75,0.1480635405,
79.25,0.1472451538,
79.75,0.1462389678,
80.25,0.1454947144,
80.75,0.1443341374,
81.25,0.1434969157,
81.75,0.1427348703,
82.25,0.1419596821,
82.75,0.1410619318,
83.25,0.1402871907,
83.75,0.1394267082,
84.25,0.1387396008,
84.75,0.1379487813,
85.25,0.137289077,
85.75,0.1364760846,
86.25,0.1358161569,
86.75,0.1352547705,
87.25,0.1343953758,
87.75,0.133786127,
88.25,0.1329987496,
88.75,0.1325957477,
89.25,0.1318755001,
89.75,0.1310165375,
90.25,0.1306274682,
90.75,0.1299096793,
91.25,0.1292556077,
91.75,0.128613174,
92.25,0.1280313581,
92.75,0.1274746656,
93.25,0.1271239668,
93.75,0.1264853626,
94.25,0.1259488463,
94.75,0.1253378093,
95.25,0.1248980835,
95.75,0.1243536919,
96.25,0.1240390465,
96.75,0.1235556602,
97.25,0.1228899211,
97.75,0.1225630492,
98.25,0.1221135333,
98.75,0.1216596961,
99.25,0.1213237122,
99.75,0.1206698567,
100.25,0.1204649806,
100.75,0.1199072897,
101.25,0.1195048913,
101.75,0.1191461235,
102.25,0.1188470274,
102.75,0.1184594557,
103.25,0.1181062013,
103.75,0.1177061126,
104.25,0.1173866764,
104.75,0.1169495061,
105.25,0.116549775,
105.75,0.1164538711,
106.25,0.1159954593,
106.75,0.1158437058,
107.25,0.1156010628,
107.75,0.1151923761,
108.25,0.1148152277,
108.75,0.1147392318,
109.25,0.1143154874,
109.75,0.1139913648,
110.25,0.1137036085,
110.75,0.1134477332,
111.25,0.1131872088,
111.75,0.1129655838,
112.25,0.1127459854,
112.75,0.1124137118,
113.25,0.1120700911,
113.75,0.1120568216,
114.25,0.1118008122,
114.75,0.1113890931,
115.25,0.1112757996,
115.75,0.1110892817,
116.25,0.1107513532,
116.75,0.1108221486,
117.25,0.1104817912,
117.75,0.1102472246,
118.25,0.1100540087,
118.75,0.1098322123,
119.25,0.1095598191,
119.75,0.1094247848,
120.25,0.1093110368,
120.75,0.1091041937,
121.25,0.1088651195,
121.75,0.1085181832,
122.25,0.1085663065,
122.75,0.1084699929,
123.25,0.1081164032,
123.75,0.1080763936,
124.25,0.1079696044,
124.75,0.1078130603,
125.25,0.1075085402,
125.75,0.1074870229,
126.25,0.1074054018,
126.75,0.1071994007,
127.25,0.1068810374,
127.75,0.1068217754,
128.25,0.1067690104,
128.75,0.1066672429,
129.25,0.1063504294,
129.75,0.1065680757,
130.25,0.1062826142,
130.75,0.1060098261,
131.25,0.105927527,
131.75,0.1057268381,
132.25,0.1058841795,
132.75,0.1055982113,
133.25,0.1054936424,
133.75,0.1054225266,
134.25,0.1052961275,
134.75,0.1050637886,
135.25,0.1051345468,
135.75,0.1051858291,
136.25,0.1050063223,
136.75,0.1048725024,
137.25,0.1046961248,
137.75,0.1046562344,
138.25,0.1046655551,
138.75,0.1045098379,
139.25,0.1044474095,
139.75,0.1043529585,
140.25,0.1040700004,
140.75,0.1041775867,
141.25,0.1040586904,
141.75,0.1040087193,
142.25,0.103939034,
142.75,0.103869386,
143.25,0.1037193462,
143.75,0.1037139222,
144.25,0.1036271602,
144.75,0.1035959423,
145.25,0.1034923494,
145.75,0.1032988951,
146.25,0.1033278257,
146.75,0.1032072231,
147.25,0.1032496467,
147.75,0.1032320112,
148.25,0.1030768454,
148.75,0.1029475555,
149.25,0.1029736027,
149.75,0.102807574,
150.25,0.1029378399,
150.75,0.1028106585,
151.25,0.1028312892,
151.75,0.1026205868,
152.25,0.1026728526,
152.75,0.1026838347,
153.25,0.1025573835,
153.75,0.1025210321,
154.25,0.1023962274,
154.75,0.1022856832,
155.25,0.102402091,
155.75,0.1023869514,
156.25,0.1023758128,
156.75,0.1025026739,
157.25,0.1022309065,
157.75,0.10226468,
158.25,0.1022370979,
158.75,0.1020313054,
159.25,0.1021456197,
159.75,0.102192685,
160.25,0.1021760106,
160.75,0.1019898579,
161.25,0.1020905077,
161.75,0.1019361317,
162.25,0.1019314528,
162.75,0.1017164439,
163.25,0.1015977338,
163.75,0.1018865108,
164.25,0.1017255113,
164.75,0.1016768962,
165.25,0.1016524211,
165.75,0.1015621424,
166.25,0.1016198397,
166.75,0.1015055999,
167.25,0.1013991684,
167.75,0.1014208794,
168.25,0.1014621407,
168.75,0.101390928,
169.25,0.1014360487,
169.75,0.1013692915,
170.25,0.1014297381,
170.75,0.1015067771,
171.25,0.1011475995,
171.75,0.1014193445,
172.25,0.1011713222,
172.75,0.1011737734,
173.25,0.1010978371,
173.75,0.1013103202,
174.25,0.1013321206,
174.75,0.1011863872,
175.25,0.1010462567,
175.75,0.100985691,
176.25,0.1011314616,
176.75,0.1010543555,
177.25,0.1009093001,
177.75,0.1008349508,
178.25,0.1010624245,
178.75,0.1009258628,
179.25,0.1009427086,
179.75,0.100878641,
180.25,0.1008025631,
180.75,0.1008209065,
181.25,0.1008726284,
181.75,0.1010775492,
182.25,0.1009061337,
182.75,0.1008731872,
183.25,0.1008633599,
183.75,0.1007712856,
184.25,0.1007415801,
184.75,0.1006239131,
185.25,0.1007697135,
185.75,0.1005646139,
186.25,0.1007137969,
186.75,0.1006803066,
187.25,0.1006243378,
187.75,0.1008536294,
188.25,0.1008600891,
188.75,0.1006616727,
189.25,0.1005095094,
189.75,0.1005313694,
190.25,0.1005643904,
190.75,0.100510031,
191.25,0.1005910486,
191.75,0.1006559283,
192.25,0.100619182,
192.75,0.100469999,
193.25,0.1004019156,
193.75,0.1002562344,
194.25,0.1004934534,
194.75,0.1004629508,
195.25,0.100554727,
195.75,0.100421682,
196.25,0.1004100367,
196.75,0.1003218442,
197.25,0.100472115,
197.75,0.1003533155,
198.25,0.1004276201,
198.75,0.1003197581,
199.25,0.100553982,
199.75,0.1003991738,
200.25,0.1002530679,
200.75,0.1001674831,
201.25,0.1002639309,
201.75,0.1003366187,
202.25,0.1003496349,
202.75,0.1003403664,
203.25,0.1001276821,
203.75,0.1001497135,
204.25,0.1001217142,
204.75,0.1001350805,
205.25,0.1002594605,
205.75,0.1002436802,
206.25,0.100249812,
206.75,0.1002228111,
207.25,0.100241527,
207.75,0.100205794,
208.25,0.1000981182,
208.75,0.1001262143,
209.25,0.100075528,
209.75,0.1001543105,
210.25,0.09990362823,
210.75,0.09997407347,
211.25,0.1000716165,
211.75,0.09990173578,
212.25,0.09995484352,
212.75,0.1000491604,
213.25,0.09993220121,
213.75,0.09996361285,
214.25,0.09998866916,
214.75,0.09992320836,
215.25,0.100010179,
215.75,0.1000044122,
216.25,0.09994223714,
216.75,0.09999587387,
217.25,0.09988752753,
217.75,0.1000179723,
218.25,0.1000115499,
218.75,0.09978081286,
219.25,0.09979328513,
219.75,0.09975595772,
220.25,0.09983387589,
220.75,0.1000394449,
221.25,0.09988870472,
221.75,0.09999039769,
222.25,0.09989658743,
222.75,0.09980608523,
223.25,0.09968303889,
223.75,0.09983211756,
224.25,0.09985723346,
224.75,0.09974996746,
225.25,0.09983377904,
225.75,0.0997658968,
226.25,0.09962644428,
226.75,0.09990235418,
227.25,0.09980042279,
227.75,0.09983791411,
228.25,0.09969134629,
228.75,0.09974931926,
229.25,0.0997659266,
229.75,0.09973192215,
230.25,0.09972869605,
230.75,0.0998436138,
231.25,0.09963328391,
231.75,0.09974960983,
232.25,0.09972143918,
232.75,0.09954801947,
233.25,0.09974719584,
233.75,0.09977787733,
234.25,0.09981807321,
234.75,0.09965985268,
235.25,0.09957581758,
235.75,0.09967675805,
236.25,0.09964712709,
236.75,0.09964849055,
237.25,0.09968473762,
237.75,0.09964325279,
238.25,0.09980527312,
238.75,0.09985706955,
239.25,0.09974426776,
239.75,0.09969346225,
240.25,0.09974973649,
240.75,0.09964810312,
241.25,0.09968645871,
241.75,0.09973619133,
242.25,0.09976507723,
242.75,0.09978915006,
243.25,0.09945440292,
243.75,0.09966832399,
244.25,0.09958151728,
244.75,0.09949544072,
245.25,0.09964197874,
245.75,0.09935325384,
246.25,0.09955143183,
246.75,0.09955772012,
247.25,0.09941931814,
247.75,0.09930825233,
248.25,0.09941814095,
248.75,0.09944229573,
249.25,0.0993841663,
249.75,0.09947074205,
250.25,0.09945244342,
250.75,0.09942501038,
251.25,0.0992250964,
251.75,0.09934941679,
252.25,0.09932676703,
252.75,0.09937300533,
253.25,0.09943200648,
253.75,0.09923528135,
254.25,0.0992866829,
254.75,0.0993470028,
255.25,0.09943685681,
255.75,0.0992866829,
256.25,0.09950973094,
256.75,0.0994118005,
257.25,0.09921296686,
257.75,0.09938374162,
258.25,0.09931023419,
258.75,0.0994137153,
259.25,0.09934937954,
259.75,0.09932871908,
260.25,0.09950807691,
260.75,0.09941697121,
261.25,0.09932012856,
261.75,0.09944265336,
262.25,0.099295564,
262.75,0.09958106279,
263.25,0.09919963032,
263.75,0.09932100773,
264.25,0.09937801957,
264.75,0.09936444461,
265.25,0.09926664084,
265.75,0.09917896986,
266.25,0.09932439029,
266.75,0.0992135182,
267.25,0.09921244532,
267.75,0.09931681305,
268.25,0.09912592173,
268.75,0.0992546007,
269.25,0.09926651418,
269.75,0.09920460731,
270.25,0.09925408661,
270.75,0.09923622012,
271.25,0.09933616966,
271.75,0.09912455827,
272.25,0.09903460741,
272.75,0.09909935296,
273.25,0.09928808361,
273.75,0.09907613695,
274.25,0.09924630821,
274.75,0.09921361506,
275.25,0.0990967527,
275.75,0.09920652211,
276.25,0.09909681976,
276.75,0.09901802242,
277.25,0.09907961637,
277.75,0.09921211749,
278.25,0.09896912426,
278.75,0.0991666466,
279.25,0.09912072122,
279.75,0.0990839377,
280.25,0.09907121956,
280.75,0.09915464371,
281.25,0.09911948442,
281.75,0.09911873937,
282.25,0.09906784445,
282.75,0.09912150353,
283.25,0.09889672697,
283.75,0.0991108343,
284.25,0.09892033041,
284.75,0.09921592474,
285.25,0.09895371646,
285.75,0.0989837572,
286.25,0.09902063012,
286.75,0.09894766659,
287.25,0.0990928188,
287.75,0.09903145581,
288.25,0.09900518507,
288.75,0.09909789264,
289.25,0.09899614006,
289.75,0.09911496192,
290.25,0.09903018922,
290.75,0.09909600019,
291.25,0.09910146892,
291.75,0.09896480292,
292.25,0.09905607253,
292.75,0.0990364626,
293.25,0.09888935089,
293.75,0.09909415245,
294.25,0.09903070331,
294.75,0.09892198443,
295.25,0.09885057062,
295.75,0.09877933562,
296.25,0.09893336147,
296.75,0.09892123938,
297.25,0.09890550375,
297.75,0.099065952,
298.25,0.09902440012,
298.75,0.09881287068,
299.25,0.09872578084,
299.75,0.09889478236,
300.25,0.09902456403,
300.75,0.09889087826,
301.25,0.09881868958,
301.75,0.0988855511,
302.25,0.09896935523,
302.75,0.0987695232,
303.25,0.09891665727,
303.75,0.09888197482,
304.25,0.09891155362,
304.75,0.09880516678,
305.25,0.09881501645,
305.75,0.09881846607,
306.25,0.0988157317,
306.75,0.09884914011,
307.25,0.09896954894,
307.75,0.09863302112,
308.25,0.09890472889,
308.75,0.09882437438,
309.25,0.09874998778,
309.75,0.09877832979,
310.25,0.09894289076,
310.75,0.09889939427,
311.25,0.09872809052,
311.75,0.098736763,
312.25,0.09880477935,
312.75,0.09866135567,
313.25,0.09877549857,
313.75,0.09877029806,
314.25,0.09880527109,
314.75,0.09886500239,
315.25,0.09873829037,
315.75,0.09876009822,
316.25,0.09868581593,
316.75,0.09870634973,
317.25,0.09880425781,
317.75,0.09885502607,
318.25,0.09877699614,
318.75,0.09862649441,
319.25,0.09858861566,
319.75,0.09865278006,
320.25,0.09876152873,
320.75,0.09873621166,
321.25,0.09880062193,
321.75,0.09874979407,
322.25,0.09853599966,
322.75,0.09865667671,
323.25,0.09865599126,
323.75,0.09861860424,
324.25,0.09859193116,
324.75,0.09855961055,
325.25,0.09866034985,
325.75,0.09884274006,
326.25,0.09871785343,
326.75,0.09869755059,
327.25,0.09845478088,
327.75,0.09855747223,
328.25,0.09859716147,
328.75,0.09849771112,
329.25,0.09856435657,
329.75,0.09868179262,
330.25,0.09869517386,
330.75,0.09863737971,
331.25,0.09870254993,
331.75,0.09856497496,
332.25,0.09880325198,
332.75,0.09856847674,
333.25,0.09856854379,
333.75,0.09866993129,
334.25,0.09871967137,
334.75,0.09850420058,
335.25,0.09857156873,
335.75,0.09850667417,
336.25,0.09858014435,
336.75,0.09848023951,
337.25,0.09858299792,
337.75,0.09871704131,
338.25,0.09868523479,
338.75,0.09854532033,
339.25,0.09850738943,
339.75,0.09843802452,
340.25,0.09862155467,
340.75,0.09858588874,
341.25,0.09857773781,
341.75,0.09852005541,
342.25,0.09862434864,
342.75,0.09853681177,
343.25,0.09859605879,
343.75,0.0985725075,
344.25,0.09866918623,
344.75,0.09832149744,
345.25,0.09844273329,
345.75,0.09845285863,
346.25,0.09854395688,
346.75,0.09860213101,
347.25,0.09848958999,
347.75,0.09888544679,
348.25,0.09833990782,
348.75,0.0984768942,
349.25,0.09863688797,
349.75,0.0983581841,
350.25,0.09846237302,
350.75,0.09850748628,
351.25,0.09842655808,
351.75,0.09850241989,
352.25,0.09851833433,
352.75,0.09861564636,
353.25,0.09851098806,
353.75,0.09856452048,
354.25,0.0985975191,
354.75,0.09844961762,
355.25,0.09842386842,
355.75,0.09841698408,
356.25,0.09848182648,
356.75,0.0983985737,
357.25,0.09835220873,
357.75,0.09847020358,
358.25,0.09844084829,
358.75,0.09830065817,
359.25,0.09843640029,
359.75,0.09829072654,
360.25,0.09834749997,
360.75,0.09843730927,
361.25,0.09815642238,
361.75,0.09827140719,
362.25,0.09830445796,
362.75,0.09828010947,
363.25,0.09832642972,
363.75,0.09815476835,
364.25,0.09838827699,
364.75,0.09827809781,
365.25,0.09828348458,
365.75,0.0981522724,
366.25,0.0983120501,
366.75,0.09829231352,
367.25,0.09818410128,
367.75,0.09814892709,
368.25,0.09827462584,
368.75,0.09816233069,
369.25,0.09820578247,
369.75,0.09817521274,
370.25,0.09836026281,
370.75,0.09825862199,
371.25,0.09826479107,
371.75,0.09808607399,
372.25,0.09827426821,
372.75,0.09822869301,
373.25,0.0982408002,
373.75,0.09835103899,
374.25,0.09813455492,
374.75,0.09818828851,
375.25,0.09812831879,
375.75,0.09825910628,
376.25,0.09830900282,
376.75,0.09806638211,
377.25,0.09815116972,
377.75,0.09797746688,
378.25,0.09807689488,
378.75,0.09805042297,
379.25,0.0980296284,
379.75,0.09810463339,
380.25,0.09818033874,
380.75,0.09808026999,
381.25,0.09803199023,
381.75,0.09816148877,
382.25,0.09797152877,
382.75,0.09819182754,
383.25,0.09797775745,
383.75,0.09798900783,
384.25,0.09815282375,
384.75,0.09815175086,
385.25,0.09786086529,
385.75,0.09793967754,
386.25,0.09823071212,
386.75,0.09790240973,
387.25,0.09791132808,
387.75,0.09806774557,
388.25,0.09807871282,
388.75,0.0978180021,
389.25,0.09813529998,
389.75,0.097986646,
390.25,0.09807809442,
390.75,0.09816800803,
391.25,0.09795543551,
391.75,0.09820925444,
392.25,0.09807215631,
392.75,0.09805320948,
393.25,0.09800668806,
393.75,0.09795174003,
394.25,0.09807579219,
394.75,0.0981297493,
395.25,0.09806667268,
395.75,0.09803912789,
396.25,0.09796050191,
396.75,0.09793205559,
397.25,0.09807465225,
397.75,0.09801337123,
398.25,0.0980097428,
398.75,0.09779445827,
399.25,0.0979738608,
399.75,0.09798748791,
400.25,0.09798391908,
400.75,0.09791976213,
401.25,0.09780635685,
401.75,0.09778865427,
402.25,0.09795378149,
402.75,0.09781433642,
403.25,0.09798739105,
403.75,0.09791376442,
404.25,0.09795171022,
404.75,0.09797937423,
405.25,0.09789005667,
405.75,0.09784527123,
406.25,0.09776771069,
406.75,0.09797184914,
407.25,0.09788651764,
407.75,0.09794058651,
408.25,0.09788356721,
408.75,0.09788110107,
409.25,0.09790691733,
409.75,0.0978859067,
410.25,0.09774144739,
410.75,0.09773688018,
411.25,0.09796221554,
411.75,0.09788434952,
412.25,0.09805298597,
412.75,0.09806959331,
413.25,0.09790513664,
413.75,0.09820877016,
414.25,0.09813182801,
414.75,0.0981580168,
415.25,0.09805061668,
415.75,0.09803617746,
416.25,0.09822652489,
416.75,0.09815645218,
417.25,0.09814720601,
417.75,0.09781790525,
418.25,0.09783236682,
418.75,0.09793069214,
419.25,0.09799978137,
419.75,0.09794545174,
420.25,0.09788294882,
420.75,0.09781446308,
421.25,0.09771233797,
421.75,0.0976960659,
422.25,0.09785963595,
422.75,0.09761788696,
423.25,0.09788885713,
423.75,0.09777001292,
424.25,0.09788476676,
424.75,0.09781359136,
425.25,0.09780405462,
425.75,0.09771706909,
426.25,0.09763195366,
426.75,0.09771084785,
427.25,0.09769330919,
427.75,0.09767545015,
428.25,0.09778337181,
428.75,0.09768689424,
429.25,0.09752047062,
429.75,0.09753576666,
430.25,0.09765879065,
430.75,0.0977062434,
431.25,0.09775970131,
431.75,0.09766355157,
432.25,0.09756586701,
432.75,0.09752497822,
433.25,0.09753777087,
433.75,0.0976087153,
434.25,0.09745003283,
434.75,0.0977223888,
435.25,0.09739240259,
435.75,0.09753663838,
436.25,0.09758913517,
436.75,0.09747999907,
437.25,0.09774021804,
437.75,0.09758684039,
438.25,0.09766488522,
438.75,0.09754778445,
439.25,0.09754934162,
439.75,0.09755510837,
440.25,0.09763859212,
440.75,0.09759251028,
441.25,0.09753618389,
441.75,0.09744261205,
442.25,0.09755977988,
442.75,0.0975150615,
443.25,0.09764734656,
443.75,0.09749390185,
444.25,0.09752248228,
444.75,0.09752973914,
445.25,0.09745556861,
445.75,0.09743891656,
446.25,0.09753479064,
446.75,0.09759150445,
447.25,0.09743697941,
447.75,0.09751920402,
448.25,0.09753223509,
448.75,0.0975517109,
449.25,0.09746581316,
449.75,0.09750060737,
450.25,0.09740632772,
450.75,0.09744779766,
451.25,0.09744614363,
451.75,0.09751927108,
452.25,0.09769188613,
452.75,0.09757944942,
453.25,0.09762180597,
453.75,0.09734931588,
454.25,0.09757108986,
454.75,0.09743911773,
455.25,0.0975517109,
455.75,0.09745430946,
456.25,0.09750404209,
456.75,0.09760084003,
457.25,0.09764329344,
457.75,0.09769898653,
458.25,0.09754732996,
458.75,0.09767499566,
459.25,0.09770355374,
459.75,0.09756761789,
460.25,0.09769298881,
460.75,0.09746752679,
461.25,0.09744691849,
461.75,0.09736289084,
462.25,0.09743376821,
462.75,0.09737131,
463.25,0.09736033529,
463.75,0.09725792706,
464.25,0.09730345756,
464.75,0.09749393165,
465.25,0.09713815153,
465.75,0.09739748389,
466.25,0.09746082127,
466.75,0.09735780209,
467.25,0.09740924835,
467.75,0.09731721878,
468.25,0.09752215445,
468.75,0.09744977206,
469.25,0.09753829241,
469.75,0.09737642854,
470.25,0.09747520834,
470.75,0.0976318866,
471.25,0.09750021994,
471.75,0.09742437303,
472.25,0.09735745192,
472.75,0.09749652445,
473.25,0.09732356668,
473.75,0.09741283953,
474.25,0.09742194414,
474.75,0.09740380198,
475.25,0.09719452262,
475.75,0.09739907086,
476.25,0.09731252491,
476.75,0.09723301977,
477.25,0.09734825045,
477.75,0.09725024551,
478.25,0.09744656831,
478.75,0.0973438099,
479.25,0.09715010226,
479.75,0.09735615551,
480.25,0.09733464569,
480.75,0.09721365571,
481.25,0.09721314162,
481.75,0.09740468115,
482.25,0.09725607932,
482.75,0.09712772816,
483.25,0.09714731574,
483.75,0.09736204892,
484.25,0.09721980989,
484.75,0.09715871513,
485.25,0.09714081138,
485.75,0.09708784521,
486.25,0.09708172828,
486.75,0.09708266705,
487.25,0.09718506783,
487.75,0.09727557003,
488.25,0.09721663594,
488.75,0.09713222831,
489.25,0.09714210033,
489.75,0.09727780521,
490.25,0.09714216739,
490.75,0.09715741873,
491.25,0.097114034,
491.75,0.09723104537,
492.25,0.09716819972,
492.75,0.09706483036,
493.25,0.09710934013,
493.75,0.09723409265,
494.25,0.09697268903,
494.75,0.09709273279,
495.25,0.09704039246,
495.75,0.09703608602,
496.25,0.09727602452,
496.75,0.09705884755,
497.25,0.0971223563,
497.75,0.09704175591,
498.25,0.09710532427,
498.75,0.09721916169,
499.25,0.09703081101,
499.75,0.0969734937,
500.25,0.09724128246,
500.75,0.09714670479,
501.25,0.09720060974,
501.75,0.09688606113,
502.25,0.09709525853,
502.75,0.09714858234,
503.25,0.09709179401,
503.75,0.09686367214,
504.25,0.09689894319,
504.75,0.09698372334,
505.25,0.09704104066,
505.75,0.09692660719,
506.25,0.09687994421,
506.75,0.09707207978,
507.25,0.09688512236,
507.75,0.09691573679,
508.25,0.09700870514,
508.75,0.09699420631,
509.25,0.09697844833,
509.75,0.09692042321,
510.25,0.09703880548,
510.75,0.09711400419,
511.25,0.09703065455,
511.75,0.09692450613,
512.25,0.09719960392,
512.75,0.09697278589,
513.25,0.09696447104,
513.75,0.09700113535,
514.25,0.09696087241,
514.75,0.09690314531,
515.25,0.09691993892,
515.75,0.09695152193,
516.25,0.09704457223,
516.75,0.09693754464,
517.25,0.09698984027,
517.75,0.09682957083,
518.25,0.0969126299,
518.75,0.0968619287,
519.25,0.09691984206,
519.75,0.09683060646,
520.25,0.09687127918,
520.75,0.09698013216,
521.25,0.09681951255,
521.75,0.09681378305,
522.25,0.09685260803,
522.75,0.09700456262,
523.25,0.09694395214,
523.75,0.09696016461,
524.25,0.09698598832,
524.75,0.09694766998,
525.25,0.09683898836,
525.75,0.09687606245,
526.25,0.09680265933,
526.75,0.09678564221,
527.25,0.09682035446,
527.75,0.09681718051,
528.25,0.09698133171,
528.75,0.09673792869,
529.25,0.09674537182,
529.75,0.09682245553,
530.25,0.09684740007,
530.75,0.09678409249,
531.25,0.09669950604,
531.75,0.09672981501,
532.25,0.09682617337,
532.75,0.09684364498,
533.25,0.09670704603,
533.75,0.09695576131,
534.25,0.09672318399,
534.75,0.09661520272,
535.25,0.09671635926,
535.75,0.0967676267,
536.25,0.09676326066,
536.75,0.09675659239,
537.25,0.09663909674,
537.75,0.09679677337,
538.25,0.09678024054,
538.75,0.09688868374,
539.25,0.09664430469,
539.75,0.09690085053,
540.25,0.09669501334,
540.75,0.09673317522,
541.25,0.09680984169,
541.75,0.09672670811,
542.25,0.09685568511,
542.75,0.09657678753,
543.25,0.09672777355,
543.75,0.09652150422,
544.25,0.09668242931,
544.75,0.09668546915,
545.25,0.09681071341,
545.75,0.09675885737,
546.25,0.09696734697,
546.75,0.0967387408,
547.25,0.09673243016,
547.75,0.09684296697,
548.25,0.09673722088,
548.75,0.09666823596,
549.25,0.09674207121,
549.75,0.09670429677,
550.25,0.09687571228,
550.75,0.09678842127,
551.25,0.09682928026,
551.75,0.09677221626,
552.25,0.09689389169,
552.75,0.09666286409,
553.25,0.09663505852,
553.75,0.09667735547,
554.25,0.09658312798,
554.75,0.09663715959,
555.25,0.09668055922,
555.75,0.09672832489,
556.25,0.09673249722,
556.75,0.0966842398,
557.25,0.09670377523,
557.75,0.09667412192,
558.25,0.0967296809,
558.75,0.096580863,
559.25,0.09652334452,
559.75,0.09666648507,
560.25,0.09679832309,
560.75,0.09645471722,
561.25,0.09673534334,
561.75,0.09658053517,
562.25,0.09652205557,
562.75,0.0964224264,
563.25,0.09649641812,
563.75,0.09655182809,
564.25,0.0965743959,
564.75,0.09649961442,
565.25,0.09644408524,
565.75,0.09662228078,
566.25,0.09651047736,
566.75,0.09661281109,
567.25,0.096551992,
567.75,0.09656566381,
568.25,0.09662014991,
568.75,0.09646680951,
569.25,0.09655024111,
569.75,0.09649263322,
570.25,0.09660478681,
570.75,0.09660384804,
571.25,0.09652686864,
571.75,0.09657041728,
572.25,0.09654729813,
572.75,0.09651380777,
573.25,0.09686645865,
573.75,0.09660410881,
574.25,0.09648361802,
574.75,0.09658244252,
575.25,0.09649774432,
575.75,0.09661368281,
576.25,0.09654574841,
576.75,0.09665164351,
577.25,0.09666092694,
577.75,0.09649263322,
578.25,0.09649951756,
578.75,0.0965000689,
579.25,0.09647502005,
579.75,0.0965545103,
580.25,0.09669090807,
580.75,0.09656873345,
581.25,0.09662295878,
581.75,0.09673570096,
582.25,0.09652651101,
582.75,0.09642064571,
583.25,0.09657478333,
