SetB.run3,,
Time (sec),Abs,
218.75,0.1363044232,
219.25,0.1357949972,
219.75,0.1350827813,
220.25,0.1343741417,
220.75,0.1338911057,
221.25,0.1331448704,
221.75,0.1326917261,
222.25,0.1318085939,
222.75,0.1312026829,
223.25,0.1306624413,
223.75,0.1298769265,
224.25,0.1294265836,
224.75,0.1286523938,
225.25,0.1281643808,
225.75,0.1273867339,
226.25,0.1268213689,
226.75,0.1262700707,
227.25,0.1258858889,
227.75,0.1251582354,
228.25,0.124722898,
228.75,0.1239609718,
229.25,0.1234079525,
229.75,0.1230797246,
230.25,0.122261934,
230.75,0.121764496,
231.25,0.1210350245,
231.75,0.120417431,
232.25,0.1201992929,
232.75,0.1195667982,
233.25,0.1189682409,
233.75,0.1184263378,
234.25,0.118059352,
234.75,0.1173647344,
235.25,0.1170000657,
235.75,0.1163408384,
236.25,0.1158089936,
236.75,0.1155332997,
237.25,0.1149311364,
237.75,0.1141687334,
238.25,0.1138906851,
238.75,0.1133337691,
239.25,0.1128696352,
239.75,0.1123461798,
240.25,0.1119183004,
240.75,0.1113847792,
241.25,0.1109240651,
241.75,0.1103927642,
242.25,0.1099677384,
242.75,0.1094611213,
243.25,0.1089289114,
243.75,0.1085177138,
244.25,0.1079066098,
244.75,0.1075839475,
245.25,0.1071968824,
245.75,0.1066081747,
246.25,0.1061601266,
246.75,0.1057784557,
247.25,0.1053569317,
247.75,0.1046990901,
248.25,0.1044187993,
248.75,0.1041063517,
249.25,0.1034525037,
249.75,0.103023611,
250.25,0.1028826609,
250.75,0.1022104993,
251.25,0.1019227803,
251.75,0.1013845876,
252.25,0.1011951119,
252.75,0.1006280854,
253.25,0.1001517698,
253.75,0.09990538657,
254.25,0.09951324761,
254.75,0.09897729009,
255.25,0.09844441712,
255.75,0.0982093215,
256.25,0.09786203504,
256.75,0.09746228158,
257.25,0.09709855914,
257.75,0.09671377391,
258.25,0.09630915523,
258.75,0.09594649822,
259.25,0.09559991956,
259.75,0.09525487572,
260.25,0.0948054418,
260.75,0.09456203878,
261.25,0.09411132336,
261.75,0.09367051721,
262.25,0.09343776107,
262.75,0.09298818558,
263.25,0.09268215299,
263.75,0.09249976277,
264.25,0.09199400991,
264.75,0.09177491069,
265.25,0.09139074385,
265.75,0.09106451273,
266.25,0.09077514708,
266.75,0.09052413702,
267.25,0.08998385817,
267.75,0.08984885365,
268.25,0.08952037245,
268.75,0.08918244392,
269.25,0.08859100938,
269.75,0.08836498857,
270.25,0.08813901991,
270.75,0.0877610743,
271.25,0.08745958656,
271.75,0.08719396591,
272.25,0.08695216477,
272.75,0.08641763777,
273.25,0.08608934283,
273.75,0.08588777483,
274.25,0.08600018919,
274.75,0.08519931138,
275.25,0.08502901345,
275.75,0.08463705331,
276.25,0.08458349109,
276.75,0.08427520841,
277.25,0.08385372162,
277.75,0.08376738429,
278.25,0.08351129293,
278.75,0.08302908391,
279.25,0.08272215724,
279.75,0.08256074786,
280.25,0.08221933246,
280.75,0.08191157877,
281.25,0.08173740655,
281.75,0.08147466928,
282.25,0.08110836893,
282.75,0.08082362264,
283.25,0.08074723929,
283.75,0.08037918061,
284.25,0.080197528,
284.75,0.07975278795,
285.25,0.07945373654,
285.75,0.07921418548,
286.25,0.07905957103,
286.75,0.07889485359,
287.25,0.07841470093,
287.75,0.07848643512,
288.25,0.07821053267,
288.75,0.07789265364,
289.25,0.07754071057,
289.75,0.07727941871,
290.25,0.07698527724,
290.75,0.07698969543,
291.25,0.07675814629,
291.75,0.07643052191,
292.25,0.07619334012,
292.75,0.07608516514,
293.25,0.07573607564,
293.75,0.07547365129,
294.25,0.07528886199,
294.75,0.07503402978,
295.25,0.074744232,
295.75,0.07456814498,
296.25,0.07454466075,
296.75,0.07435455918,
297.25,0.07388839126,
297.75,0.07376884669,
298.25,0.07350570709,
298.75,0.07356129587,
299.25,0.07312596589,
299.75,0.07296942919,
300.25,0.07283226401,
300.75,0.07277548313,
301.25,0.07221586257,
301.75,0.07212942094,
302.25,0.071936436,
302.75,0.07181125879,
303.25,0.07160635293,
303.75,0.07149213552,
304.25,0.07117431611,
304.75,0.07088010013,
305.25,0.0707077086,
305.75,0.07062774897,
306.25,0.07039992511,
306.75,0.07004311681,
307.25,0.06994783878,
307.75,0.06985494494,
308.25,0.06959486008,
308.75,0.06937022507,
309.25,0.06943184882,
309.75,0.06923744082,
310.25,0.06876599044,
310.75,0.06869245321,
311.25,0.06845907122,
311.75,0.06846845895,
312.25,0.06821066141,
312.75,0.06799951196,
313.25,0.06780408323,
313.75,0.06761629879,
314.25,0.06755805016,
314.75,0.0672596544,
315.25,0.06709340215,
315.75,0.06702449918,
316.25,0.06679291278,
316.75,0.06672085822,
317.25,0.06638336927,
317.75,0.0664036721,
318.25,0.06618085504,
318.75,0.06605814397,
319.25,0.0658807829,
319.75,0.06581213325,
320.25,0.06552243233,
320.75,0.06546147913,
321.25,0.06530293077,
321.75,0.06513414532,
322.25,0.06499321014,
322.75,0.06495022029,
323.25,0.06453415006,
323.75,0.06448126584,
324.25,0.06413318962,
324.75,0.06417864561,
325.25,0.0639751181,
325.75,0.06380873919,
326.25,0.06383542717,
326.75,0.06363043934,
327.25,0.06359945238,
327.75,0.06328684092,
328.25,0.06321950257,
328.75,0.06308624893,
329.25,0.06292535365,
329.75,0.06286668032,
330.25,0.06286372244,
330.75,0.06252336502,
331.25,0.06220573187,
331.75,0.06232885271,
332.25,0.06225039437,
332.75,0.06191812456,
333.25,0.06185505167,
333.75,0.06156218797,
334.25,0.06167486683,
334.75,0.06141301617,
335.25,0.06130738184,
335.75,0.06110763922,
336.25,0.06120153889,
336.75,0.06093750149,
337.25,0.06068705022,
337.75,0.06069615856,
338.25,0.06058638543,
338.75,0.06041362509,
339.25,0.06037099659,
339.75,0.06019505113,
340.25,0.0601349324,
340.75,0.05995260552,
341.25,0.06001593918,
341.75,0.05976895988,
342.25,0.05968487263,
342.75,0.0594676733,
343.25,0.05945850164,
343.75,0.05949216336,
344.25,0.05929245055,
344.75,0.05901607871,
345.25,0.05886433646,
345.75,0.05883982033,
346.25,0.0587483272,
346.75,0.05884678662,
347.25,0.05843533948,
347.75,0.05843155086,
348.25,0.05836142972,
348.75,0.0581545718,
349.25,0.05824588239,
349.75,0.05786780268,
350.25,0.05785203725,
350.75,0.05774915963,
351.25,0.05778691918,
351.75,0.05769966543,
352.25,0.05743240193,
352.75,0.05738690495,
353.25,0.05723505095,
353.75,0.05718909949,
354.25,0.05704726279,
354.75,0.05719432607,
355.25,0.05687339976,
355.75,0.05656972155,
356.25,0.05670476332,
356.75,0.05663279817,
357.25,0.05646581948,
357.75,0.05627863109,
358.25,0.05639625341,
358.75,0.05607005209,
359.25,0.05613818392,
359.75,0.05610572174,
360.25,0.05594474822,
360.75,0.05586310476,
361.25,0.05581344292,
361.75,0.0556416288,
362.25,0.05564565957,
362.75,0.05555695668,
363.25,0.05551015213,
363.75,0.05541915074,
364.25,0.05534507707,
364.75,0.05535689741,
365.25,0.0550994128,
365.75,0.0551119633,
366.25,0.05489947647,
366.75,0.0548690483,
367.25,0.05468847603,
367.75,0.05477427319,
368.25,0.05486646295,
368.75,0.05471625179,
369.25,0.05453110859,
369.75,0.05450868607,
370.25,0.05428027362,
370.75,0.05429919437,
371.25,0.05441724882,
371.75,0.05416994169,
372.25,0.05415920541,
372.75,0.05410962179,
373.25,0.05385487154,
373.75,0.05382258072,
374.25,0.05383740738,
374.75,0.05366098508,
375.25,0.05337605253,
375.75,0.05356755853,
376.25,0.05351309478,
376.75,0.05342224613,
377.25,0.05329632387,
377.75,0.05321520939,
378.25,0.05326000974,
378.75,0.05299943686,
379.25,0.05309069529,
379.75,0.05300031602,
380.25,0.05295375735,
380.75,0.05278716609,
381.25,0.05273136497,
381.75,0.05245159939,
382.25,0.05263276026,
382.75,0.05255594477,
383.25,0.05234736577,
383.75,0.05229994282,
384.25,0.05220777169,
384.75,0.05217659846,
385.25,0.05208628997,
385.75,0.05202824622,
386.25,0.05188502371,
386.75,0.05188172683,
387.25,0.05177249759,
387.75,0.05179632455,
388.25,0.0518159233,
388.75,0.05162399262,
389.25,0.05144762248,
389.75,0.05165136978,
390.25,0.05145106092,
390.75,0.05147248134,
391.25,0.05132058263,
391.75,0.05132550746,
392.25,0.05132486671,
392.75,0.05120916292,
393.25,0.05095715821,
393.75,0.05100850761,
394.25,0.05107491836,
394.75,0.05103034154,
395.25,0.05077067018,
395.75,0.05081763119,
396.25,0.05074046925,
396.75,0.05069505423,
397.25,0.05059077591,
397.75,0.05046669021,
398.25,0.05043927208,
398.75,0.05050012842,
399.25,0.05030851811,
399.75,0.05039398,
400.25,0.05034836754,
400.75,0.0502708815,
401.25,0.05031203479,
401.75,0.05007353425,
402.25,0.05000779778,
402.75,0.04990118742,
403.25,0.05010415241,
403.75,0.05003879219,
404.25,0.05001026765,
404.75,0.04999696463,
405.25,0.0497809574,
405.75,0.0499125421,
406.25,0.04976095632,
406.75,0.04957060143,
407.25,0.04953563586,
407.75,0.049541004,
408.25,0.049500186,
408.75,0.0494405143,
409.25,0.04942218214,
409.75,0.04922910035,
410.25,0.04934134707,
410.75,0.04922344908,
411.25,0.04928338155,
411.75,0.0490956679,
412.25,0.04903677478,
412.75,0.04904494807,
413.25,0.04893805087,
413.75,0.04907946661,
414.25,0.04898722097,
414.75,0.04878205806,
415.25,0.04868596792,
415.75,0.04882393777,
416.25,0.04886136577,
416.75,0.04870032892,
417.25,0.04849825054,
417.75,0.04848997295,
418.25,0.04874481261,
418.75,0.04852994904,
419.25,0.04858720675,
419.75,0.04833066836,
420.25,0.04838743806,
420.75,0.04831605777,
421.25,0.04817674309,
421.75,0.04831356928,
422.25,0.04836851358,
422.75,0.04824570194,
423.25,0.04806725308,
423.75,0.0481017828,
424.25,0.04812861606,
424.75,0.04810605943,
425.25,0.0480267182,
425.75,0.04801408201,
426.25,0.04794941097,
426.75,0.04779955,
427.25,0.04783735052,
427.75,0.04773950577,
428.25,0.0477280356,
428.75,0.04770743474,
429.25,0.04755208269,
429.75,0.04760563001,
430.25,0.04751523212,
430.75,0.04737943411,
431.25,0.04760040343,
431.75,0.04750474915,
432.25,0.04741953686,
432.75,0.04737781733,
433.25,0.04732331634,
433.75,0.0472878702,
434.25,0.0473107025,
434.75,0.0473356992,
435.25,0.04715070128,
435.75,0.04709002376,
436.25,0.04701830819,
436.75,0.04713849723,
437.25,0.04695168138,
437.75,0.04721205309,
438.25,0.04696702585,
438.75,0.04701822251,
439.25,0.04684665427,
439.75,0.04704657942,
440.25,0.04676318541,
440.75,0.04689140618,
441.25,0.04671530426,
441.75,0.04676751047,
442.25,0.04672273993,
442.75,0.04679622501,
443.25,0.04673461616,
443.75,0.04666863754,
444.25,0.04674534127,
444.75,0.04647689313,
445.25,0.04654745385,
445.75,0.04662998766,
446.25,0.04634839296,
446.75,0.04648006335,
447.25,0.04646332562,
447.75,0.04634948447,
448.25,0.04638833925,
448.75,0.046463985,
449.25,0.04621817172,
449.75,0.04638341442,
450.25,0.04631645232,
450.75,0.04614536092,
451.25,0.04628293216,
451.75,0.04616191238,
452.25,0.04623541981,
452.75,0.0461390838,
453.25,0.04623674229,
453.75,0.04615578055,
454.25,0.04588675126,
454.75,0.04604098946,
455.25,0.0458589308,
455.75,0.04594832286,
456.25,0.04599879682,
456.75,0.04596342891,
457.25,0.04584888741,
457.75,0.04596098512,
458.25,0.04577007145,
458.75,0.04570150748,
459.25,0.04572212696,
459.75,0.0457733795,
460.25,0.04582486674,
460.75,0.04561742395,
461.25,0.04561595619,
461.75,0.04564454034,
462.25,0.0455788672,
462.75,0.04569704831,
463.25,0.04563711956,
463.75,0.04562214017,
464.25,0.04560146481,
464.75,0.04542545602,
465.25,0.04545523226,
465.75,0.04548845813,
466.25,0.04565632716,
466.75,0.04550256953,
467.25,0.04560106248,
467.75,0.04548489302,
468.25,0.045502197,
468.75,0.04510678351,
469.25,0.04524523392,
469.75,0.04520079121,
470.25,0.04526195303,
470.75,0.04542680457,
471.25,0.04517155141,
471.75,0.0451560989,
472.25,0.04523038119,
472.75,0.04507915676,
473.25,0.04506701231,
473.75,0.04527493939,
474.25,0.04509759694,
474.75,0.04501802474,
475.25,0.04512413219,
475.75,0.04501219466,
476.25,0.04500033706,
476.75,0.04489546269,
477.25,0.04480748996,
477.75,0.04497113824,
478.25,0.04490470514,
478.75,0.04483317956,
479.25,0.04475873336,
479.75,0.04482585937,
480.25,0.04478206486,
480.75,0.04480091855,
481.25,0.04472243413,
481.75,0.04477121681,
482.25,0.04465509579,
482.75,0.04460971057,
483.25,0.04469420016,
483.75,0.04469586536,
484.25,0.04457394034,
484.75,0.04442122579,
485.25,0.04457368329,
485.75,0.04461736977,
486.25,0.04457766935,
486.75,0.04465670139,
487.25,0.04454015195,
487.75,0.04456903785,
488.25,0.04453022778,
488.75,0.04452228546,
489.25,0.0444631204,
489.75,0.0443633385,
490.25,0.04434401542,
490.75,0.04432411864,
491.25,0.04421184212,
491.75,0.0443648845,
492.25,0.04427850991,
492.75,0.04418914393,
493.25,0.04428496212,
493.75,0.04439843073,
494.25,0.0441619195,
494.75,0.04420906305,
495.25,0.04421026632,
495.75,0.04423328117,
496.25,0.04429493845,
496.75,0.04419447482,
497.25,0.044172436,
497.75,0.04414979741,
498.25,0.04413211718,
498.75,0.04409756139,
499.25,0.04398663342,
499.75,0.04411486909,
500.25,0.04409928247,
500.75,0.04396560788,
501.25,0.04402184114,
501.75,0.04409343749,
502.25,0.0440896824,
502.75,0.04389766976,
503.25,0.04403235391,
503.75,0.04403401539,
504.25,0.0439058356,
504.75,0.04385820776,
505.25,0.04393616319,
505.75,0.04385823756,
506.25,0.04375300929,
506.75,0.04374694079,
507.25,0.04391972348,
507.75,0.04390952736,
508.25,0.04377482459,
508.75,0.04379793257,
509.25,0.04371006787,
509.75,0.0436674431,
510.25,0.04378421605,
510.75,0.04384002462,
511.25,0.04366154596,
511.75,0.0437143892,
512.25,0.04370096326,
512.75,0.04373654723,
513.25,0.04357379675,
513.75,0.04354451969,
514.25,0.04363916442,
514.75,0.04356523976,
515.25,0.04361652583,
515.75,0.0437301062,
516.25,0.04357102141,
516.75,0.04352881014,
517.25,0.0434505865,
517.75,0.04348148406,
518.25,0.04356555268,
518.75,0.04347364604,
519.25,0.04339811578,
519.75,0.04357831925,
520.25,0.04357136413,
520.75,0.04351456091,
521.25,0.04354586452,
521.75,0.04348617792,
522.25,0.04355908558,
522.75,0.04335886985,
523.25,0.04334599897,
523.75,0.04346981272,
524.25,0.04335538298,
524.75,0.04334745929,
525.25,0.04314819723,
525.75,0.04337574914,
526.25,0.04326752201,
526.75,0.04337975383,
527.25,0.04330195487,
527.75,0.04334748909,
528.25,0.04334022105,
528.75,0.04326611757,
529.25,0.04342240468,
529.75,0.04324384406,
530.25,0.04331662506,
530.75,0.0433758907,
531.25,0.04329577461,
531.75,0.0432026647,
532.25,0.04337966815,
532.75,0.04322682694,
533.25,0.0432241112,
533.75,0.04322402552,
534.25,0.04319500178,
534.75,0.04326723516,
535.25,0.04306460917,
535.75,0.04325356334,
536.25,0.04321667552,
536.75,0.04325193539,
537.25,0.0430639796,
537.75,0.04302193597,
538.25,0.04323680699,
538.75,0.04305883497,
539.25,0.04314822704,
539.75,0.04302779585,
540.25,0.0429700911,
540.75,0.04299872741,
541.25,0.04305566475,
541.75,0.04314602539,
542.25,0.04319860414,
542.75,0.04300167039,
543.25,0.04293074086,
543.75,0.04299138114,
544.25,0.0430409126,
544.75,0.04290648177,
545.25,0.04302307963,
545.75,0.04303431138,
546.25,0.04292908311,
546.75,0.04289545119,
547.25,0.04277380556,
547.75,0.04281902313,
548.25,0.04300958663,
548.75,0.04289482161,
549.25,0.04288016632,
549.75,0.04287933558,
550.25,0.04291153699,
550.75,0.04287144914,
551.25,0.04278500006,
551.75,0.04297034815,
552.25,0.04293799773,
552.75,0.04286764935,
553.25,0.0428032279,
553.75,0.04285673797,
554.25,0.04281514138,
554.75,0.04287856445,
555.25,0.04268465936,
555.75,0.04282868281,
556.25,0.04287730902,
556.75,0.0427425541,
557.25,0.04265864566,
557.75,0.04269065708,
558.25,0.0426681824,
558.75,0.0426957719,
559.25,0.04279759899,
559.75,0.04275260866,
560.25,0.04282651097,
560.75,0.04260667041,
561.25,0.042626746,
561.75,0.0427346155,
562.25,0.04259959236,
562.75,0.04255784675,
563.25,0.04263145849,
563.75,0.04257551953,
564.25,0.04266564175,
564.75,0.04274372384,
565.25,0.04258154333,
565.75,0.0426691249,
566.25,0.04258331656,
566.75,0.04250619933,
567.25,0.04254082963,
567.75,0.04252786934,
568.25,0.04239242524,
568.75,0.04268437624,
569.25,0.04256484285,
569.75,0.04249883443,
570.25,0.04253303632,
570.75,0.04250197485,
571.25,0.04254005849,
571.75,0.04252238944,
572.25,0.04247168824,
572.75,0.04258188605,
573.25,0.04251125455,
573.75,0.04255536199,
574.25,0.04235121608,
574.75,0.04257366434,
575.25,0.0423328355,
575.75,0.04252938181,
576.25,0.04252378643,
576.75,0.04242310673,
577.25,0.04224592447,
577.75,0.04236374423,
578.25,0.0424099192,
578.75,0.0425927937,
579.25,0.04250543192,
579.75,0.04233400896,
580.25,0.04228843749,
580.75,0.04230396077,
581.25,0.04239330813,
581.75,0.04239442199,
582.25,0.04244991019,
582.75,0.04232127964,
583.25,0.04248025268,
583.75,0.04231579974,
584.25,0.04250169173,
584.75,0.04240144417,
