1:2 dilution,,
Wavelength (nm),Abs,
700.0075073,0.02023704909,
699.0003662,0.01993088238,
697.9928589,0.01979336329,
696.9850464,0.02005293779,
696.0130005,0.02021600306,
695.0045166,0.02033797652,
693.9957886,0.02075495757,
692.9866333,0.02086135559,
692.0133057,0.02026522905,
691.003479,0.02069115266,
689.9934692,0.02012963779,
688.9830322,0.01948515326,
688.0084229,0.02003496513,
686.9973755,0.0195610486,
685.9860229,0.02027032711,
685.010437,0.02006657422,
683.9985352,0.01993760467,
682.986145,0.02024347708,
682.0096436,0.02004526556,
680.9966431,0.02008354478,
679.9834595,0.01965756714,
679.0060425,0.01979493536,
677.9921265,0.02098584734,
677.0141602,0.01993830875,
675.9995728,0.01961943321,
674.9847412,0.02018812671,
674.0057983,0.01986771263,
672.9903564,0.02045165375,
672.0108032,0.01990771107,
670.9946899,0.02042726055,
670.0146484,0.0201879628,
668.9978027,0.01944286749,
668.0171509,0.01973658055,
666.9996948,0.02031700872,
665.9821167,0.019676283,
665.0004883,0.01989500225,
663.9821777,0.02030070685,
663,0.01952135377,
662.0174561,0.02148014307,
660.998291,0.02039497532,
660.0151978,0.02019251883,
658.9953613,0.01981967129,
658.0116577,0.02032894455,
656.9912109,0.01937551983,
656.006958,0.01950215735,
654.9859009,0.02098231576,
654.0010376,0.02029937692,
653.0159302,0.02067616582,
651.9939575,0.01991827972,
651.0081787,0.02038683556,
649.9857178,0.01968259364,
648.9993896,0.02042579651,
648.0127563,0.02066595852,
646.9893188,0.02085720003,
646.0021362,0.02033333853,
645.0146484,0.01986416429,
643.9902954,0.02094710805,
643.0022583,0.02021049894,
642.0139771,0.02062697522,
640.9887085,0.02014205605,
639.9998169,0.02010903135,
639.0106201,0.02012863383,
637.9844971,0.02031898871,
636.994751,0.02041290887,
636.0047607,0.0203534402,
635.0144043,0.02002962492,
633.9871216,0.01973249018,
632.9962158,0.02034318633,
632.0050659,0.0197306741,
631.0136719,0.01980306208,
629.9851685,0.02024792507,
628.9931641,0.02028432302,
628.0009766,0.01990261674,
627.0083008,0.02056739666,
626.0155029,0.02000555396,
624.9856567,0.01997056045,
623.9921875,0.02073396742,
622.9985962,0.02024160512,
622.0046387,0.01946130209,
621.010376,0.02011035942,
620.0159302,0.02065118961,
618.984375,0.02012762986,
617.9892578,0.01953310519,
616.9939575,0.01953180507,
615.9984131,0.01948388107,
615.0025635,0.0199980177,
614.0063477,0.02023276314,
613.0100708,0.02023862116,
612.0133667,0.02011732757,
611.0164185,0.02061429992,
609.9822998,0.02034220845,
608.9848022,0.01981587894,
607.9870605,0.02035607025,
606.9890137,0.02036309801,
605.9907837,0.02038583159,
604.9921875,0.01986703649,
603.9934082,0.01982162334,
602.9943848,0.01966398582,
601.9949951,0.01984760724,
600.9953613,0.02033271454,
599.9955444,0.02021519095,
598.9954224,0.02024553716,
597.9949341,0.02074591443,
596.9942627,0.02029191703,
595.9934082,0.01998590305,
594.9922485,0.02023902908,
593.9907227,0.02013313398,
592.9890137,0.02038404159,
591.9871216,0.02032346465,
590.9848022,0.01956825145,
589.9823608,0.0201110635,
589.0167236,0.01971155033,
588.0137939,0.01993779279,
587.010498,0.02067174017,
586.006958,0.02061136812,
585.0032349,0.02083495818,
583.9992065,0.0203260947,
582.9949341,0.01985321566,
581.9903564,0.02036873996,
580.9855957,0.02061223611,
580.0177612,0.02062597126,
579.0124512,0.02019680291,
578.0068359,0.02071086317,
577.0010986,0.02053195238,
575.9950562,0.02123528905,
574.9887085,0.02081787586,
573.9821167,0.02109010145,
573.0125732,0.02102040499,
572.0055542,0.02094553225,
570.998291,0.02063148282,
569.9906616,0.0211630147,
568.9828491,0.02125918306,
568.012085,0.0218889378,
567.0038452,0.02176083997,
565.9953003,0.02138000913,
564.9865112,0.02141144499,
564.0147705,0.02152069658,
563.0055542,0.02146999724,
561.9959717,0.02137092687,
560.986145,0.02173218317,
560.0135498,0.02149026096,
559.0032959,0.02153995633,
557.9927979,0.02170801722,
556.9820557,0.02168856002,
556.0084839,0.02147339657,
554.9972534,0.02206124552,
553.9857178,0.02197720669,
553.0115356,0.02184690535,
551.9995728,0.02157461271,
550.9873047,0.02203183249,
550.0123901,0.02168249153,
548.9996948,0.02258168906,
547.9868164,0.02276908606,
547.0111694,0.02194774523,
545.9978027,0.02198907919,
544.9841309,0.02260519378,
544.0078125,0.02258040756,
542.9937134,0.02271382138,
542.0169067,0.02263371833,
541.0024414,0.02105445042,
539.9875488,0.0218523778,
539.0101318,0.02246001177,
537.994873,0.02324933,
537.0169678,0.02276466601,
536.0012817,0.02255079709,
534.9852905,0.02297910489,
534.0066528,0.02376529388,
532.9902344,0.02234419994,
532.0112915,0.02269189246,
530.9943848,0.02370317839,
530.0148926,0.02453362755,
528.9975586,0.02464870922,
528.0177002,0.02325558476,
526.9998169,0.02396923117,
525.9818115,0.02473976091,
525.0012817,0.02454055659,
523.9827881,0.02598260902,
523.0018311,0.02679312043,
521.9828491,0.02798106894,
521.0014648,0.02929942124,
519.9820557,0.03131410107,
519.0001831,0.03287794068,
518.0180664,0.03372244537,
516.9980469,0.03622465953,
516.015564,0.03941160813,
514.9950562,0.04301410541,
514.012146,0.04709201679,
512.9911499,0.05132707953,
512.0077515,0.05633993074,
510.9864197,0.06247317046,
510.002655,0.06878075749,
509.0186768,0.07651470602,
507.9966431,0.08420195431,
507.0122375,0.09283460677,
505.9897766,0.1031387448,
505.0048523,0.1146934479,
503.9819641,0.1276164055,
502.9967346,0.1408218294,
502.011261,0.1534117907,
500.9877319,0.1668914407,
500.0018005,0.1809313893,
499.0157471,0.1956684589,
497.9916077,0.2089721709,
497.0050659,0.2203240544,
496.0184021,0.2299387753,
494.9935303,0.240874663,
494.0064087,0.248905614,
492.9811401,0.2569906712,
491.9936218,0.2602442503,
491.0059204,0.2611590028,
490.0180359,0.2624850273,
488.9918823,0.2621892393,
488.0036011,0.2580794096,
487.0150757,0.2532432377,
485.9883118,0.2478968948,
484.9993896,0.2421340495,
484.0102844,0.2343018204,
482.9828796,0.2257751226,
481.9933777,0.2166560739,
481.0036316,0.2087511271,
480.0137024,0.200208813,
478.9855957,0.1924785525,
477.9952087,0.184544459,
477.0047607,0.1763758063,
476.0140381,0.1677764207,
474.9850159,0.159640044,
473.993927,0.1538729966,
473.0026245,0.1479706168,
