0:00:00,22.73,0
0:00:10,22.787,10
0:00:20,22.871,20
0:00:30,22.896,30
0:00:40,22.909,40
0:00:50,22.921,50
0:01:00,22.934,60
0:01:10,22.94,70
0:01:20,22.948,80
0:01:30,22.954,90
0:01:40,22.96,100
0:01:50,22.964,110
0:02:00,22.967,120
0:02:10,22.971,130
0:02:20,22.974,140
0:02:30,22.975,150
0:02:40,22.978,160
0:02:50,22.98,170
0:03:00,22.982,180
0:03:10,22.983,190
0:03:20,22.985,200
0:03:30,22.986,210
0:03:40,22.987,220
0:03:50,22.988,230
0:04:00,22.989,240
0:04:10,22.99,250
0:04:20,22.991,260
0:04:30,22.992,270
0:04:40,22.992,280
0:04:50,22.993,290
0:05:00,22.994,300
0:05:10,22.994,310
0:05:20,23.005,320
0:05:30,23.131,330
0:05:40,23.392,340
0:05:50,23.599,350
0:06:00,23.792,360
0:06:10,23.969,370
0:06:20,24.09,380
0:06:30,24.177,390
0:06:40,24.285,400
0:06:50,24.359,410
0:07:00,24.429,420
0:07:10,24.486,430
0:07:20,24.518,440
0:07:30,24.57,450
0:07:40,24.598,460
0:07:50,24.628,470
0:08:00,24.651,480
0:08:10,24.671,490
0:08:20,24.693,500
0:08:30,24.712,510
0:08:40,24.725,520
0:08:50,24.735,530
0:09:00,24.745,540
0:09:10,24.755,550
0:09:20,24.763,560
0:09:30,24.771,570
0:09:40,24.777,580
0:09:50,24.782,590
0:10:00,24.786,600
0:10:10,24.791,610
0:10:20,24.795,620
0:10:30,24.797,630
0:10:40,24.8,640
0:10:50,24.803,650
0:11:00,24.804,660
0:11:10,24.806,670
0:11:20,24.808,680
0:11:30,24.81,690
0:11:40,24.811,700
0:11:50,24.812,710
0:12:00,24.813,720
0:12:10,24.813,730
0:12:20,24.814,740
0:12:30,24.815,750
0:12:40,24.815,760
0:12:50,24.815,770
0:13:00,24.816,780
0:13:10,24.816,790
0:13:20,24.816,800
0:13:30,24.816,810
0:13:40,24.816,820
0:13:50,24.816,830
0:14:00,24.816,840
0:14:10,24.816,850
0:14:20,24.816,860
0:14:30,24.816,870
0:14:40,24.816,880
0:14:50,24.815,890
0:15:00,24.815,900
0:15:10,24.815,910
0:15:20,24.815,920
0:15:30,24.814,930
0:15:40,24.814,940
0:15:50,24.814,950
0:16:00,24.813,960
0:16:10,24.813,970
0:16:20,24.813,980
0:16:30,24.813,990
0:16:40,24.813,1000
0:16:50,24.812,1010
0:17:00,24.812,1020
