0:00:00,22.885,0
0:00:10,22.907,10
0:00:20,22.944,20
0:00:30,22.964,30
0:00:40,22.972,40
0:00:50,22.978,50
0:01:00,22.984,60
0:01:10,22.987,70
0:01:20,22.991,80
0:01:30,22.995,90
0:01:40,22.997,100
0:01:50,23,110
0:02:00,23.002,120
0:02:10,23.004,130
0:02:20,23.005,140
0:02:30,23.007,150
0:02:40,23.008,160
0:02:50,23.01,170
0:03:00,23.011,180
0:03:10,23.011,190
0:03:20,23.012,200
0:03:30,23.013,210
0:03:40,23.014,220
0:03:50,23.015,230
0:04:00,23.016,240
0:04:10,23.016,250
0:04:20,23.017,260
0:04:30,23.018,270
0:04:40,23.018,280
0:04:50,23.019,290
0:05:00,23.019,300
0:05:10,23.02,310
0:05:20,23.062,320
0:05:30,23.271,330
0:05:40,23.439,340
0:05:50,23.703,350
0:06:00,23.931,360
0:06:10,24.135,370
0:06:20,24.236,380
0:06:30,24.369,390
0:06:40,24.461,400
0:06:50,24.564,410
0:07:00,24.64,420
0:07:10,24.689,430
0:07:20,24.755,440
0:07:30,24.796,450
0:07:40,24.839,460
0:07:50,24.869,470
0:08:00,24.892,480
0:08:10,24.921,490
0:08:20,24.945,500
0:08:30,24.961,510
0:08:40,24.977,520
0:08:50,24.994,530
0:09:00,25.009,540
0:09:10,25.016,550
0:09:20,25.029,560
0:09:30,25.035,570
0:09:40,25.044,580
0:09:50,25.049,590
0:10:00,25.055,600
0:10:10,25.059,610
0:10:20,25.064,620
0:10:30,25.069,630
0:10:40,25.072,640
0:10:50,25.075,650
0:11:00,25.078,660
0:11:10,25.081,670
0:11:20,25.083,680
0:11:30,25.084,690
0:11:40,25.086,700
0:11:50,25.087,710
0:12:00,25.089,720
0:12:10,25.09,730
0:12:20,25.091,740
0:12:30,25.091,750
0:12:40,25.092,760
0:12:50,25.092,770
0:13:00,25.093,780
0:13:10,25.093,790
0:13:20,25.093,800
0:13:30,25.094,810
0:13:40,25.094,820
0:13:50,25.094,830
0:14:00,25.094,840
0:14:10,25.094,850
0:14:20,25.094,860
0:14:30,25.094,870
0:14:40,25.094,880
0:14:50,25.094,890
0:15:00,25.093,900
0:15:10,25.093,910
0:15:20,25.093,920
0:15:30,25.093,930
0:15:40,25.093,940
0:15:50,25.092,950
0:16:00,25.092,960
0:16:10,25.092,970
0:16:20,25.092,980
0:16:30,25.091,990
0:16:40,25.091,1000
0:16:50,25.091,1010
0:17:00,25.091,1020
