0:00:00,22.827,0
0:00:10,22.804,10
0:00:20,22.801,20
0:00:30,22.805,30
0:00:40,22.809,40
0:00:50,22.811,50
0:01:00,22.812,60
0:01:10,22.813,70
0:01:20,22.814,80
0:01:30,22.815,90
0:01:40,22.816,100
0:01:50,22.816,110
0:02:00,22.817,120
0:02:10,22.818,130
0:02:20,22.818,140
0:02:30,22.819,150
0:02:40,22.82,160
0:02:50,22.82,170
0:03:00,22.821,180
0:03:10,22.822,190
0:03:20,22.822,200
0:03:30,22.823,210
0:03:40,22.823,220
0:03:50,22.824,230
0:04:00,22.824,240
0:04:10,22.825,250
0:04:20,22.825,260
0:04:30,22.826,270
0:04:40,22.826,280
0:04:50,22.827,290
0:05:00,22.827,300
0:05:10,22.828,310
0:05:20,22.898,320
0:05:30,23.046,330
0:05:40,23.28,340
0:05:50,23.513,350
0:06:00,23.692,360
0:06:10,23.859,370
0:06:20,23.961,380
0:06:30,24.103,390
0:06:40,24.196,400
0:06:50,24.304,410
0:07:00,24.353,420
0:07:10,24.434,430
0:07:20,24.481,440
0:07:30,24.528,450
0:07:40,24.559,460
0:07:50,24.602,470
0:08:00,24.636,480
0:08:10,24.654,490
0:08:20,24.678,500
0:08:30,24.692,510
0:08:40,24.712,520
0:08:50,24.728,530
0:09:00,24.744,540
0:09:10,24.751,550
0:09:20,24.763,560
0:09:30,24.77,570
0:09:40,24.779,580
0:09:50,24.787,590
0:10:00,24.791,600
0:10:10,24.796,610
0:10:20,24.8,620
0:10:30,24.804,630
0:10:40,24.81,640
0:10:50,24.812,650
0:11:00,24.815,660
0:11:10,24.817,670
0:11:20,24.82,680
0:11:30,24.822,690
0:11:40,24.824,700
0:11:50,24.825,710
0:12:00,24.827,720
0:12:10,24.827,730
0:12:20,24.828,740
0:12:30,24.83,750
0:12:40,24.83,760
0:12:50,24.831,770
0:13:00,24.832,780
0:13:10,24.832,790
0:13:20,24.833,800
0:13:30,24.833,810
0:13:40,24.833,820
0:13:50,24.833,830
0:14:00,24.833,840
0:14:10,24.834,850
0:14:20,24.834,860
0:14:30,24.833,870
0:14:40,24.834,880
0:14:50,24.833,890
0:15:00,24.833,900
0:15:10,24.833,910
0:15:20,24.833,920
0:15:30,24.833,930
0:15:40,24.833,940
0:15:50,24.833,950
0:16:00,24.833,960
0:16:10,24.833,970
0:16:20,24.832,980
0:16:30,24.832,990
0:16:40,24.832,1000
0:16:50,24.832,1010
0:17:00,24.831,1020
0:17:10,24.831,1030
