0:00:00,22.624,0
0:00:10,22.668,10
0:00:20,22.723,20
0:00:30,22.735,30
0:00:40,22.741,40
0:00:50,22.75,50
0:01:00,22.757,60
0:01:10,22.759,70
0:01:20,22.766,80
0:01:30,22.77,90
0:01:40,22.772,100
0:01:50,22.776,110
0:02:00,22.778,120
0:02:10,22.779,130
0:02:20,22.781,140
0:02:30,22.783,150
0:02:40,22.784,160
0:02:50,22.785,170
0:03:00,22.787,180
0:03:10,22.788,190
0:03:20,22.789,200
0:03:30,22.79,210
0:03:40,22.79,220
0:03:50,22.792,230
0:04:00,22.792,240
0:04:10,22.793,250
0:04:20,22.794,260
0:04:30,22.794,270
0:04:40,22.795,280
0:04:50,22.796,290
0:05:00,22.797,300
0:05:10,22.797,310
0:05:20,22.798,320
0:05:30,22.867,330
0:05:40,23.096,340
0:05:50,23.331,350
0:06:00,23.566,360
0:06:10,23.743,370
0:06:20,23.926,380
0:06:30,24.053,390
0:06:40,24.193,400
0:06:50,24.294,410
0:07:00,24.381,420
0:07:10,24.472,430
0:07:20,24.532,440
0:07:30,24.577,450
0:07:40,24.63,460
0:07:50,24.658,470
0:08:00,24.692,480
0:08:10,24.722,490
0:08:20,24.747,500
0:08:30,24.765,510
0:08:40,24.782,520
0:08:50,24.8,530
0:09:00,24.815,540
0:09:10,24.828,550
0:09:20,24.835,560
0:09:30,24.845,570
0:09:40,24.854,580
0:09:50,24.86,590
0:10:00,24.869,600
0:10:10,24.874,610
0:10:20,24.879,620
0:10:30,24.883,630
0:10:40,24.887,640
0:10:50,24.889,650
0:11:00,24.891,660
0:11:10,24.895,670
0:11:20,24.897,680
0:11:30,24.898,690
0:11:40,24.9,700
0:11:50,24.901,710
0:12:00,24.902,720
0:12:10,24.903,730
0:12:20,24.904,740
0:12:30,24.905,750
0:12:40,24.906,760
0:12:50,24.906,770
0:13:00,24.906,780
0:13:10,24.907,790
0:13:20,24.907,800
0:13:30,24.907,810
0:13:40,24.907,820
0:13:50,24.907,830
0:14:00,24.907,840
0:14:10,24.907,850
0:14:20,24.907,860
0:14:30,24.907,870
0:14:40,24.907,880
0:14:50,24.907,890
0:15:00,24.906,900
0:15:10,24.906,910
0:15:20,24.906,920
0:15:30,24.906,930
0:15:40,24.905,940
0:15:50,24.905,950
0:16:00,24.905,960
0:16:10,24.905,970
0:16:20,24.904,980
0:16:30,24.904,990
0:16:40,24.904,1000
0:16:50,24.903,1010
0:17:00,24.903,1020
