C3,,
Wavelength (nm),Abs,
799.9958496,0.02651859075,
794.9996948,0.02527184971,
789.9934692,0.02557628788,
785.0123291,0.02518370375,
779.9865723,0.02472260594,
774.9859619,0.02425748296,
770.0109253,0.02295427024,
764.9914551,0.02328346856,
759.9976196,0.02385979891,
754.9946899,0.02354951017,
749.9825439,0.02270288393,
744.996582,0.02157776803,
740.00177,0.01996552013,
734.9981079,0.01732099429,
729.9855957,0.01473130286,
725,0.01284762938,
720.0057983,0.01215970423,
715.0031128,0.01300910488,
709.9920044,0.01582166925,
705.0083008,0.02039356343,
700.0164795,0.02536530979,
695.0164795,0.02916909195,
690.0083008,0.03190016374,
684.9921875,0.03441122919,
680.0042725,0.03542495891,
675.0084839,0.03598752245,
670.0050049,0.03600569069,
664.9937744,0.0347551778,
660.0114136,0.03428619355,
654.9849854,0.03368951753,
649.9876099,0.03373204172,
644.9828491,0.03444028646,
640.0074463,0.03374289721,
634.9882202,0.03431367502,
629.9985352,0.03502101824,
625.0018311,0.0352053009,
619.9981079,0.03610975668,
614.9874878,0.03713070974,
610.006958,0.03801475093,
604.9827271,0.03850096092,
599.9888306,0.03856480867,
594.9882202,0.03837044165,
590.0182495,0.03838868439,
585.0047607,0.03930263594,
579.9848022,0.04227568209,
574.9957275,0.04716074467,
570.0004272,0.05661619455,
564.9989624,0.07177213579,
559.991394,0.09752063453,
555.0151978,0.1392675191,
549.9955444,0.2058915794,
545.0075073,0.3068074286,
540.0136108,0.4423815906,
535.0140381,0.6145150661,
530.008728,0.7765340209,
524.9977417,0.8805187345,
519.9811401,0.8757917285,
514.9967651,0.7638790607,
510.0070496,0.6382222772,
505.0119324,0.5685684085,
500.0114746,0.5561705232,
495.0058289,0.5816227794,
489.9949341,0.6027856469,
485.0169373,0.5683219433,
479.9957886,0.4763068557,
475.007782,0.3770764768,
470.0148621,0.3082736135,
465.0169678,0.2726260424,
460.0144043,0.2551217377,
455.0069885,0.2320567369,
449.9948425,0.1968526691,
445.0164185,0.1598204672,
439.9950867,0.1321578771,
435.0076294,0.1138527319,
430.0156555,0.1021588817,
424.9808655,0.09079840034,
420.0186462,0.07980809361,
415.0137024,0.07102549076,
410.0045471,0.06509003043,
404.9911804,0.06171186268,
400.0122986,0.05930473655,

C3,
C3
Collection Time: 2/5/2025 4:03:50 PM
Operator Name  :
Scan Version 5.1.0.1016
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  400.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  24000.00
UV-Vis Data Interval (nm)  5.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  Off
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 2/5/2025 3:33:11 PM
Method Modifications:
X Stop nm Changed: 2/5/2025 3:37:42 PM, Old:  200.0, New:  400.0
X Start nm Changed: 2/5/2025 4:01:50 PM, Old:  800.0, New:  900.0
X Start nm Changed: 2/5/2025 4:03:23 PM, Old:  900.0, New:  800.0
End Method Modifications
<Current Wavelength> , 403.8

