T4,,
Time (min),Abs,
0.0008333333535,0.7237943411,
0.002499999944,0.7213279605,
0.004166666884,0.7197989821,
0.005833333824,0.7179855704,
0.007500000298,0.7166144848,
0.009166667238,0.7146209478,
0.01083333418,0.7131675482,
0.01250000019,0.7123840451,
0.01416666713,0.7150810957,
0.01583333313,0.7110905051,
0.01750000007,0.7069970369,
0.01916666701,0.7053853273,
0.02083333395,0.7027313709,
0.02249999903,0.7013018131,
0.02416666597,0.7007149458,
0.02583333291,0.6984783411,
0.02749999985,0.6955727339,
0.02916666679,0.6945322156,
0.03083333187,0.6938234568,
0.03249999881,0.6916263103,
0.03416666761,0.6898581386,
0.03583333269,0.6877118945,
0.03750000149,0.6860342026,
0.03916666657,0.6853348613,
0.04083333537,0.6838299036,
0.04250000045,0.6809946299,
0.04416666552,0.6800051928,
0.04583333433,0.6785774827,
0.0474999994,0.6773059964,
0.04916666821,0.6753466129,
0.05083333328,0.6744103432,
0.05249999836,0.672395587,
0.05416666716,0.6707631946,
0.05583333224,0.668995738,
0.05750000104,0.6672849655,
0.05916666612,0.6658825278,
0.0608333312,0.664722681,
0.0625,0.6623835564,
0.06416666508,0.6617527008,
0.0658333376,0.6592361927,
0.06750000268,0.6587256193,
0.06916666776,0.656383872,
0.07083333284,0.6552901864,
0.07250000536,0.6537904739,
0.07416667044,0.651683569,
0.07583333552,0.6494321823,
0.0775000006,0.6488512754,
0.07916666567,0.6473124027,
0.0808333382,0.6449044347,
0.08250000328,0.6436860561,
0.08416666836,0.6426417828,
0.08583333343,0.6411135197,
0.08749999851,0.6392938495,
0.08916667104,0.6377415657,
0.09083333611,0.6364291906,
0.09250000119,0.6339543462,
0.09416666627,0.632725358,
0.09583333135,0.631115675,
0.09750000387,0.6301180124,
0.09916666895,0.6284478903,
0.100833334,0.6266552806,
0.1024999991,0.6250283122,
0.1041666642,0.6239269376,
0.1058333367,0.621987462,
0.1075000018,0.6203055978,
0.1091666669,0.6188289523,
0.1108333319,0.6177531481,
0.112499997,0.6158160567,
0.1141666695,0.6139930487,
0.1158333346,0.6128205657,
0.1174999997,0.6114956737,
0.1191666648,0.6101890206,
0.1208333299,0.6085437536,
0.1225000024,0.6067860126,
0.1241666675,0.6060179472,
0.1258333325,0.6039066911,
0.1274999976,0.6020730734,
0.1291666627,0.6005312204,
0.1308333427,0.5996174812,
0.1325000077,0.5979290009,
0.1341666728,0.5961942673,
0.1358333379,0.5946830511,
0.137500003,0.5939460993,
0.1391666681,0.5920040011,
0.1408333331,0.5901597738,
0.1424999982,0.5887676477,
0.1441666782,0.5877316594,
0.1458333284,0.5865623355,
0.1475000083,0.5844969749,
0.1491666585,0.5832487345,
0.1508333385,0.581750989,
0.1525000036,0.5808324218,
0.1541666687,0.5790331364,
0.1558333337,0.5772081614,
0.1574999988,0.576381743,
0.1591666639,0.5745678544,
0.1608333439,0.5737219453,
0.162499994,0.5713822246,
0.164166674,0.5705385208,
0.1658333242,0.568908751,
0.1675000042,0.5674101114,
0.1691666692,0.5657811165,
0.1708333343,0.5646755099,
0.1724999994,0.5633339286,
0.1741666645,0.5609772801,
0.1758333296,0.5603202581,
0.1775000095,0.5588204861,
0.1791666597,0.5576284528,
0.1808333397,0.5559697151,
0.1824999899,0.5549246073,
0.1841666698,0.5536116362,
0.1858333349,0.5516885519,
0.1875,0.5504913926,
0.1891666651,0.5484200716,
0.1908333302,0.5479509234,
0.1924999952,0.546281755,
0.1941666752,0.5450435877,
0.1958333254,0.5438414216,
0.1975000054,0.5424603224,
0.1991666555,0.5404825807,
0.2008333355,0.5393560529,
0.2025000006,0.5379586816,
0.2041666657,0.5370402336,
0.2058333308,0.5351753235,
0.2074999958,0.5339107513,
0.2091666609,0.532673955,
0.2108333409,0.5316718221,
0.2124999911,0.5301205516,
0.214166671,0.5284727216,
0.2158333212,0.5272415876,
0.2175000012,0.5260621905,
0.2191666663,0.5244048834,
0.2208333313,0.522942245,
0.2224999964,0.5215991139,
0.2241666615,0.5203867555,
0.2258333266,0.5193998218,
0.2275000066,0.5174623132,
0.2291666567,0.5160107017,
0.2308333367,0.5154461861,
0.2324999869,0.5140776038,
0.2341666669,0.5122740865,
0.2358333319,0.5106486678,
0.237499997,0.5097349286,
0.2391666621,0.5086944103,
0.2408333272,0.5070073605,
0.2424999923,0.5061349869,
0.2441666722,0.5050116777,
0.2458333224,0.5034438372,
0.2475000024,0.5018388033,
0.2491666526,0.5007231236,
0.2508333325,0.4994878173,
0.2524999976,0.4984791875,
0.2541666627,0.497105211,
0.2558333278,0.4958235025,
0.2574999928,0.4948200285,
0.2591666579,0.4932980239,
0.2608333528,0.4917851388,
0.2624999881,0.4906131327,
0.264166683,0.4895783663,
0.2658333182,0.4882988036,
0.2675000131,0.4868909121,
0.2691666782,0.4852297604,
0.2708333433,0.4843910038,
0.2724999785,0.4831641912,
0.2741666734,0.4817485511,
0.2758333385,0.4807504714,
0.2775000036,0.4792962372,
0.2791666687,0.4781000912,
0.2808333337,0.4771140218,
0.2824999988,0.4756634831,
0.2841666639,0.474942714,
0.285833329,0.4732327759,
0.2875000238,0.471699357,
0.2891666591,0.4707980454,
0.2908333242,0.4698384106,
0.2924999893,0.4684661925,
0.2941666842,0.4670971334,
0.2958333492,0.4663488567,
0.2974999845,0.4649375975,
0.2991666496,0.4638673365,
0.3008333445,0.4624140859,
0.3025000095,0.4616488516,
0.3041666746,0.4600542486,
0.3058333099,0.4590939581,
0.3075000048,0.4578268528,
0.3091666698,0.4569228888,
0.3108333349,0.4554330111,
0.3125,0.4543140829,
0.3141666651,0.4526891708,
0.3158333302,0.4517518878,
0.3174999952,0.4508016109,
0.3191666603,0.4497717023,
0.3208333552,0.4481076896,
