T6,,
Time (min),Abs,
0.0008333333535,1.042521,
0.002499999944,1.044046998,
0.004166666884,1.043801904,
0.005833333824,1.042654276,
0.007500000298,1.042778134,
0.009166667238,1.044547677,
0.01083333418,1.041274786,
0.01250000019,1.04336071,
0.01416666713,1.044264317,
0.01583333313,1.043043733,
0.01750000007,1.042402029,
0.01916666701,1.042737007,
0.02083333395,1.043812633,
0.02249999903,1.044155478,
0.02416666597,1.042877316,
0.02583333291,1.042784333,
0.02749999985,1.043392181,
0.02916666679,1.044421673,
0.03083333187,1.043532372,
0.03249999881,1.042858243,
0.03416666761,1.042159319,
0.03583333269,1.043434262,
0.03750000149,1.043319702,
0.03916666657,1.042798877,
0.04083333537,1.044250965,
0.04250000045,1.043762803,
0.04416666552,1.043497205,
0.04583333433,1.042772055,
0.0474999994,1.045262218,
0.04916666821,1.043382287,
0.05083333328,1.043824315,
0.05249999836,1.043016553,
0.05416666716,1.043922663,
0.05583333224,1.042252779,
0.05750000104,1.04352653,
0.05916666612,1.042173505,
0.0608333312,1.043111563,
0.0625,1.043019772,
0.06416666508,1.044052005,
0.0658333376,1.042174578,
0.06750000268,1.043789506,
0.06916666776,1.044383049,
0.07083333284,1.042307258,
0.07250000536,1.042699575,
0.07416667044,1.043061495,
0.07583333552,1.044929147,
0.0775000006,1.042375565,
0.07916666567,1.043130279,
0.0808333382,1.044581175,
0.08250000328,1.044687271,
0.08416666836,1.043551207,
0.08583333343,1.040913105,
0.08749999851,1.043128729,
0.08916667104,1.043392301,
0.09083333611,1.042607427,
0.09250000119,1.04233551,
0.09416666627,1.043527842,
0.09583333135,1.043228626,
0.09750000387,1.044664741,
0.09916666895,1.043490648,
0.100833334,1.043833613,
0.1024999991,1.043247461,
0.1041666642,1.044122458,
0.1058333367,1.043784022,
0.1075000018,1.043174863,
0.1091666669,1.044656277,
0.1108333319,1.042931437,
0.112499997,1.04273665,
0.1141666695,1.043504715,
0.1158333346,1.044330359,
0.1174999997,1.043941975,
0.1191666648,1.042190313,
0.1208333299,1.043029428,
0.1225000024,1.043829679,
0.1241666675,1.044438481,
0.1258333325,1.042281151,
0.1274999976,1.044453144,
0.1291666627,1.043551207,
0.1308333427,1.043408036,
0.1325000077,1.043284893,
0.1341666728,1.043459058,
0.1358333379,1.045444965,
0.137500003,1.04489553,
0.1391666681,1.044272304,
0.1408333331,1.046159744,
0.1424999982,1.045891762,
0.1441666782,1.046209097,
0.1458333284,1.044308662,
0.1475000083,1.045758963,
0.1491666585,1.047534585,
0.1508333385,1.046106219,
0.1525000036,1.046484232,
0.1541666687,1.04573369,
0.1558333337,1.046528697,
0.1574999988,1.045491815,
0.1591666639,1.044321537,
0.1608333439,1.046454072,
0.162499994,1.046227336,
0.164166674,1.045827746,
0.1658333242,1.046822071,
0.1675000042,1.044460058,
0.1691666692,1.044814944,
0.1708333343,1.04494524,
0.1724999994,1.044564724,
0.1741666645,1.044479609,
0.1758333296,1.04529202,
0.1775000095,1.044720888,
0.1791666597,1.043401003,
0.1808333397,1.043379068,
0.1824999899,1.04248786,
0.1841666698,1.043961287,
0.1858333349,1.044031382,
0.1875,1.043093801,
0.1891666651,1.043189526,
0.1908333302,1.043144226,
0.1924999952,1.042286754,
0.1941666752,1.043090463,
0.1958333254,1.043527365,
0.1975000054,1.043614864,
0.1991666555,1.042956233,
0.2008333355,1.044317126,
0.2025000006,1.043701768,
0.2041666657,1.042179585,
0.2058333308,1.04074347,
0.2074999958,1.043533087,
0.2091666609,1.043639302,
0.2108333409,1.044086576,
0.2124999911,1.041496515,
0.214166671,1.04296267,
0.2158333212,1.042499423,
0.2175000012,1.044521809,
0.2191666663,1.042093158,
0.2208333313,1.043192267,
0.2224999964,1.042325616,
0.2241666615,1.04345572,
0.2258333266,1.04340446,
0.2275000066,1.043233514,
0.2291666567,1.043441772,
0.2308333367,1.042413712,
0.2324999869,1.041493177,
0.2341666669,1.044371963,
0.2358333319,1.043146729,
0.237499997,1.042781234,
0.2391666621,1.042356014,
0.2408333272,1.043860793,
0.2424999923,1.044037342,
0.2441666722,1.043898225,
0.2458333224,1.042515516,
0.2475000024,1.043981671,
0.2491666526,1.044285059,
0.2508333325,1.044231176,
0.2524999976,1.042253613,
0.2541666627,1.04312849,
0.2558333278,1.042961478,
0.2574999928,1.042714477,
0.2591666579,1.043069839,
0.2608333528,1.043309331,
0.2624999881,1.043675542,
0.264166683,1.043709397,
0.2658333182,1.041337967,
0.2675000131,1.042874813,
0.2691666782,1.044064403,
0.2708333433,1.041945815,
0.2724999785,1.043358207,
0.2741666734,1.042078495,
0.2758333385,1.043633342,
0.2775000036,1.042959809,
0.2791666687,1.043263674,
0.2808333337,1.042642713,
0.2824999988,1.042253613,
0.2841666639,1.04219079,
0.285833329,1.041611075,
0.2875000238,1.042245626,
0.2891666591,1.041607499,
0.2908333242,1.043034554,
0.2924999893,1.042650819,
0.2941666842,1.043384671,
0.2958333492,1.043188334,
