T6,,
Time (min),Abs,
0.0008333333535,0.7195602655,
0.002499999944,0.7175038457,
0.004166666884,0.714954257,
0.005833333824,0.7142970562,
0.007500000298,0.7132180929,
0.009166667238,0.7110515237,
0.01083333418,0.7098870873,
0.01250000019,0.7078792453,
0.01416666713,0.7073907852,
0.01583333313,0.7055294514,
0.01750000007,0.7029826641,
0.01916666701,0.702327013,
0.02083333395,0.7010473609,
0.02249999903,0.6991376281,
0.02416666597,0.6979689002,
0.02583333291,0.6964045763,
0.02749999985,0.6944354177,
0.02916666679,0.6935825944,
0.03083333187,0.6920170784,
0.03249999881,0.6904712915,
0.03416666761,0.6892984509,
0.03583333269,0.6876134276,
0.03750000149,0.6864729524,
0.03916666657,0.6856415272,
0.04083333537,0.6831403971,
0.04250000045,0.6812824607,
0.04416666552,0.6804000735,
0.04583333433,0.6797053814,
0.0474999994,0.6775118709,
0.04916666821,0.6762089729,
0.05083333328,0.6749305129,
0.05249999836,0.6744545102,
0.05416666716,0.6723874211,
0.05583333224,0.67076689,
0.05750000104,0.6691589355,
0.05916666612,0.6683298349,
0.0608333312,0.666972518,
0.0625,0.6665380597,
0.06416666508,0.6644278765,
0.0658333376,0.6628050208,
0.06750000268,0.6614273787,
0.06916666776,0.6604910493,
0.07083333284,0.6581383348,
0.07250000536,0.6575421095,
0.07416667044,0.656178534,
0.07583333552,0.6548120379,
0.0775000006,0.6526213884,
0.07916666567,0.6518696547,
0.0808333382,0.6509779096,
0.08250000328,0.649772346,
0.08416666836,0.647715807,
0.08583333343,0.6461262107,
0.08749999851,0.6457364559,
0.08916667104,0.6442267895,
0.09083333611,0.6430881619,
0.09250000119,0.6413025856,
0.09416666627,0.6406795979,
0.09583333135,0.6384862065,
0.09750000387,0.6373296976,
0.09916666895,0.6362534761,
0.100833334,0.6351792216,
0.1024999991,0.6338794231,
0.1041666642,0.6321198344,
0.1058333367,0.6308373213,
0.1075000018,0.6298726797,
0.1091666669,0.6283873916,
0.1108333319,0.6272199154,
