T2,,
Time (min),Abs,
0.0008333333535,0.6368982196,
0.002499999944,0.6356749535,
0.004166666884,0.6340754628,
0.005833333824,0.6326135993,
0.007500000298,0.6302642822,
0.009166667238,0.629412353,
0.01083333418,0.6279263496,
0.01250000019,0.6260197163,
0.01416666713,0.6240544915,
0.01583333313,0.6218097806,
0.01750000007,0.6197596192,
0.01916666701,0.6177147627,
0.02083333395,0.6157948971,
0.02249999903,0.6147043705,
0.02416666597,0.6131327748,
0.02583333291,0.6118448377,
0.02749999985,0.6093140244,
0.02916666679,0.6071255803,
0.03083333187,0.6049279571,
0.03249999881,0.603274703,
0.03416666761,0.6008185744,
0.03583333269,0.5993168354,
0.03750000149,0.5975022316,
0.03916666657,0.5959746242,
0.04083333537,0.5939728022,
0.04250000045,0.5920242667,
0.04416666552,0.5911466479,
0.04583333433,0.5888665915,
0.0474999994,0.5872786045,
0.04916666821,0.5853209496,
0.05083333328,0.5842213035,
0.05249999836,0.582655549,
0.05416666716,0.5823683739,
0.05583333224,0.5802865028,
0.05750000104,0.578110218,
0.05916666612,0.5762502551,
0.0608333312,0.5748407245,
0.0625,0.5733140707,
0.06416666508,0.5719805956,
0.0658333376,0.5694004893,
0.06750000268,0.5674955249,
0.06916666776,0.5659091473,
0.07083333284,0.5644724369,
0.07250000536,0.5629217625,
0.07416667044,0.560210228,
0.07583333552,0.5590928793,
0.0775000006,0.5582050085,
0.07916666567,0.5566717386,
0.0808333382,0.5550218821,
0.08250000328,0.5528762341,
0.08416666836,0.5517166257,
0.08583333343,0.550239563,
0.08749999851,0.5486378074,
0.08916667104,0.5465363264,
0.09083333611,0.5453202724,
0.09250000119,0.5437544584,
0.09416666627,0.5422194004,
0.09583333135,0.5405418873,
0.09750000387,0.539149344,
0.09916666895,0.5375189781,
0.100833334,0.5360940695,
0.1024999991,0.5341011882,
0.1041666642,0.5326945782,
0.1058333367,0.5319984555,
0.1075000018,0.5299787521,
0.1091666669,0.5280131698,
0.1108333319,0.5271301866,
0.112499997,0.5255179405,
0.1141666695,0.5233424306,
0.1158333346,0.5224725604,
0.1174999997,0.5205790997,
0.1191666648,0.5190053582,
0.1208333299,0.517344892,
0.1225000024,0.516518414,
0.1241666675,0.5145465136,
0.1258333325,0.5132021308,
0.1274999976,0.5108095407,
0.1291666627,0.5098444223,
0.1308333427,0.5080604553,
0.1325000077,0.5064156651,
0.1341666728,0.5048935413,
0.1358333379,0.5034750104,
0.137500003,0.5016948581,
0.1391666681,0.5003065467,
0.1408333331,0.4979318678,
0.1424999982,0.4967586994,
0.1441666782,0.4953032732,
0.1458333284,0.4938190579,
0.1475000083,0.4920692146,
0.1491666585,0.4906181395,
0.1508333385,0.4893414676,
0.1525000036,0.4880446196,
0.1541666687,0.4863162339,
0.1558333337,0.4844860435,
0.1574999988,0.4833727777,
0.1591666639,0.4819822907,
0.1608333439,0.4804597795,
0.162499994,0.4786571264,
0.164166674,0.4775176048,
0.1658333242,0.4763097763,
0.1675000042,0.4748527706,
0.1691666692,0.4727341235,
0.1708333343,0.4718104005,
0.1724999994,0.4702568054,
0.1741666645,0.4686537683,
0.1758333296,0.4670403302,
0.1775000095,0.4660826027,
0.1791666597,0.4646921754,
0.1808333397,0.4630100429,
0.1824999899,0.4610472322,
0.1841666698,0.4600904286,
0.1858333349,0.4587755799,
0.1875,0.4574171007,
0.1891666651,0.4558649957,
0.1908333302,0.454531759,
0.1924999952,0.4529281855,
0.1941666752,0.4519226551,
0.1958333254,0.4503305256,
0.1975000054,0.4487279952,
0.1991666555,0.4477619529,
0.2008333355,0.4457770586,
0.2025000006,0.4444890916,
0.2041666657,0.4431778789,
0.2058333308,0.4422479272,
0.2074999958,0.4403567612,
0.2091666609,0.4388650954,
0.2108333409,0.437861383,
0.2124999911,0.4365105331,
0.214166671,0.4350585043,
0.2158333212,0.4336343408,
0.2175000012,0.4322361946,
0.2191666663,0.4308245182,
0.2208333313,0.4294172823,
0.2224999964,0.4283182323,
0.2241666615,0.4270433187,
0.2258333266,0.4257532656,
0.2275000066,0.4243854582,
0.2291666567,0.4232276082,
0.2308333367,0.4216969013,
0.2324999869,0.4204372764,
0.2341666669,0.4186236262,
0.2358333319,0.4180233479,
0.237499997,0.4161635637,
0.2391666621,0.4150824547,
0.2408333272,0.4136341214,
0.2424999923,0.4122137427,
0.2441666722,0.4110482633,
0.2458333224,0.4097619355,
0.2475000024,0.4081181586,
0.2491666526,0.4066565931,
0.2508333325,0.4056099355,
0.2524999976,0.4037373066,
0.2541666627,0.402680546,
0.2558333278,0.4012682438,
0.2574999928,0.40022403,
0.2591666579,0.3985740244,
0.2608333528,0.3972400129,
0.2624999881,0.3960172534,
0.264166683,0.3945730329,
0.2658333182,0.3931963444,
0.2675000131,0.3918704391,
0.2691666782,0.3905814588,
0.2708333433,0.3892142177,
0.2724999785,0.387973994,
0.2741666734,0.3859947324,
0.2758333385,0.3849992454,
0.2775000036,0.3838317096,
0.2791666687,0.3824414611,
0.2808333337,0.381103158,
0.2824999988,0.3795151114,
0.2841666639,0.3783889115,
0.285833329,0.3767664135,
0.2875000238,0.3754620552,
0.2891666591,0.3744276166,
0.2908333242,0.3731134832,
0.2924999893,0.3718272746,
0.2941666842,0.370174706,
0.2958333492,0.3691100478,
0.2974999845,0.3678522408,
0.2991666496,0.3663614392,
0.3008333445,0.3649914563,
0.3025000095,0.3641285598,
0.3041666746,0.3627824187,
0.3058333099,0.3618797064,
0.3075000048,0.3603587747,
0.3091666698,0.358943224,
0.3108333349,0.3578067124,
0.3125,0.3567254841,
0.3141666651,0.3551812172,
0.3158333302,0.3541181386,
0.3174999952,0.3530859053,
0.3191666603,0.3518148363,
0.3208333552,0.3504827619,
0.3224999905,0.3491659462,
0.3241666555,0.3480545282,
0.3258333206,0.3467661142,
0.3275000155,0.3455832899,
0.3291666806,0.3442266881,
0.3308333158,0.3435750306,
0.3324999809,0.3417885602,
0.3341666758,0.3408786058,
0.3358333409,0.3392319977,
0.337500006,0.3379009068,
0.3391666412,0.3365770578,
0.3408333361,0.3354952037,
0.3425000012,0.3342935443,
0.3441666663,0.3332204819,
0.3458333313,0.3316387534,
0.3474999964,0.3308106065,
0.3491666615,0.3292805552,
0.3508333266,0.3282642066,
0.3524999917,0.3270055652,
0.3541666865,0.3255590498,
0.3558333218,0.3244930804,
0.3574999869,0.3237700164,
0.359166652,0.3224724829,
0.3608333468,0.3207195103,
0.3625000119,0.3198247254,
0.3641666472,0.3187648356,
0.3658333123,0.3177534342,
0.3675000072,0.3161953092,
0.3691666722,0.3150050044,
0.3708333373,0.3137044311,
0.3724999726,0.3125747442,
0.3741666675,0.3113080561,
0.3758333325,0.3102582693,
0.3774999976,0.3090981543,
0.3791666925,0.3072157204,
0.3808333278,0.3061415553,
0.3824999928,0.3048512042,
0.3841666579,0.3036581874,
0.3858333528,0.3027468324,
0.3875000179,0.3013341427,
0.3891666532,0.3003317416,
0.3908333182,0.2993350327,
0.3925000131,0.298355788,
0.3941666782,0.2971368432,
0.3958333433,0.2958606482,
0.3974999785,0.2947755456,
0.3991666734,0.2937382758,
0.4008333385,0.2923328578,
0.4025000036,0.2917095721,
0.4041666687,0.29035303,
0.4058333337,0.2897080183,
0.4074999988,0.2883909047,
0.4091666639,0.2872763276,
0.410833329,0.2861015797,
0.4125000238,0.2852003872,
0.4141666591,0.2839654982,
0.4158333242,0.2829714119,
0.4174999893,0.2819798291,
0.4191666842,0.280875653,
0.4208333492,0.2797409296,
0.4224999845,0.2784889042,
0.4241666496,0.278021723,
0.4258333445,0.2768003941,
0.4275000095,0.2757424712,
0.4291666746,0.2743000686,
0.4308333099,0.2738609016,
0.4325000048,0.2724283636,
0.4341666698,0.271410346,
0.4358333349,0.2705195248,
0.4375,0.2695526481,
0.4391666651,0.2686030269,
0.4408333302,0.2675544024,
0.4424999952,0.2667166591,
0.4441666603,0.2656035721,
0.4458333552,0.2646249235,
0.4474999905,0.2637304664,
0.4491666555,0.2625622749,
0.4508333206,0.2615929842,
0.4525000155,0.2608198225,
0.4541666806,0.2596678436,
0.4558333158,0.2590832114,
0.4574999809,0.2580006421,
0.4591666758,0.2570609748,
0.4608333409,0.2559796572,
0.462500006,0.2550658882,
0.4641666412,0.2542494833,
0.4658333361,0.2532199621,
0.4675000012,0.2525108159,
0.4691666663,0.2516896427,
0.4708333313,0.2506303489,
0.4724999964,0.2496570945,
0.4741666615,0.2488053441,
0.4758333266,0.2479363382,
0.4774999917,0.247197479,
0.4791666865,0.2463021576,
0.4808333218,0.245274961,
0.4824999869,0.2441176176,
0.484166652,0.2431732714,
0.4858333468,0.2423582375,
0.4875000119,0.241490975,
0.4891666472,0.2404087037,
0.4908333123,0.2396711558,
0.4925000072,0.2389539331,
0.4941666722,0.2376953661,
0.4958333373,0.2368430644,
0.4974999726,0.2363925576,
0.4991666675,0.235489592,
0.5008333325,0.2344091088,
0.5024999976,0.2334180921,
0.5041666627,0.2325861156,
0.5058333278,0.2317656279,
0.5074999928,0.2307615429,
0.5091666579,0.2297911942,
0.510833323,0.229435131,
0.5124999881,0.2281564325,
0.5141666532,0.2274840623,
0.5158333182,0.2266299427,
0.5174999833,0.2258215845,
0.5191666484,0.2248943448,
0.5208333731,0.2237235904,
0.5224999785,0.2226715237,
0.5241666436,0.2221303284,
0.5258333087,0.2209250629,
0.5275000334,0.2205018997,
0.5291666985,0.2194341272,
0.5308333039,0.218791306,
0.532499969,0.2175741494,
0.5341666937,0.2168857753,
0.5358332992,0.2159542143,
0.5375000238,0.215532288,
0.5391666293,0.2144907266,
0.540833354,0.2136375606,
0.5425000191,0.212743938,
0.5441666245,0.2118044645,
0.5458333492,0.2112140805,
0.5475000143,0.2102791667,
0.5491666794,0.2094544321,
0.5508333445,0.2085908353,
0.5524999499,0.207739383,
0.5541666746,0.2068957686,
0.5558333397,0.2061935216,
0.5575000048,0.2051657438,
0.5591666698,0.2045749873,
0.5608333349,0.20372881,
0.5625,0.2028998435,
0.5641666651,0.2020477653,
0.5658333302,0.20123142,
0.5674999952,0.2005112767,
0.5691666603,0.1997706741,
0.5708333254,0.198660031,
0.5724999905,0.1982415915,
0.5741667151,0.1970592141,
0.5758333206,0.1964247674,
0.5774999857,0.1959927976,
0.5791666508,0.1948786825,
0.5808333158,0.1943674237,
0.5825000405,0.1936142892,
0.584166646,0.1927044541,
0.5858333111,0.1920294315,
0.5875000358,0.1913094521,
0.5891666412,0.190339461,
0.5908333659,0.1897993237,
0.5924999714,0.1888168603,
0.5941666365,0.187937066,
0.5958333611,0.1873251498,
0.5974999666,0.1868041158,
0.5991666913,0.1857987344,
0.6008333564,0.1851524264,
0.6024999619,0.1842546761,
0.6041666865,0.1835209876,
0.605833292,0.1831133068,
0.6075000167,0.1820759624,
0.6091666818,0.181520164,
0.6108332872,0.1806944609,
0.6125000119,0.1800180078,
0.614166677,0.1791590154,
0.6158333421,0.1784764528,
0.6175000072,0.1779920459,
0.6191666126,0.1771122813,
0.6208333373,0.1762022674,
0.6225000024,0.1756097972,
0.6241666675,0.1747271121,
0.6258333325,0.1738978773,
0.6274999976,0.1732845008,
0.6291666627,0.1726131737,
0.6308333278,0.1716831177,
0.6325000525,0.1710802615,
0.6341666579,0.1705680788,
0.635833323,0.1696119308,
0.6374999881,0.1688119471,
0.6391666532,0.1679296196,
0.6408333778,0.1673383415,
0.6424999833,0.1665397882,
0.6441666484,0.1659298092,
0.6458333731,0.1650695503,
0.6474999785,0.1645824313,
0.6491667032,0.1635304093,
0.6508333087,0.163078025,
0.6524999738,0.162307933,
0.6541666985,0.1614229828,
0.6558333039,0.1608564407,
0.6575000286,0.1602724642,
0.6591666937,0.1599269956,
0.6608332992,0.1588448584,
0.6625000238,0.1582912803,
0.6641666293,0.1575752795,
0.665833354,0.157311976,
0.6675000191,0.1562815458,
0.6691666245,0.1555666029,
0.6708333492,0.1552102268,
0.6725000143,0.154494226,
0.6741666794,0.1537873447,
0.6758333445,0.1531716138,
0.6774999499,0.1527219713,
0.6791666746,0.1519266367,
0.6808333397,0.1515069753,
0.6825000048,0.1507521421,
0.6841666698,0.150188908,
0.6858333349,0.1494204402,
0.6875,0.1488318443,
0.6891666651,0.1483038962,
0.6908333302,0.1477152109,
0.6924999952,0.1469673663,
0.6941666603,0.1464109421,
0.6958333254,0.1459982693,
0.6974999905,0.1455770135,
0.6991667151,0.1444027126,
0.7008333206,0.1441443115,
0.7024999857,0.1434307098,
0.7041666508,0.1429201663,
0.7058333158,0.1424658448,
0.7075000405,0.1418076605,
0.709166646,0.1414579302,
0.7108333111,0.1405858248,
0.7125000358,0.1402229816,
0.7141666412,0.1394899487,
0.7158333659,0.1389517486,
0.7174999714,0.1385567486,
0.7191666365,0.1379428059,
0.7208333611,0.1374159604,
0.7224999666,0.1372308433,
0.7241666913,0.1363456696,
0.7258333564,0.1356107742,
0.7274999619,0.1351479441,
0.7291666865,0.1346403956,
0.730833292,0.1341195107,
0.7325000167,0.1336541176,
0.7341666818,0.1330390871,
0.7358332872,0.1327848136,
0.7375000119,0.1321497411,
0.739166677,0.1313972622,
0.7408333421,0.1308658123,
0.7425000072,0.1302514225,
0.7441666126,0.1299650818,
0.7458333373,0.1293672025,
0.7475000024,0.1286944896,
0.7491666675,0.1281736195,
0.7508333325,0.1278810501,
0.7524999976,0.1272565275,
0.7541666627,0.1268963665,
0.7558333278,0.1261021942,
0.7575000525,0.1256896704,
0.7591666579,0.1252703816,
0.760833323,0.1246866137,
0.7624999881,0.1242596433,
0.7641666532,0.1235447228,
0.7658333778,0.123422429,
0.7674999833,0.1225237772,
0.7691666484,0.1220984831,
0.7708333731,0.121644862,
0.7724999785,0.1211726889,
0.7741667032,0.1207244098,
0.7758333087,0.1202115119,
0.7774999738,0.119676277,
0.7791666985,0.1191572249,
0.7808333039,0.1185954884,
0.7825000286,0.1182296872,
0.7841666937,0.1174102873,
0.7858332992,0.1170978099,
0.7875000238,0.1168038547,
0.7891666293,0.1163446978,
0.790833354,0.1157489121,
0.7925000191,0.115421623,
0.7941666245,0.114882201,
0.7958333492,0.1144485474,
0.7975000143,0.1140462309,
0.7991666794,0.1132464409,
0.8008333445,0.1129644737,
0.8024999499,0.1124525443,
0.8041666746,0.1119478792,
0.8058333397,0.1116315722,
0.8075000048,0.1113118604,
0.8091666698,0.1107795835,
0.8108333349,0.1103031859,
0.8125,0.1097434163,
0.8141666651,0.1093389019,
0.8158333302,0.1088429689,
0.8174999952,0.1085460335,
0.8191666603,0.1079126447,
0.8208333254,0.1075438559,
0.8224999905,0.1069922,
0.8241667151,0.1066234633,
0.8258333206,0.1060384065,
0.8274999857,0.1055777445,
0.8291666508,0.1053708196,
0.8308333158,0.1049270481,
0.8325000405,0.1044699624,
0.834166646,0.103968896,
0.8358333111,0.1036190465,
0.8375000358,0.1032463312,
0.8391666412,0.1026426554,
0.8408333659,0.1021841317,
0.8424999714,0.101987958,
