T2,,
Time (min),Abs,
0.0008333333535,1.00677824,
0.002499999944,1.005922198,
0.004166666884,1.003519773,
0.005833333824,1.001795292,
0.007500000298,1.000512958,
0.009166667238,0.9982795119,
0.01083333418,0.9958807826,
0.01250000019,0.9953916669,
0.01416666713,0.9933974147,
0.01583333313,0.9924963713,
0.01750000007,0.9899190664,
0.01916666701,0.986552,
0.02083333395,0.9862250686,
0.02249999903,0.9855087996,
0.02416666597,0.9817066193,
0.02583333291,0.9808419347,
0.02749999985,0.9792565107,
0.02916666679,0.9780234098,
0.03083333187,0.9745610356,
0.03249999881,0.9719874263,
0.03416666761,0.9711334705,
0.03583333269,0.9713925123,
0.03750000149,0.9678322673,
0.03916666657,0.9663507342,
0.04083333537,0.9641227126,
0.04250000045,0.962203145,
0.04416666552,0.9612009525,
0.04583333433,0.957832396,
0.0474999994,0.9562773705,
0.04916666821,0.9559085369,
0.05083333328,0.9534697533,
0.05249999836,0.9523041248,
0.05416666716,0.9497646689,
0.05583333224,0.9474778771,
0.05750000104,0.9468328357,
0.05916666612,0.9443058968,
0.0608333312,0.9432485104,
0.0625,0.9412254095,
0.06416666508,0.9391371012,
0.0658333376,0.9371909499,
0.06750000268,0.9351988435,
0.06916666776,0.9332321286,
0.07083333284,0.9320197105,
0.07250000536,0.9304443598,
0.07416667044,0.92825073,
0.07583333552,0.9257609248,
0.0775000006,0.9243832827,
0.07916666567,0.9229286313,
0.0808333382,0.9214081764,
0.08250000328,0.9207443595,
0.08416666836,0.9177197218,
0.08583333343,0.9164509773,
0.08749999851,0.9142466784,
0.08916667104,0.9136167765,
0.09083333611,0.9105809331,
0.09250000119,0.9082551003,
0.09416666627,0.9080964327,
0.09583333135,0.9064257741,
0.09750000387,0.9021996856,
0.09916666895,0.9019876719,
0.100833334,0.9006950855,
0.1024999991,0.8994541764,
0.1041666642,0.8966499567,
0.1058333367,0.8946368694,
0.1075000018,0.8934993744,
0.1091666669,0.8912143707,
0.1108333319,0.8906773925,
0.112499997,0.8876667023,
0.1141666695,0.8856424689,
0.1158333346,0.8844279051,
0.1174999997,0.8828859329,
0.1191666648,0.879992485,
0.1208333299,0.8798998594,
0.1225000024,0.8783521056,
0.1241666675,0.8746760488,
0.1258333325,0.8746709228,
0.1274999976,0.8723388314,
0.1291666627,0.8714132905,
0.1308333427,0.8686659336,
0.1325000077,0.8659455776,
0.1341666728,0.8651553392,
0.1358333379,0.8628760576,
0.137500003,0.8618308306,
0.1391666681,0.8590847254,
0.1408333331,0.8583322167,
0.1424999982,0.8569059968,
0.1441666782,0.854878962,
0.1458333284,0.8521708846,
0.1475000083,0.851254046,
0.1491666585,0.8499410152,
0.1508333385,0.8477777243,
0.1525000036,0.8458045721,
0.1541666687,0.8449642658,
0.1558333337,0.8434115648,
0.1574999988,0.8400189877,
0.1591666639,0.8385737538,
0.1608333439,0.8377869129,
0.162499994,0.8359568119,
0.164166674,0.8334287405,
0.1658333242,0.832482338,
0.1675000042,0.8306512237,
0.1691666692,0.8288776875,
0.1708333343,0.826887846,
0.1724999994,0.8253222704,
0.1741666645,0.824727118,
0.1758333296,0.8229638934,
0.1775000095,0.8194267154,
0.1791666597,0.8177706003,
0.1808333397,0.8173106909,
0.1824999899,0.8156512976,
0.1841666698,0.8134602904,
0.1858333349,0.812286973,
0.1875,0.8113687634,
0.1891666651,0.809425056,
0.1908333302,0.8071830273,
0.1924999952,0.8048185706,
0.1941666752,0.8036676645,
0.1958333254,0.802157402,
0.1975000054,0.8000457287,
0.1991666555,0.7986526489,
0.2008333355,0.7971687317,
0.2025000006,0.7956338525,
0.2041666657,0.7936768532,
0.2058333308,0.7921081781,
0.2074999958,0.7905227542,
0.2091666609,0.7892963886,
0.2108333409,0.786216855,
0.2124999911,0.7856200933,
0.214166671,0.78306669,
0.2158333212,0.7819828391,
0.2175000012,0.7806506753,
0.2191666663,0.7783042789,
0.2208333313,0.7774846554,
0.2224999964,0.7759794593,
0.2241666615,0.7735206485,
0.2258333266,0.7722808719,
0.2275000066,0.7704364657,
0.2291666567,0.7690271735,
0.2308333367,0.767319262,
0.2324999869,0.765504241,
0.2341666669,0.7638993263,
0.2358333319,0.7627483606,
0.237499997,0.7603744268,
0.2391666621,0.7579072118,
0.2408333272,0.7570211291,
0.2424999923,0.7558383942,
0.2441666722,0.7540234923,
0.2458333224,0.7524899244,
0.2475000024,0.7506557107,
0.2491666526,0.7492369413,
0.2508333325,0.7480022311,
0.2524999976,0.7452358603,
0.2541666627,0.744687438,
0.2558333278,0.7428669333,
0.2574999928,0.7416052818,
0.2591666579,0.7398087978,
0.2608333528,0.737742722,
0.2624999881,0.7372118235,
0.264166683,0.7344250083,
0.2658333182,0.7331978083,
0.2675000131,0.7309513688,
0.2691666782,0.7306742668,
0.2708333433,0.728669703,
0.2724999785,0.7264499068,
0.2741666734,0.7255933881,
0.2758333385,0.7235589027,
0.2775000036,0.7220576406,
0.2791666687,0.7200437784,
0.2808333337,0.7191308141,
0.2824999988,0.7179037929,
0.2841666639,0.7157714367,
0.285833329,0.714138031,
0.2875000238,0.7129226327,
0.2891666591,0.7108333707,
0.2908333242,0.7099789977,
0.2924999893,0.7081308961,
0.2941666842,0.7064397335,
0.2958333492,0.705129981,
0.2974999845,0.7027004361,
0.2991666496,0.7020859718,
0.3008333445,0.6991658807,
0.3025000095,0.698276639,
0.3041666746,0.6965883374,
0.3058333099,0.6951952577,
0.3075000048,0.6932525039,
0.3091666698,0.6928070188,
0.3108333349,0.6904124618,
0.3125,0.6893140674,
0.3141666651,0.6879810691,
0.3158333302,0.6868277192,
0.3174999952,0.6837458611,
0.3191666603,0.6825443506,
0.3208333552,0.680890739,
0.3224999905,0.6805698276,
0.3241666555,0.6787380576,
0.3258333206,0.6765470505,
0.3275000155,0.6763519049,
0.3291666806,0.6734571457,
0.3308333158,0.6721171141,
0.3324999809,0.6707516909,
0.3341666758,0.6692459583,
0.3358333409,0.6674241424,
0.337500006,0.6663227677,
0.3391666412,0.6640274525,
0.3408333361,0.6628956199,
