T6,,
Time (min),Abs,
0.0008333333535,0.008125112392,
0.002499999944,0.008098975755,
0.004166666884,0.008012690581,
0.005833333824,0.008264894597,
0.007500000298,0.008163937367,
0.009166667238,0.00823893398,
0.01083333418,0.008140198886,
0.01250000019,0.008116936311,
0.01416666713,0.008229172789,
0.01583333313,0.008346690796,
0.01750000007,0.008129094727,
0.01916666701,0.008116883226,
0.02083333395,0.008155391552,
0.02249999903,0.008252125233,
0.02416666597,0.008417944424,
0.02583333291,0.008208227344,
0.02749999985,0.0084499605,
0.02916666679,0.008232048713,
0.03083333187,0.008202292025,
0.03249999881,0.008362022229,
0.03416666761,0.008326266892,
0.03583333269,0.008236560039,
0.03750000149,0.008396488614,
0.03916666657,0.008127380162,
0.04083333537,0.008242443204,
0.04250000045,0.008280962706,
0.04416666552,0.008233129978,
0.04583333433,0.008493037894,
0.0474999994,0.008295342326,
0.04916666821,0.008325369097,
0.05083333328,0.008271939121,
0.05249999836,0.008427235298,
0.05416666716,0.008249276318,
0.05583333224,0.008219517767,
0.05750000104,0.008159611374,
0.05916666612,0.008285368793,
0.0608333312,0.008323337883,
0.0625,0.008311411366,
0.06416666508,0.008196250536,
0.0658333376,0.008161352947,
0.06750000268,0.008335000835,
0.06916666776,0.008295843378,
0.07083333284,0.008207962848,
0.07250000536,0.00824154634,
0.07416667044,0.008247085847,
0.07583333552,0.00839192234,
0.0775000006,0.008154653013,
0.07916666567,0.008224397898,
0.0808333382,0.008162539452,
0.08250000328,0.008280592971,
0.08416666836,0.008130308241,
0.08583333343,0.008306265809,
0.08749999851,0.008280646056,
0.08916667104,0.008256452158,
0.09083333611,0.008139618672,
0.09250000119,0.008121762425,
0.09416666627,0.008334684186,
0.09583333135,0.008134528063,
0.09750000387,0.008354633115,
0.09916666895,0.00835217908,
0.100833334,0.008254156448,
0.1024999991,0.008204137906,
0.1041666642,0.008366165683,
0.1058333367,0.008370598778,
0.1075000018,0.008375296369,
0.1091666669,0.008179579861,
0.1108333319,0.008134923875,
0.112499997,0.008257402107,
0.1141666695,0.008303574286,
0.1158333346,0.008267137222,
0.1174999997,0.008425308391,
0.1191666648,0.008015247993,
0.1208333299,0.008236005902,
0.1225000024,0.008225136437,
0.1241666675,0.008157422766,
0.1258333325,0.008257507347,
0.1274999976,0.008279906586,
0.1291666627,0.008277611807,
0.1308333427,0.008384480141,
0.1325000077,0.008280197158,
0.1341666728,0.008269801736,
0.1358333379,0.008257216774,
0.137500003,0.008294392377,
0.1391666681,0.008441302925,
0.1408333331,0.008346980438,
0.1424999982,0.008339829743,
0.1441666782,0.008320276625,
0.1458333284,0.008155866526,
0.1475000083,0.008503438905,
0.1491666585,0.008251333609,
0.1508333385,0.008330963552,
0.1525000036,0.00825143978,
0.1541666687,0.008158318698,
0.1558333337,0.008240384981,
0.1574999988,0.008307162672,
0.1591666639,0.008237193339,
0.1608333439,0.008450409397,
0.162499994,0.008184486069,
0.164166674,0.008202054538,
0.1658333242,0.008328509517,
0.1675000042,0.008346611634,
0.1691666692,0.008370361291,
0.1708333343,0.008192609996,
0.1724999994,0.008082096465,
0.1741666645,0.008204111829,
0.1758333296,0.008315500803,
0.1775000095,0.008233631961,
0.1791666597,0.008129253052,
0.1808333397,0.008324260823,
0.1824999899,0.008297558874,
0.1841666698,0.008107124828,
0.1858333349,0.008072919212,
0.1875,0.008362761699,
0.1891666651,0.008243603632,
0.1908333302,0.008336637169,
0.1924999952,0.00831552688,
0.1941666752,0.008310619742,
0.1958333254,0.008346083574,
0.1975000054,0.008238169365,
0.1991666555,0.008365479298,
0.2008333355,0.008348749019,
0.2025000006,0.00842385646,
0.2041666657,0.008334024809,
0.2058333308,0.008222287521,
0.2074999958,0.00809726119,
0.2091666609,0.008303469047,
0.2108333409,0.008306186646,
0.2124999911,0.008170584217,
0.214166671,0.00811300613,
0.2158333212,0.008162275888,
0.2175000012,0.008326398209,
0.2191666663,0.008089955896,
0.2208333313,0.008247639984,
0.2224999964,0.008403903805,
0.2241666615,0.008211814798,
0.2258333266,0.00830051396,
0.2275000066,0.00822896231,
0.2291666567,0.008477834053,
0.2308333367,0.008214610629,
0.2324999869,0.008379070088,
0.2341666669,0.008440563455,
0.2358333319,0.008277901448,
0.237499997,0.008163119666,
0.2391666621,0.00817989558,
0.2408333272,0.008456822485,
0.2424999923,0.008247112855,
0.2441666722,0.008254526183,
0.2458333224,0.008301674388,
0.2475000024,0.008216061629,
0.2491666526,0.008270355873,
0.2508333325,0.008380548097,
0.2524999976,0.008204929531,
0.2541666627,0.008234185167,
0.2558333278,0.008235873654,
0.2574999928,0.00827893056,
0.2591666579,0.008310196921,
0.2608333528,0.008218225092,
0.2624999881,0.008351466618,
0.264166683,0.008172088303,
0.2658333182,0.008295025676,
0.2675000131,0.008253443986,
0.2691666782,0.008238221519,
0.2708333433,0.008060313761,
0.2724999785,0.008273601532,
0.2741666734,0.008258431219,
0.2758333385,0.008417285047,
0.2775000036,0.008408179507,
0.2791666687,0.00818197988,
0.2808333337,0.008382712491,
0.2824999988,0.008128619753,
0.2841666639,0.008196804672,
0.285833329,0.008275104687,
0.2875000238,0.008383477107,
0.2891666591,0.008136716671,
0.2908333242,0.008239171468,
0.2924999893,0.008275685832,
0.2941666842,0.00819361303,
0.2958333492,0.008377512917,
0.2974999845,0.008164596744,
0.2991666496,0.00825539697,
0.3008333445,0.00819163397,
0.3025000095,0.008137613535,
0.3041666746,0.008191687055,
0.3058333099,0.008345687762,
0.3075000048,0.008392820135,
0.3091666698,0.008276661858,
0.3108333349,0.00827476196,
0.3125,0.008287558332,
0.3141666651,0.008204137906,
0.3158333302,0.008491427638,
0.3174999952,0.008317664266,
0.3191666603,0.008260910399,
0.3208333552,0.00832972303,
0.3224999905,0.008312783204,
0.3241666555,0.008144893683,
0.3258333206,0.008328879252,
0.3275000155,0.008414750919,
0.3291666806,0.008334209211,
0.3308333158,0.00815758016,
0.3324999809,0.008321859874,
0.3341666758,0.008530153893,
0.3358333409,0.008210838772,
0.337500006,0.008405381814,
0.3391666412,0.008365664631,
0.3408333361,0.008257823996,
0.3425000012,0.008255634457,
0.3441666663,0.008212448098,
0.3458333313,0.008402399719,
0.3474999964,0.008259512484,
0.3491666615,0.008277980611,
0.3508333266,0.008212210611,
0.3524999917,0.008321754634,
0.3541666865,0.008252942935,
0.3558333218,0.008271833882,
0.3574999869,0.008204032667,
0.359166652,0.008297452703,
0.3608333468,0.008335396647,
0.3625000119,0.008323759772,
0.3641666472,0.008363737725,
0.3658333123,0.008254025131,
0.3675000072,0.008317479864,
0.3691666722,0.008294761181,
0.3708333373,0.008086817339,
0.3724999726,0.008220177144,
0.3741666675,0.00815301761,
0.3758333325,0.008310804144,
0.3774999976,0.008145262487,
0.3791666925,0.008151144721,
0.3808333278,0.008276978508,
0.3824999928,0.00825663656,
0.3841666579,0.008288086392,
0.3858333528,0.008219042793,
0.3875000179,0.008273495361,
0.3891666532,0.008308561519,
0.3908333182,0.00844692532,
0.3925000131,0.008275500499,
0.3941666782,0.008166548796,
0.3958333433,0.008236164227,
0.3974999785,0.008349831216,
0.3991666734,0.008310012519,
0.4008333385,0.008342863992,
0.4025000036,0.008427156135,
0.4041666687,0.008419422433,
0.4058333337,0.008174357004,
0.4074999988,0.008440352976,

T6,
T6
Collection Time: 2/19/2025 5:19:06 PM
Operator Name  :
Kinetics Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument version  2.00
Wavelength (nm)  663.0
Ordinate mode  Abs
Ave Time (sec)  0.1000
Cycle Time(min)  0.00
Stop Time(min)  10.00
Method Log     :
Method Name    :
Date/Time stamp: 2/19/2025 3:30:43 PM
Method Modifications:
Read WL1 Changed: 2/19/2025 3:34:26 PM, Old:  500.0, New:  663.0
Stop Time 1 Changed: 2/19/2025 3:34:26 PM, Old:     1.00, New:    10.00
Saved as C:\Users\chemlab\Desktop\JDG_MB\SetA_T2.BKNSaved as C:\Users\chemlab\Desktop\JDG_MB\SetA_T3.BKNSaved as C:\Users\chemlab\Desktop\JDG_MB\SetA_T4.BKNSaved as C:\Users\chemlab\Desktop\JDG_MB\SetB_T1.BKNSaved as C:\Users\chemlab\Desktop\JDG_MB\SetB_T2.BKNSaved as C:\Users\chemlab\Desktop\JDG_MB\SetB_T3.BKNSaved as C:\Users\chemlab\Desktop\JDG_MB\SetB_T4.BKNSaved as C:\Users\chemlab\Desktop\JDG_MB\SetB_T5.BKNSaved as C:\Users\chemlab\Desktop\JDG_MB\SetB_T6.BKNSaved as C:\Users\chemlab\Desktop\JDG_MB\SetA_T1.BKNSaved as C:\Users\chemlab\Desktop\JDG_MB\SetA_T2revise1.BKNSaved as C:\Users\chemlab\Desktop\JDG_MB\SetA_T3revise.BKNSaved as C:\Users\chemlab\Desktop\JDG_MB\SetA_T4revise.BKNSaved as C:\Users\chemlab\Desktop\JDG_MB\SetA_T5revise.BKNSaved as C:\Users\chemlab\Desktop\JDG_MB\SetA_T6revise.BKN
End Method Modifications

