T2,,
Time (min),Abs,
0.0008333333535,0.8364164233,
0.002499999944,0.8335938454,
0.004166666884,0.8324680328,
0.005833333824,0.8309137225,
0.007500000298,0.8288726807,
0.009166667238,0.8274140358,
0.01083333418,0.8263248801,
0.01250000019,0.8242877126,
0.01416666713,0.8226234317,
0.01583333313,0.8222538233,
0.01750000007,0.8219093084,
0.01916666701,0.8189269304,
0.02083333395,0.81836164,
0.02249999903,0.8170019984,
0.02416666597,0.8150934577,
0.02583333291,0.8132418394,
0.02749999985,0.811999619,
0.02916666679,0.8097004294,
0.03083333187,0.8085741401,
0.03249999881,0.8049058318,
0.03416666761,0.8020715714,
0.03583333269,0.8002398014,
0.03750000149,0.7980235219,
0.03916666657,0.7961468101,
0.04083333537,0.794654727,
0.04250000045,0.7929353118,
0.04416666552,0.7915298343,
0.04583333433,0.789714694,
0.0474999994,0.7877579331,
0.04916666821,0.7862249017,
0.05083333328,0.7848759294,
0.05249999836,0.7821480036,
0.05416666716,0.7818852663,
0.05583333224,0.7808959484,
0.05750000104,0.7785465121,
0.05916666612,0.7769018412,
0.0608333312,0.7741731405,
0.0625,0.7735655904,
0.06416666508,0.7719835639,
0.0658333376,0.7684076428,
0.06750000268,0.7676091194,
0.06916666776,0.7662562728,
0.07083333284,0.7644251585,
0.07250000536,0.7625691891,
0.07416667044,0.7616190314,
0.07583333552,0.7605136037,
0.0775000006,0.7583603263,
0.07916666567,0.7561406493,
0.0808333382,0.7550321221,
0.08250000328,0.7534095645,
0.08416666836,0.7522288561,
0.08583333343,0.7501929998,
0.08749999851,0.7492767572,
0.08916667104,0.7476485968,
0.09083333611,0.7468718886,
0.09250000119,0.7444675565,
0.09416666627,0.7432133555,
0.09583333135,0.7417386174,
0.09750000387,0.7402492166,
0.09916666895,0.7383497357,
0.100833334,0.7374974489,
0.1024999991,0.7359247208,
0.1041666642,0.7340922952,
0.1058333367,0.7321594954,
0.1075000018,0.7295280695,
0.1091666669,0.7286579609,
0.1108333319,0.7263494134,
0.112499997,0.7253245711,
0.1141666695,0.7245483398,
0.1158333346,0.7217965126,
0.1174999997,0.7208240032,
0.1191666648,0.7187662125,
0.1208333299,0.7178132534,
0.1225000024,0.7161142826,
0.1241666675,0.7148879766,
0.1258333325,0.7126753926,
0.1274999976,0.7112121582,
0.1291666627,0.7099699974,
0.1308333427,0.7079879045,
0.1325000077,0.7064692974,
0.1341666728,0.7044627666,
0.1358333379,0.703828156,
0.137500003,0.7015992999,
0.1391666681,0.7005524039,
0.1408333331,0.6982909441,
0.1424999982,0.6971587539,
0.1441666782,0.6958048344,
0.1458333284,0.6937580109,
0.1475000083,0.6921697855,
0.1491666585,0.6908006072,
0.1508333385,0.6889734864,
0.1525000036,0.6869222522,
0.1541666687,0.6855552793,
0.1558333337,0.6838920116,
0.1574999988,0.6824088097,
0.1591666639,0.6797530651,
0.1608333439,0.6788378954,
0.162499994,0.6766563654,
0.164166674,0.6753433943,
0.1658333242,0.6735830307,
0.1675000042,0.672007978,
0.1691666692,0.6702546477,
0.1708333343,0.6682100296,
0.1724999994,0.6665093303,
0.1741666645,0.6651518941,
0.1758333296,0.663072288,
0.1775000095,0.6619550586,
0.1791666597,0.6606866121,
0.1808333397,0.6588416696,
0.1824999899,0.6573891044,
0.1841666698,0.6563734412,
0.1858333349,0.6536806226,
0.1875,0.6524957418,
0.1891666651,0.6509087086,
0.1908333302,0.6496841908,
0.1924999952,0.647797823,
0.1941666752,0.6468260884,
0.1958333254,0.6449154019,
0.1975000054,0.6437423229,
0.1991666555,0.6422364712,
0.2008333355,0.6400833726,
0.2025000006,0.6393041015,
0.2041666657,0.6373042464,
0.2058333308,0.6358629465,
0.2074999958,0.6349036694,
0.2091666609,0.6338564754,
0.2108333409,0.6310126781,
0.2124999911,0.6298285127,
0.214166671,0.627491653,
0.2158333212,0.6267248988,
0.2175000012,0.6254817247,
0.2191666663,0.6237167716,
0.2208333313,0.6222522855,
0.2224999964,0.6208642721,
0.2241666615,0.619859755,
0.2258333266,0.6175540686,
0.2275000066,0.6163098812,
0.2291666567,0.6148301363,
0.2308333367,0.6133500338,
0.2324999869,0.612046957,
0.2341666669,0.6101902723,
0.2358333319,0.6093678474,
0.237499997,0.6072865725,
0.2391666621,0.6054635048,
0.2408333272,0.603761971,
0.2424999923,0.6022876501,
0.2441666722,0.6008549929,
0.2458333224,0.5998684764,
0.2475000024,0.5971660614,
0.2491666526,0.5970566273,
0.2508333325,0.5947176218,
0.2524999976,0.5931664705,
0.2541666627,0.5923813581,
0.2558333278,0.5904906988,
0.2574999928,0.5894234776,
0.2591666579,0.5876261592,
0.2608333528,0.5862477422,
0.2624999881,0.5843389034,
0.264166683,0.5828154087,
0.2658333182,0.5814501643,
0.2675000131,0.5798535943,
0.2691666782,0.5788061023,
0.2708333433,0.5772196651,
0.2724999785,0.5758528113,
0.2741666734,0.5740015507,
0.2758333385,0.5726599693,
0.2775000036,0.5710596442,
0.2791666687,0.569152236,
0.2808333337,0.5681787729,
0.2824999988,0.5667900443,
0.2841666639,0.5649627447,
0.285833329,0.563855052,
0.2875000238,0.5622226,
0.2891666591,0.5606762171,
0.2908333242,0.559804976,
0.2924999893,0.5582131743,
0.2941666842,0.5564695597,
0.2958333492,0.5553076267,
0.2974999845,0.5537945628,
0.2991666496,0.5523600578,
0.3008333445,0.5509592891,
0.3025000095,0.5494137406,
0.3041666746,0.5482144952,
