Wavelength (nm),Corrected Intensity
532.0,3.241038492608228
533.0,3.1971650441598647
534.0,3.261111724140136
535.0,3.0407491851281065
536.0,3.2088191646530615
537.0,3.4236262859109585
538.0,2.791826413167216
539.0,3.1774380384867924
540.0,3.2047447764
541.0,2.7534462202776204
542.0,3.080018915346652
543.0,3.0992360192737696
544.0,3.0955720691811774
545.0,2.8950543997
546.0,2.9808306223441106
547.0,3.0064322535506594
548.0,2.978607287153103
549.0,3.0347001646811225
550.0,2.9796841541333334
551.0,3.030221654511186
552.0,3.13675773957925
553.0,2.8109142732452566
554.0,3.0544798045272743
555.0,2.613285541833333
556.0,2.6564279226080805
557.0,2.6900194989038315
558.0,2.5777159012750066
559.0,3.156812226261728
560.0,2.9284360801333333
561.0,2.631601469455136
562.0,2.464862437378047
563.0,1.6915672311005396
564.0,1.2575846314624164
565.0,-2.1444570624
566.0,-8.568574013236137
567.0,-17.121411295825517
568.0,-35.97801390348429
569.0,-64.30887985973547
570.0,-107.8232837109
571.0,-161.17420586333654
572.0,-226.78302681373944
573.0,-277.4898224548396
574.0,-320.331379115651
575.0,-340.4493615966667
576.0,-324.027600071846
577.0,-320.2459721875266
578.0,-301.0308870815517
579.0,-283.54488472514004
580.0,-248.62947272666668
581.0,-209.19166558855903
582.0,-158.5646996347683
583.0,-95.87192450285684
584.0,-33.036969653081485
585.0,12.690430176927123
586.0,54.09959660337836
587.0,80.83600657567806
588.0,103.24546199454113
589.0,115.86842577265055
590.0,125.713917584
591.0,135.70274427309772
592.0,141.4870401391947
593.0,148.0511344937959
594.0,154.05680266063973
595.0,158.2902588997
596.0,159.6593550868807
597.0,163.2981922568127
598.0,165.65286328657533
599.0,167.69416413192948
600.0,168.26891876366668
601.0,169.04569769162026
602.0,169.44092175649027
603.0,168.76913152305093
604.0,166.9301271558219
605.0,167.28600420830168
606.0,164.90086273654546
607.0,165.0800148555478
608.0,162.6382672094959
609.0,160.81896190201127
610.0,161.055463347
611.0,157.67005501663868
612.0,155.7612732886293
613.0,154.6737981104073
614.0,151.6652469125147
615.0,148.15345388774765
616.0,146.81945953232966
617.0,145.38949040410358
618.0,140.98886075635158
619.0,138.098154025413
620.0,136.08559614
621.0,132.49885925586295
622.0,129.21540284636055
623.0,125.44151912707828
624.0,122.04266045901099
625.0,118.51124540330939
626.0,115.74885533323697
627.0,112.02131094888307
628.0,108.53238645071035
629.0,103.72333835001378
630.0,99.421655991
631.0,95.88567272859349
632.0,89.3694529481347
633.0,85.15792497860497
634.0,82.13097487551752
635.0,76.45027646169605
636.0,71.78528772111548
637.0,67.53685724607139
638.0,66.3013296841599
639.0,63.10427240268882
640.0,61.515674586666655
641.0,62.22642962333333
642.0,58.76903723999999
643.0,58.8498656
644.0,58.668323523333335
645.0,58.09804567000001
646.0,58.02080726266667
647.0,57.780574479333325
648.0,57.95748297366668
649.0,58.06610489033334
650.0,57.342846867333336
651.0,57.542965457271755
652.0,57.805657820974176
653.0,55.914952687040405
654.0,55.33727147733812
655.0,53.675390990564075
656.0,52.33990764292506
657.0,50.6441919273315
658.0,49.403349424142
659.0,48.452380985631414
660.0,47.102079311333334
661.0,45.25985940166666
662.0,44.10497736966667
663.0,43.067823333
664.0,42.11279583133334
665.0,40.62189420166667
666.0,39.98457376466667
667.0,38.41236774066666
668.0,37.63737344933333
669.0,36.38923978833333
670.0,35.08716439966667
671.0,34.223939021666666
672.0,33.566642601333335
673.0,32.61795703966667
674.0,31.870160976333334
675.0,30.695838131
676.0,30.096734045666665
677.0,28.922671718666663
678.0,28.57686170166667
679.0,27.379443406
680.0,27.102675835666666
681.0,25.73022125380843
682.0,24.816577926043575
683.0,25.00612549473857
684.0,23.724786554563813
685.0,23.366396522803782
686.0,22.794233853009974
687.0,21.986398099670396
688.0,21.302968357617882
689.0,20.613930619444563
690.0,20.305763718
691.0,19.72465229366667
692.0,19.70261788366667
693.0,19.012359614666664
694.0,18.163757958333335
695.0,18.025242012333337
696.0,17.767369192666667
697.0,17.269771338666665
698.0,16.405003230000002
699.0,16.494463918666668
700.0,15.827266057666666
