Wavelength (nm),Corrected Intensity
509.0,36.62038912884436
510.0,37.653406622
511.0,36.06043918215507
512.0,35.79789803734686
513.0,35.22168999924065
514.0,33.36827367899116
515.0,33.810511593
516.0,32.94839573639137
517.0,32.133368315230136
518.0,30.345081296916383
519.0,30.0192657614246
520.0,29.665626763
521.0,28.70883574722853
522.0,27.590567580099936
523.0,27.076110779722868
524.0,26.409912409277133
525.0,25.058129551162448
526.0,25.95492520892285
527.0,24.68854307290515
528.0,24.902327597587327
529.0,23.957011962593793
530.0,23.024649378
531.0,22.305240027032976
532.0,22.58622206968269
533.0,21.8159930761173
534.0,20.8494331778827
535.0,20.51496437862555
536.0,21.243414384418404
537.0,20.46726110806566
538.0,18.76930396094063
539.0,19.72795549136185
540.0,19.362297298
541.0,17.258023122849405
542.0,18.590055610833186
543.0,18.762166623744342
544.0,16.9684067185504
545.0,16.589279651000002
546.0,15.901604326165517
547.0,16.155347806117394
548.0,15.348773604612296
549.0,15.213515034732765
550.0,14.639264344
551.0,14.741230982873082
552.0,14.490599543320009
553.0,15.054460757487535
554.0,14.024543677139183
555.0,12.748086455
556.0,12.861788905296295
557.0,11.91523311343055
558.0,12.26964221653394
559.0,12.292512307197478
560.0,12.5741238565
561.0,11.566970472667622
562.0,11.220031352601076
563.0,10.035867585968386
564.0,9.68685073074525
565.0,6.380486488
566.0,0.9461516159705372
567.0,-4.952366989233507
568.0,-18.248351336806472
569.0,-38.81376553994963
570.0,-66.352031665
571.0,-93.23947491976159
572.0,-124.74530494275481
573.0,-138.48373696609255
574.0,-140.17518245608017
575.0,-135.07775115
576.0,-91.56012026157049
577.0,-71.34060581006105
578.0,-49.90670810015274
579.0,-35.79983076739734
580.0,-13.319503800000007
581.0,-4.619260792457169
582.0,2.949049534226674
583.0,11.743775690083993
584.0,17.457828269827388
585.0,12.817362600319953
586.0,13.838179920972902
587.0,14.999149722056666
588.0,13.0178950588028
589.0,14.222803410684126
590.0,13.473317144
591.0,13.824566678935366
592.0,12.19527455118856
593.0,13.765849365897168
594.0,13.199610857488006
595.0,14.831364154700001
596.0,13.477296627853685
597.0,13.729895262981547
598.0,13.088147093022387
599.0,13.599359626943984
600.0,12.740746736999998
601.0,13.671947793662984
602.0,14.249397077556884
603.0,12.533100086003381
604.0,11.917025375281758
605.0,12.958831577225315
606.0,13.542356828802435
607.0,12.23345104388289
608.0,13.195513249846673
609.0,13.03294671331134
610.0,13.393471716999999
611.0,12.685615947679764
612.0,12.474623735782332
613.0,13.472715758843297
614.0,11.423873895704867
615.0,11.942736676636608
616.0,12.204497984387011
617.0,11.697400651483774
618.0,11.971551715174446
619.0,12.212087791464185
620.0,12.773358226000001
621.0,12.13968709528426
622.0,11.776171041563158
623.0,11.19127717231391
624.0,12.583981315867259
625.0,11.31376957242005
626.0,11.120463161587434
627.0,10.995061972842674
628.0,9.66247516973368
629.0,7.816075323901778
630.0,7.989093776000001
631.0,4.921277437980414
632.0,4.340896959811937
633.0,4.21353813336904
634.0,4.883875376524831
635.0,2.525994233066754
636.0,-0.39391317206399634
637.0,1.7325057969818118
638.0,1.7776797227883776
639.0,1.159298157362361
640.0,2.845001215
641.0,4.218396185
642.0,2.5811595899999986
643.0,4.568508155
644.0,6.367597585
645.0,7.4414768250000005
646.0,9.039932250999998
647.0,8.762592316
648.0,10.920564652
649.0,11.471035007000001
650.0,11.671148774
651.0,13.697760686082368
652.0,15.27776703863811
653.0,15.266933084670557
654.0,15.636084244823506
655.0,15.780300419175367
656.0,16.629853589485723
657.0,17.755544927833945
658.0,16.973084394322235
659.0,19.05202186717488
660.0,18.508188963000002
661.0,16.850904465
662.0,19.676370383000002
663.0,20.182680368
664.0,19.764752387999998
665.0,19.122389795000004
666.0,21.155463933
667.0,20.030450109000004
668.0,22.066901686
669.0,21.592644215
670.0,20.731706143
671.0,21.23339057
672.0,20.910670758
673.0,21.310472728000004
674.0,21.846088648
675.0,21.497250081
676.0,21.939110759000002
677.0,22.244169947000003
678.0,23.194520954999998
679.0,21.731276746
680.0,22.268368484
681.0,24.18830062155662
682.0,22.19252040774401
683.0,22.01593990755091
684.0,23.00234153008885
685.0,23.015372002788567
686.0,23.081746738486103
687.0,23.650775630439696
688.0,23.537628601421808
689.0,22.838308762827292
690.0,23.504909993000002
691.0,25.073844912000002
692.0,23.822681666999998
693.0,24.101596833000002
694.0,23.296619415000002
695.0,23.190055374
696.0,23.756769420999998
697.0,24.565907241999998
698.0,24.80497551
699.0,22.688963887
700.0,24.119098666
