Wavelength (nm),Corrected Intensity
651.0,10.62638031121579
652.0,11.62298153296035
653.0,11.285150625675175
654.0,11.953409151505163
655.0,11.210162102431092
656.0,11.957096635887993
657.0,12.119430671313161
658.0,11.255091084516568
659.0,12.631962257658293
660.0,11.779975494333332
661.0,11.496414184333334
662.0,11.300256809
663.0,10.865279118333335
664.0,10.754912058666667
665.0,10.998621622666667
666.0,9.797555049333333
667.0,11.002952496666666
668.0,10.884987672333333
669.0,10.332069873666667
670.0,9.614572684666665
671.0,9.892754634666668
672.0,9.437854289666667
673.0,9.576708396333334
674.0,9.629682143
675.0,9.396818002
676.0,9.923793156666667
677.0,9.862470706333333
678.0,8.850541433333333
679.0,8.489755233
680.0,9.046657324
681.0,8.682187676870942
682.0,8.8198208301618
683.0,8.198145209229308
684.0,8.151141016150948
685.0,7.921232866785109
686.0,7.285029074861498
687.0,7.636517343220417
688.0,7.47192892221369
689.0,8.129727020515435
690.0,7.556540966
691.0,7.593194961666665
692.0,7.291419665666666
693.0,7.524002393333333
694.0,7.361163139333334
695.0,7.3567102753333335
696.0,7.301429351666666
697.0,7.02981925
698.0,7.067480325333333
699.0,6.720643679
700.0,6.326223691666666
