Phloroglucinol pH 8,,
Wavelength (nm),Intensity (a.u.),
733.9400024,0.7335350513,
735.0700073,0.6103704572,
736.0499878,0.5947477221,
737.039978,0.8301519156,
738.0200195,0.6257266998,
739.0100098,0.9239875674,
740,0.532374084,
740.9699707,0.6431053877,
741.9400024,0.5261670351,
743.0499878,0.4151238799,
744.0200195,0.4983973205,
745,0.6478736401,
745.9699707,0.5534060597,
746.9400024,0.5693616867,
748.0499878,0.4819417894,
749.0200195,0.614128828,
750,0.5381464958,
750.9699707,0.5469514728,
751.9400024,0.498509258,
753.0499878,0.3166935444,
754.0200195,0.4722322524,
755,0.4062386453,
755.9699707,0.4739726186,
756.9400024,0.4685943127,
758.0499878,0.3436272144,
759.0200195,0.4931914806,
760,0.3113694191,
760.9500122,0.3196977973,
762.0499878,0.3163946867,
763.0100098,0.3097741008,
763.9699707,0.4734919369,
765.0599976,0.364949286,
766.0200195,0.2022294551,
766.9799805,0.3447545469,
767.9400024,0.2010178417,
769.039978,0.3124069571,
770,0.2776533067,
770.9500122,0.2710855305,
772.0499878,0.2663825154,
773.0100098,0.3695599437,
773.9699707,0.4137710929,
775.0599976,0.3418819904,
776.0200195,0.3859666586,
776.9799805,0.2417961955,
777.9400024,0.3091675341,
779.039978,0.2788122594,
780,0.2472835779,
780.9500122,0.178222239,
782.0499878,0.1213568673,
783.0100098,0.2022384256,
783.9699707,0.153128773,
785.0599976,0.2443553805,
786.0200195,0.3331373632,
786.9799805,0.156211853,
787.9400024,0.1477621347,
789.039978,0.2836685181,
790,0.1701582521,
790.9500122,0.3527595997,
792.0499878,0.1314732432,
793.0100098,0.2921442389,
793.9699707,0.2049770355,
795.0599976,0.245718345,
796.0200195,0.1415248513,
796.9799805,0.190043658,
797.9400024,0.08174727857,
799.039978,0.1220041886,
800,0.08351960778,

Phloroglucinol pH 8,
Phloroglucinol pH 8
Collection Time: 4/28/2025 9:43:16 AM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY17430002
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        500.00
Stop (nm)                         800.00
Ex. Wavelength (nm)               450.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   High
Corrected spectra                 OFF
Method Log     :
Method Name    : Default
Date/Time stamp: 4/28/2025 9:34:43 AM
Method Modifications:
Zero Mode Changed: 4/28/2025 9:36:12 AM, Old:OFF, New:Reading
Zero Mode Changed: 4/28/2025 9:36:12 AM, Old:Reading, New:ON
PMT Volts Changed: 4/28/2025 9:36:35 AM, Old:600, New:800
Ex. Slit Width (nm): Changed: 4/28/2025 9:36:35 AM, Old:5, New:10
Em. Slit Width (nm): Changed: 4/28/2025 9:36:35 AM, Old:5, New:10
Emission PMT (V): Changed: 4/28/2025 9:36:35 AM, Old: 600, New: 800
Excitation Wavelength Changed: 4/28/2025 9:36:35 AM, Old: 350.00, New: 288.00
Emission Wavelength Changed: 4/28/2025 9:36:35 AM, Old: 400.00, New: 300.00
Stop Wavelength Changed: 4/28/2025 9:36:35 AM, Old: 600.00, New: 700.00
Zero Mode Changed: 4/28/2025 9:36:36 AM, Old:ON, New:OFF
User Delta Increment Changed: 4/28/2025 9:40:22 AM, Old:  10.00, New:   0.15
Excitation Wavelength Changed: 4/28/2025 9:40:22 AM, Old: 288.00, New: 450.00
Emission Wavelength Changed: 4/28/2025 9:40:22 AM, Old: 300.00, New: 500.00
Stop Wavelength Changed: 4/28/2025 9:40:22 AM, Old: 700.00, New: 800.00
Ex. Slit Width (nm): Changed: 4/28/2025 9:40:50 AM, Old:10, New:5
Em. Slit Width (nm): Changed: 4/28/2025 9:40:50 AM, Old:10, New:5
End Method Modifications

