Resorcinol,,
Wavelength (nm),Intensity (a.u.),
524.0200195,0.2754106522,
525.0700073,-0.09740710258,
525.9699707,0.3273224831,
527.0100098,0.2943270206,
528.0499878,0.1935660839,
528.9500122,0.6705012321,
530,0.4530045986,
531.039978,1.096419573,
531.9400024,0.9018018246,
532.9799805,0.423885107,
534.0200195,0.2846829891,
535.0700073,0.4882259369,
535.9699707,0.4850392342,
537.0100098,-0.01333117485,
538.0499878,0.7507660389,
538.9500122,-0.1250617504,
540,0.1326136589,
541.0200195,0.2273552418,
542.0499878,0.2145195007,
542.9400024,-0.5552592278,
543.9699707,-0.149805069,
545,0.1460034847,
546.0200195,0.07282137871,
547.0499878,0.04580068588,
547.9400024,-0.08369374275,
548.9699707,0.7732379436,
550,0.4807276726,
551.0200195,0.3941812515,
552.0499878,-0.2229068279,
552.9400024,0.7939636707,
553.9699707,0.5850675106,
555,0.2896733284,
556.0200195,0.4537417889,
557.0499878,0.3434164524,
557.9400024,0.0203871727,
558.9699707,-0.06976628304,
560,-0.02336597443,
561.0200195,0.2626316547,
562.0499878,0.08044600487,
562.9400024,0.7510974407,
563.9699707,0.622907877,
565,0.1546571255,
566.0200195,0.4386591911,
567.0499878,0.733468771,
567.9400024,0.5070576668,
568.9699707,1.179351568,
570,0.3629779816,
571.0200195,1.376838923,
572.0499878,1.305565119,
572.9400024,1.316501856,
573.9699707,1.563802481,
575,1.236510515,
576.0200195,3.079243898,
577.0499878,4.103204727,
577.9400024,5.180744171,
578.9699707,12.89840603,
580,22.24670792,
581.0100098,39.28130722,
582.0200195,60.75740051,
583.039978,101.6081238,
584.0499878,138.2043304,
585.0700073,190.6169586,
585.9400024,250.3548737,
586.9500122,326.5029297,
587.9699707,399.4133911,
588.9799805,457.6902161,
590,536.2492676,
591.0200195,601.7677002,
592.0499878,669.284668,
592.9400024,720.8109741,
593.9699707,740.4960327,
595,785.3652954,
596.0200195,845.624939,
597.0499878,855.9104614,
597.9400024,889.7928467,
598.9699707,901.7044067,
600,922.2930298,
601.0100098,924.862793,
602.0200195,929.9205322,
603.039978,946.8878784,
604.0499878,949.0908203,
605.0700073,945.1765747,
605.9400024,934.3204956,
606.9500122,941.6437988,
607.9699707,929.2128296,
608.9799805,915.9760132,
610,904.0063477,
611.0100098,899.5877075,
612.0200195,889.0700073,
613.039978,883.3287964,
614.0499878,864.9515991,
615.0700073,851.312439,
615.9400024,832.3010254,
616.9500122,820.9071045,
617.9699707,827.1000977,
618.9799805,798.9813843,
620,768.6465454,
621.0100098,751.1743164,
622.0200195,745.7236938,
623.039978,723.3833008,
624.0499878,714.022644,
625.0700073,690.5288696,
625.9400024,672.0928955,
626.9500122,656.5048218,
627.9699707,639.5774536,
628.9799805,618.786438,
630,617.7410278,
631.0100098,596.5336914,
632.0200195,576.6611328,
633.039978,566.6983032,
634.0499878,549.1230469,
635.0700073,538.5720215,
635.9400024,534.6994019,
636.9500122,511.1563416,
637.9699707,503.8643494,
638.9799805,490.2699585,
640,479.0665588,
641,458.4329224,
642,449.7564087,
643,438.9692078,
644,430.1543274,
645,418.7007141,
646,403.062561,
647,389.737854,
648,375.5631714,
649,375.1813965,
650,362.8340149,
651.0100098,353.9941406,
652.0200195,336.0485535,
653.039978,324.33255,
654.0499878,313.5919189,
655.0700073,313.223114,
655.9400024,295.5752258,
656.9500122,291.5288391,
657.9699707,279.3760986,
658.9799805,280.5088501,
660,268.5414734,
661,254.1727142,
662,244.7033539,
663,243.2594147,
664,240.22435,
665,230.4189148,
666,222.7649078,
667,216.55336,
668,215.6610413,
669,206.2417755,
670,209.0016327,
671,189.6622009,
672,184.4180298,
673,186.5192261,
674,178.8457794,
675,179.597229,
676,167.1759949,
677,158.17276,
678,160.0978088,
679,152.9520874,
680,147.3996277,
680.9799805,140.6704712,
681.9699707,142.0144196,
682.9500122,138.144989,
683.9400024,130.7058105,
685.0700073,124.3263626,
686.0499878,118.2463837,
687.039978,120.0349121,
688.0200195,113.2122955,
689.0100098,112.0156631,
690,107.597847,
691,104.6808777,
692,101.0814209,
693,99.95681,
694,94.883255,
695,89.26286316,
696,89.57516479,
697,87.53031158,
698,84.59188843,
699,80.82311249,
700,80.77952576,

Resorcinol,
Resorcinol
Collection Time: 4/28/2025 12:41:50 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY17430002
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        290.00
Stop (nm)                         700.00
Ex. Wavelength (nm)               288.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   High
Corrected spectra                 OFF
Method Log     :
Method Name    : Default
Date/Time stamp: 4/28/2025 9:34:43 AM
Method Modifications:
Zero Mode Changed: 4/28/2025 9:36:12 AM, Old:OFF, New:Reading
Zero Mode Changed: 4/28/2025 9:36:12 AM, Old:Reading, New:ON
PMT Volts Changed: 4/28/2025 9:36:35 AM, Old:600, New:800
Ex. Slit Width (nm): Changed: 4/28/2025 9:36:35 AM, Old:5, New:10
Em. Slit Width (nm): Changed: 4/28/2025 9:36:35 AM, Old:5, New:10
Emission PMT (V): Changed: 4/28/2025 9:36:35 AM, Old: 600, New: 800
Excitation Wavelength Changed: 4/28/2025 9:36:35 AM, Old: 350.00, New: 288.00
Emission Wavelength Changed: 4/28/2025 9:36:35 AM, Old: 400.00, New: 300.00
Stop Wavelength Changed: 4/28/2025 9:36:35 AM, Old: 600.00, New: 700.00
Zero Mode Changed: 4/28/2025 9:36:36 AM, Old:ON, New:OFF
User Delta Increment Changed: 4/28/2025 9:40:22 AM, Old:  10.00, New:   0.15
Excitation Wavelength Changed: 4/28/2025 9:40:22 AM, Old: 288.00, New: 450.00
Emission Wavelength Changed: 4/28/2025 9:40:22 AM, Old: 300.00, New: 500.00
Stop Wavelength Changed: 4/28/2025 9:40:22 AM, Old: 700.00, New: 800.00
Ex. Slit Width (nm): Changed: 4/28/2025 9:40:50 AM, Old:10, New:5
Em. Slit Width (nm): Changed: 4/28/2025 9:40:50 AM, Old:10, New:5
Excitation Wavelength Changed: 4/28/2025 9:50:42 AM, Old: 450.00, New: 288.00
Emission Wavelength Changed: 4/28/2025 9:50:42 AM, Old: 500.00, New: 300.00
Stop Wavelength Changed: 4/28/2025 9:50:52 AM, Old: 800.00, New: 700.00
Ex. Slit Width (nm): Changed: 4/28/2025 10:00:54 AM, Old:5, New:2.5
Em. Slit Width (nm): Changed: 4/28/2025 10:00:54 AM, Old:5, New:2.5
PMT Volts Changed: 4/28/2025 10:01:27 AM, Old:800, New:600
Ex. Slit Width (nm): Changed: 4/28/2025 10:01:27 AM, Old:2.5, New:5
Em. Slit Width (nm): Changed: 4/28/2025 10:01:27 AM, Old:2.5, New:5
Emission PMT (V): Changed: 4/28/2025 10:01:27 AM, Old: 800, New: 600
PMT Volts Changed: 4/28/2025 10:29:17 AM, Old:600, New:800
Emission PMT (V): Changed: 4/28/2025 10:29:17 AM, Old: 600, New: 800
PMT Volts Changed: 4/28/2025 10:36:23 AM, Old:800, New:600
Emission PMT (V): Changed: 4/28/2025 10:36:23 AM, Old: 800, New: 600
Excitation Wavelength Changed: 4/28/2025 10:36:42 AM, Old: 288.00, New: 450.00
Emission Wavelength Changed: 4/28/2025 10:36:42 AM, Old: 300.00, New: 500.00
User Delta Stop Changed: 4/28/2025 10:37:33 AM, Old: 450.00, New: 532.00
Excitation Wavelength Changed: 4/28/2025 10:37:33 AM, Old: 450.00, New: 532.00
Emission Wavelength Changed: 4/28/2025 10:37:33 AM, Old: 500.00, New: 550.00
Zero Mode Changed: 4/28/2025 10:40:03 AM, Old:OFF, New:Reading
Zero Mode Changed: 4/28/2025 10:40:03 AM, Old:Reading, New:ON
PMT Volts Changed: 4/28/2025 10:40:13 AM, Old:600, New:800
Emission PMT (V): Changed: 4/28/2025 10:40:13 AM, Old: 600, New: 800
Excitation Wavelength Changed: 4/28/2025 10:40:13 AM, Old: 532.00, New: 288.00
Zero Mode Changed: 4/28/2025 10:40:13 AM, Old:ON, New:OFF
