Hydroquinone,,
Wavelength (nm),Intensity (a.u.),
512.0499878,-0.7367306352,
512.9400024,-0.4994405508,
513.9699707,-0.801550746,
515,-0.767880857,
516.0200195,-0.6958864927,
517.0499878,-0.6940267086,
517.9400024,-0.797344327,
518.9699707,-0.6801413894,
520,-0.711992979,
521.039978,-0.6576321125,
521.9400024,-0.7259713411,
522.9799805,-0.6336696148,
524.0200195,-0.6767877936,
525.0700073,-0.8280687928,
525.9699707,-0.7549276352,
527.0100098,-0.7850375175,
528.0499878,-0.7533332109,
528.9500122,-0.549579978,
530,-0.7572491169,
531.039978,-0.7994529605,
531.9400024,-0.7996506691,
532.9799805,-0.6198446155,
534.0200195,-0.8945007324,
535.0700073,-0.8697485328,
535.9699707,-0.7782286406,
537.0100098,-0.9041007757,
538.0499878,-0.6936244965,
538.9500122,-0.8801101446,
540,-0.4910860658,
541.0200195,-0.8217984438,
542.0499878,-0.8951724768,
542.9400024,-0.8485725522,
543.9699707,-0.555467546,
545,-0.8040862679,
546.0200195,-0.555419445,
547.0499878,-0.9780403972,
547.9400024,-0.7997238636,
548.9699707,-0.717854619,
550,-0.8934211731,
551.0200195,-0.8377592564,
552.0499878,-0.9046373963,
552.9400024,-0.6188243032,
553.9699707,-1.03137064,
555,-0.8293166161,
556.0200195,-0.8637348413,
557.0499878,-0.7957907915,
557.9400024,-0.4218615294,
558.9699707,-0.7242298126,
560,-0.7317590714,
561.0200195,-0.8337883949,
562.0499878,-0.5455286503,
562.9400024,-0.848089695,
563.9699707,-0.8128834963,
565,-0.5542663336,
566.0200195,-0.5359933972,
567.0499878,-0.3726335764,
567.9400024,-0.3154643774,
568.9699707,0.2188644409,
570,0.7187931538,
571.0200195,0.7517704964,
572.0499878,1.59921062,
572.9400024,1.915337443,
573.9699707,1.971654296,
575,2.234893322,
576.0200195,2.203217506,
577.0499878,1.951141715,
577.9400024,1.600313306,
578.9699707,1.249454618,
580,1.190613627,
581.0100098,0.8347322941,
582.0200195,0.8859612942,
583.039978,0.6036933661,
584.0499878,0.01670908928,
585.0700073,-0.5503242612,
585.9400024,-0.3041184545,
586.9500122,-0.6505270004,
587.9699707,-0.9041785598,
588.9799805,-0.7351670861,
590,-0.5701847076,
591.0200195,-0.8511135578,
592.0499878,-0.8519206047,
592.9400024,-0.9673333168,
593.9699707,-0.8292356133,
595,-0.8947125673,
596.0200195,-0.7214006186,
597.0499878,-1.020910263,
597.9400024,-0.7724642158,
598.9699707,-0.7790168524,
600,-0.6835384965,
601.0100098,-0.9563595653,
602.0200195,-0.9453974962,
603.039978,-0.9242716432,
604.0499878,-0.8833158612,
605.0700073,-1.010325551,
605.9400024,-0.7434368134,
606.9500122,-0.6395715475,
607.9699707,-0.8320930004,
608.9799805,-0.7912880778,
610,-0.8206202388,
611.0100098,-0.801191926,
612.0200195,-0.6745588183,
613.039978,-0.8085585237,
614.0499878,-0.8565402627,
615.0700073,-0.780896008,
615.9400024,-0.7753455639,
616.9500122,-0.7441840172,
617.9699707,-0.7217188478,
618.9799805,-0.7373908758,
620,-0.8586938977,
621.0100098,-0.580435276,
622.0200195,-0.6271544099,
623.039978,-0.3263968229,
624.0499878,-0.5334488153,
625.0700073,-0.5535008907,
625.9400024,-0.1492737532,
626.9500122,-0.03611534834,
627.9699707,0.06340384483,
628.9799805,0.2634097338,
630,0.9471380711,
631.0100098,2.316915035,
