Phloroglucinol in Methanol,,
Wavelength (nm),Intensity (a.u.),
525.9699707,19.13440895,
527.0100098,16.78849602,
528.0499878,16.63436127,
528.9500122,17.68808556,
530,16.21077728,
531.039978,15.20095921,
531.9400024,14.71558285,
532.9799805,15.7877512,
534.0200195,14.21161556,
535.0700073,15.52699089,
535.9699707,15.22379303,
537.0100098,14.77372169,
538.0499878,14.09718037,
538.9500122,15.74788189,
540,14.04960632,
541.0200195,13.26079273,
542.0499878,13.76868439,
542.9400024,11.47077751,
543.9699707,12.40557289,
545,11.5865202,
546.0200195,13.37191296,
547.0499878,12.20490456,
547.9400024,13.41072273,
548.9699707,10.50345421,
550,11.08830929,
551.0200195,11.87142754,
552.0499878,12.29084492,
552.9400024,11.41902828,
553.9699707,9.802876472,
555,10.67693424,
556.0200195,10.24754715,
557.0499878,10.70195484,
557.9400024,9.088815689,
558.9699707,9.910655975,
560,9.65184021,
561.0200195,10.48498154,
562.0499878,10.72533607,
562.9400024,9.867518425,
563.9699707,9.331181526,
565,11.68109703,
566.0200195,15.32616615,
567.0499878,26.96738625,
567.9400024,42.59327316,
568.9699707,88.04168701,
570,157.1133881,
571.0200195,274.1294861,
572.0499878,439.0083313,
572.9400024,590.7148438,
573.9699707,755.1841431,
575,861.6550293,
576.0200195,933.177063,
577.0499878,968.5722046,
577.9400024,988.0100098,
578.9699707,987.762085,
580,937.5236816,
581.0100098,846.3883057,
582.0200195,705.2705078,
583.039978,557.1848755,
584.0499878,384.568573,
585.0700073,238.9116821,
585.9400024,155.9670868,
586.9500122,85.01222992,
587.9699707,50.82226944,
588.9799805,32.43764877,
590,31.10150719,
591.0200195,28.6662426,
592.0499878,26.481987,
592.9400024,28.38461304,
593.9699707,27.35494041,
595,28.88747978,
596.0200195,28.53110695,
597.0499878,28.72638702,
597.9400024,29.03443909,
598.9699707,28.45816612,
600,25.97586441,
601.0100098,28.05482864,
602.0200195,27.60413933,
603.039978,24.91678429,
604.0499878,27.04172325,
605.0700073,24.81256294,
605.9400024,25.25209808,
606.9500122,26.91450882,
607.9699707,24.35400581,
608.9799805,25.39891434,
610,22.3885746,
611.0100098,26.55521584,
612.0200195,23.51975632,
613.039978,25.42683792,
614.0499878,25.0854454,
615.0700073,23.42049026,
615.9400024,25.47095871,
616.9500122,24.68698692,
617.9699707,25.41062737,
618.9799805,25.56220245,
