Phloro pH 5,,
Wavelength (nm),Intensity (a.u.),
500,2.092349052,
501.0400085,2.334633827,
501.9400024,2.124073744,
502.980011,2.336371899,
504.019989,2.497421265,
505.0700073,1.94934535,
505.9700012,2.261242867,
507.0100098,2.286126137,
508.0499878,1.80126977,
508.9500122,2.303659916,
510,2.505867958,
511.019989,2.328088045,
512.0499878,2.193500519,
512.9400024,2.96374774,
513.9699707,2.200166702,
515,2.238970518,
516.0200195,2.457322121,
517.0499878,2.442398548,
517.9400024,2.755367041,
518.9699707,3.515619278,
520,3.696541786,
521.039978,3.709853888,
521.9400024,4.581956863,
522.9799805,4.323477268,
524.0200195,5.462723255,
525.0700073,6.107840061,
525.9699707,6.347385883,
527.0100098,7.342772961,
528.0499878,7.519812107,
528.9500122,8.664088249,
530,7.971343517,
531.039978,8.597569466,
531.9400024,8.532572746,
532.9799805,8.294677734,
534.0200195,7.761742592,
535.0700073,7.773153305,
535.9699707,6.71815443,
537.0100098,6.091514587,
538.0499878,4.858413219,
538.9500122,4.183057785,
540,3.94503212,
541.0200195,3.599865913,
542.0499878,3.443887472,
542.9400024,3.133842945,
543.9699707,3.088818073,
545,2.125154734,
546.0200195,2.037956953,
547.0499878,2.020671844,
547.9400024,2.0519104,
548.9699707,2.260551929,
550,2.234176874,
551.0200195,1.691617131,
552.0499878,2.337609768,
552.9400024,2.066875696,
553.9699707,2.179565191,
555,2.079647064,
556.0200195,1.696519256,
557.0499878,2.033895016,
557.9400024,2.026508093,
558.9699707,1.533794284,
560,2.049417973,
561.0200195,1.915341973,
562.0499878,1.940002322,
562.9400024,1.881755829,
563.9699707,1.958126903,
565,2.010617733,
566.0200195,1.927157402,
567.0499878,1.808183193,
567.9400024,1.6091187,
568.9699707,1.673746586,
570,1.516198516,
571.0200195,1.719900489,
572.0499878,1.62677896,
572.9400024,1.459048033,
573.9699707,1.601920366,
575,1.738043666,
576.0200195,1.395592213,
577.0499878,1.79370904,
577.9400024,1.679007411,
578.9699707,1.729008436,
580,1.44273603,
581.0100098,1.635781884,
582.0200195,1.477452874,
583.039978,1.347513676,
584.0499878,1.226760864,
585.0700073,1.392654896,
585.9400024,1.43152535,
586.9500122,1.327455282,
587.9699707,1.165467024,
588.9799805,1.561872482,
590,1.450824976,
591.0200195,1.54373765,
592.0499878,1.216454387,
592.9400024,1.317795157,
593.9699707,1.654641986,
595,1.63702774,
596.0200195,1.354089499,
597.0499878,1.136626482,
597.9400024,1.021141648,
598.9699707,1.131317616,
600,1.102802992,
601.0100098,1.19882524,
602.0200195,1.57381022,
603.039978,1.033011913,
604.0499878,0.6973153353,
605.0700073,1.128185749,
605.9400024,1.085428119,
606.9500122,1.160266161,
607.9699707,1.013116121,
608.9799805,1.031444073,
610,0.8942289948,
611.0100098,1.247090936,
612.0200195,1.158240199,
613.039978,0.9070825577,
614.0499878,0.7878878713,
615.0700073,0.892201364,
615.9400024,1.071481705,
616.9500122,0.8076372147,
617.9699707,0.8996542692,
618.9799805,0.8848267198,
620,0.9588013887,
621.0100098,0.6320374608,
622.0200195,0.8911668658,
623.039978,0.8637061715,
624.0499878,0.9789860249,
625.0700073,0.770503521,
625.9400024,0.7621987462,
626.9500122,0.6969364285,
627.9699707,0.7094662786,
628.9799805,0.6998206973,
630,0.6469985843,
631.0100098,0.894002974,
632.0200195,0.7757647038,
633.039978,0.3657843471,
634.0499878,0.7617957592,
635.0700073,0.5290286541,
635.9400024,0.402051419,
636.9500122,0.5412627459,
637.9699707,0.685695529,
638.9799805,0.4918432236,
640,0.4686488509,
641,0.5441516042,
642,0.5775297284,
643,0.5064660311,
644,0.3960202336,
645,0.5438653827,
646,0.5754733086,
647,0.4743878245,
648,0.5452249646,
649,0.5388136506,
650,0.5477103591,
651.0100098,0.363134563,
652.0200195,0.4565425515,
653.039978,0.6454587579,
654.0499878,0.3219451308,
655.0700073,0.1897884011,
655.9400024,0.2749956548,
656.9500122,0.3944946229,
657.9699707,0.3696967065,
658.9799805,0.4083378613,
660,0.4132231474,
661,0.4768299758,
662,0.3304334283,
663,0.2928529382,
664,0.306851536,
665,0.27083233,
666,0.1711684018,
667,0.3608341813,
668,0.2710748613,
669,0.3464513421,
670,0.2670317888,
671,0.2148762792,
672,0.2249146849,
673,0.3288837373,
674,0.3871261179,
675,0.3630835712,
676,0.3187868595,
677,0.1916857511,
678,0.2407495677,
679,0.06788998097,
680,0.2253558934,
680.9799805,0.2946274877,
681.9699707,0.2242414802,
682.9500122,0.05409206823,
683.9400024,0.160655871,
685.0700073,0.3559780419,
686.0499878,0.1876732409,
687.039978,0.243160516,
688.0200195,0.1901094317,
689.0100098,0.1854952276,
690,0.1313683242,
691,0.1298495233,
692,0.1656420529,
693,0.1442654431,
694,0.1424942464,
695,0.1530112028,
696,0.1918502152,
697,0.1296076626,
698,0.234990567,
699,0.1359962672,
700,0.01936089806,
700.9799805,0.1921068728,
701.9699707,0.2023072541,
702.9500122,0.1676879674,
703.9400024,0.1003416404,
705.0700073,0.213667959,
706.0499878,0.2661803067,
707.039978,0.2161864638,
708.0200195,0.09445217252,
709.0100098,0.1331932247,
710,0.1230944917,
710.9799805,0.1560031921,
711.9699707,0.1992220283,
712.9500122,0.1695650667,
713.9400024,0.156875819,
715.0700073,0.136385113,
716.0499878,0.289378792,
717.039978,0.1558064669,
718.0200195,0.141010806,
719.0100098,0.09302644432,
720,0.1235007048,
720.9699707,0.1579810083,
721.9400024,0.07930134982,
723.0499878,0.1476821303,
724.0200195,0.1072684079,
725,0.1234397218,
725.9699707,0.04429221153,
726.9400024,0.1347964555,
728.0499878,0.07399514318,
729.0200195,0.08851037174,
730,0.121292688,
730.9799805,0.14509435,
731.9699707,0.1478575468,
732.9500122,0.07451120764,
733.9400024,0.07385306805,
735.0700073,0.03542976081,
736.0499878,0.1156776994,
737.039978,0.1124540418,
