Pyrocat,,
Wavelength (nm),Intensity (a.u.),
290,1.118079424,
291.0700073,0.4236353636,
292,0.6661353111,
293.0700073,0.437292099,
294,1.745248556,
295.0700073,3.94636035,
296,7.682034492,
297.0700073,12.13023853,
298,18.76588631,
299.0700073,26.66182709,
300,32.35112381,
301.0700073,42.71423721,
302,50.01574326,
303.0700073,58.21743393,
304,64.5153656,
305.0700073,68.79771423,
306,71.24081421,
307.0700073,77.04629517,
308,79.03063965,
309.0700073,83.75580597,
310,85.09622955,
311.0700073,89.87639618,
312,88.24555206,
313.0700073,89.83644104,
314,90.21669006,
315.0700073,86.8653717,
316,83.23230743,
317.0700073,87.39547729,
318,87.38225555,
319.0700073,85.71985626,
320,84.05300903,
321.0700073,80.38275909,
322,80.88631439,
323.0700073,81.73696136,
324,82.1366806,
325.0700073,78.09992218,
326,79.83834839,
327.0700073,78.82633972,
328,76.05619812,
329.0700073,73.63532257,
330,72.05680084,
331.0700073,70.1701355,
332,72.83441925,
333.0700073,70.36834717,
334,67.69567871,
335.0700073,68.03369904,
336,65.78853607,
337.0700073,61.89380646,
338,62.09143066,
339.0700073,62.99687576,
340,58.64389801,
341.0700073,60.00865173,
342,57.66519928,
343.0700073,57.66580963,
344,58.29605865,
345.0700073,56.22986221,
346,55.26435089,
347.0700073,54.38620377,
348,54.93422318,
349.0700073,54.08257294,
350,54.12761688,
351.0700073,50.08425903,
352,50.94989014,
353.0700073,52.85185242,
354,48.42070007,
355.0700073,49.57096863,
356,48.63147354,
357.0700073,51.0252533,
358,47.40686798,
359.0700073,45.52217865,
360,43.75572205,
361.0599976,43.42750549,
361.9599915,46.10222626,
363.0299988,40.90605927,
363.9299927,41.83978271,
365,39.39559174,
366.0599976,38.3432312,
366.9599915,36.92377472,
368.0299988,34.33362198,
368.9299927,34.05089188,
370,32.90603638,
371.0700073,34.0039711,
372,31.19766617,
373.0700073,29.94698906,
374,30.87409592,
375.0700073,27.93950081,
376,30.50194931,
377.0700073,28.78224564,
378,28.70732498,
379.0700073,26.9563942,
380,25.76836014,
381.0599976,23.34600067,
381.9599915,26.23519325,
383.0299988,24.41497421,
383.9299927,23.94933891,
385,25.1140728,
386.0599976,22.82408905,
386.9599915,21.92910957,
388.0299988,22.64505196,
388.9299927,21.82784462,
390,21.54578018,
391.0700073,22.4308548,
392,23.00879288,
393.0700073,21.85939598,
394,22.16279602,
395.0700073,19.22408104,
396,18.37671089,
397.0700073,16.64129829,
398,16.58026505,
399.0700073,15.23356152,
400,13.83121777,
401.0599976,15.40066624,
401.9599915,13.94412327,
403.0299988,13.80568886,
403.9299927,12.71455765,
405,11.71856976,
406.0599976,12.84206772,
406.9599915,11.23115921,
408.0299988,11.10455036,
408.9299927,10.63280201,
410,10.24596691,
411.0599976,10.54377842,
411.9599915,10.89293671,
413.0299988,10.14100266,
413.9299927,8.828792572,
415,8.427055359,
416.0599976,9.416290283,
416.9599915,9.310795784,
418.0299988,9.366894722,
418.9299927,7.934002876,
420,8.056573868,
421.0599976,8.328518867,
421.9599915,7.335307121,
423.0299988,7.733931541,
423.9299927,7.292601585,
425,7.882059097,
426.0599976,7.092680931,
426.9599915,5.927752495,
428.0299988,5.806817055,
428.9299927,5.135633469,
430,5.029556274,
431.0599976,5.217917442,
431.9599915,5.704445839,
433.0299988,5.303887367,
433.9299927,4.789042473,
435,4.471177101,
436.0599976,4.855327606,
436.9599915,3.97295022,
438.0299988,4.468194962,
438.9299927,4.237495422,
440,4.050993919,
441.0599976,4.435440063,
441.9599915,3.430873156,
443.0299988,3.846672297,
443.9299927,3.133174181,
445,3.720867872,
446.0599976,3.273416758,
446.9599915,3.737115145,
448.0299988,2.498461246,
448.9299927,2.810263395,
450,3.110545874,
451.0400085,2.601182699,
451.9400024,2.815080881,
452.980011,1.862050056,
454.019989,2.826030493,
455.0700073,2.68981266,
455.9700012,2.587876558,
457.0100098,1.554594994,
458.0499878,1.898442268,
458.9500122,1.963064432,
460,2.586915731,
461.0599976,2.407640219,
461.9599915,1.784780741,
463.0299988,2.457649231,
463.9299927,1.315474749,
465,1.769715548,
466.0599976,1.193030834,
466.9599915,1.55937171,
468.0299988,1.059043169,
468.9299927,1.363845825,
470,1.242030382,
471.0400085,1.290385008,
471.9400024,0.7231293917,
472.980011,0.9420247078,
474.019989,0.5960909128,
475.0700073,1.070001841,
475.9700012,0.8194758892,
477.0100098,0.5139235258,
478.0499878,0.2392331362,
478.9500122,0.8439991474,
480,0.2112768888,
481.0599976,0.2447794676,
481.9599915,0.5526717901,
483.0299988,0.3536829948,
483.9299927,0.2412153482,
485,0.275277853,
486.0599976,0.3902227879,
486.9599915,0.1184817553,
488.0299988,0.6153866053,
488.9299927,0.481944561,
490,-0.08725774288,
491.0400085,0.4885648489,
491.9400024,0.2022317648,
492.980011,-0.06861591339,
494.019989,0.2013731003,
495.0700073,-0.1845346689,
495.9700012,-0.4966142178,
497.0100098,-0.1622008085,
498.0499878,-0.2338705659,
498.9500122,0.05520784855,
500,-0.0547863245,
501.0400085,-0.06458377838,
501.9400024,-0.3702484369,
502.980011,-0.3860524297,
504.019989,-0.03416109085,
505.0700073,-0.1720439196,
505.9700012,-0.3437147141,
507.0100098,-0.3767185807,
508.0499878,-0.206769526,
508.9500122,-0.2494766116,
510,-0.6058676243,
511.019989,-0.5560745597,
512.0499878,-0.5429160595,
512.9400024,-0.6926724911,
513.9699707,-0.9859006405,
515,-0.6915807128,
516.0200195,-0.7523277402,
517.0499878,-0.5673677325,
517.9400024,-0.5150163174,
518.9699707,-0.5564740896,
520,-0.6089003682,
521.039978,-0.6939165592,
521.9400024,-0.5052668452,
522.9799805,-0.7419521809,
524.0200195,-0.5268560052,
525.0700073,-0.8636854887,
525.9699707,-0.7611098289,
527.0100098,-0.6371794343,
528.0499878,-0.7143310308,
528.9500122,-0.8059347868,
530,-0.4949817657,
531.039978,-0.8881191015,
531.9400024,-0.7386003733,
532.9799805,-1.091302276,
534.0200195,-0.6291065216,
535.0700073,-1.010375142,
535.9699707,-0.8220136166,
537.0100098,-0.7200353146,
538.0499878,-0.8950818777,
538.9500122,-0.7580302954,
540,-0.9266241789,
541.0200195,-0.7327148914,
542.0499878,-0.6354089379,
542.9400024,-0.8689735532,
543.9699707,-0.872574389,
545,-1.025302291,
546.0200195,-0.8029323816,
547.0499878,-0.9317475557,
547.9400024,-0.8762364388,
548.9699707,-0.8438897133,
550,-0.9910848141,
551.0200195,-0.8767108917,
552.0499878,-0.9900318384,
552.9400024,-1.09104979,
553.9699707,-0.9613934755,
555,-0.964448452,
556.0200195,-1.012724996,
557.0499878,-0.9962971807,
557.9400024,-0.9407289624,
558.9699707,-0.9839445353,
560,-0.8118703365,
561.0200195,-1.098132014,
562.0499878,-0.7875646353,
562.9400024,-0.9757237434,
563.9699707,-0.799021244,
565,-0.7782794237,
566.0200195,-1.098656654,
567.0499878,-0.5699371099,
567.9400024,-0.6159542799,
568.9699707,-0.6122437716,
570,-0.2227924466,
571.0200195,-0.1289358139,
572.0499878,0.06260812283,
572.9400024,0.003736257553,
573.9699707,0.1666400433,
575,0.6514036655,
576.0200195,0.5728030205,
577.0499878,0.5590207577,
577.9400024,0.2086206675,
578.9699707,0.03995287418,
580,-0.3378804922,
581.0100098,-0.05831480026,
582.0200195,0.04318737984,
583.039978,-0.2920210958,
584.0499878,-0.563618958,
585.0700073,-0.8420971632,
585.9400024,-0.6198881269,
586.9500122,-0.8648642898,
587.9699707,-0.6996494532,
588.9799805,-0.6964464188,
590,-0.1878424883,
591.0200195,0.2282406092,
592.0499878,0.7405234575,
592.9400024,1.292357922,
593.9699707,2.369836569,
595,3.523854494,
596.0200195,5.986850739,
597.0499878,6.662327766,
597.9400024,7.559902191,
598.9699707,7.067612648,
600,10.07060146,
601.0100098,11.633708,
602.0200195,12.1541853,
603.039978,14.41479683,
604.0499878,15.38940144,
605.0700073,15.46852398,
605.9400024,15.72170162,
606.9500122,17.07910728,
607.9699707,20.04452705,
608.9799805,17.63501549,
610,16.82172966,
611.0100098,18.40866661,
612.0200195,19.23459816,
613.039978,19.93447113,
614.0499878,18.95502472,
615.0700073,19.60598183,
615.9400024,20.00748634,
616.9500122,19.35085106,
617.9699707,20.74116135,
618.9799805,20.97592354,
620,21.16344643,
621.0100098,18.82410812,
622.0200195,21.18392181,
623.039978,20.71635437,
624.0499878,17.15353394,
625.0700073,19.91455078,
625.9400024,18.89648247,
626.9500122,17.68722153,
627.9699707,17.27369308,
628.9799805,18.36672592,
630,18.45140076,
631.0100098,17.96018219,
632.0200195,16.61234856,
633.039978,16.03641319,
634.0499878,16.22019958,
635.0700073,14.92346859,
635.9400024,17.56741142,
636.9500122,15.23485851,
637.9699707,14.24735451,
638.9799805,15.15104389,
640,15.29137707,
641,13.97087574,
642,13.34854507,
643,13.09149551,
644,12.14977646,
645,13.81332779,
646,12.79247093,
647,11.65811825,
648,12.65695953,
649,10.49862289,
650,12.03164101,
651.0100098,11.28753376,
652.0200195,11.94434166,
653.039978,10.65838528,
654.0499878,10.83381844,
655.0700073,9.893177032,
655.9400024,9.972696304,
656.9500122,10.35766411,
657.9699707,9.424350739,
658.9799805,10.55300236,
660,10.65443039,
661,9.389951706,
662,8.879962921,
663,8.879575729,
664,8.083952904,
665,8.718497276,
666,8.274205208,
667,8.247875214,
668,8.439953804,
669,7.767886162,
670,7.707087517,
671,7.287274361,
672,7.439301491,
673,6.892137527,
674,7.017626762,
675,6.81532383,
676,7.300672531,
677,7.467845917,
678,5.31363678,
679,5.503525734,
680,6.506131172,
680.9799805,6.849608421,
681.9699707,7.141468048,
682.9500122,5.650901794,
683.9400024,7.434539795,
685.0700073,6.145318031,
686.0499878,4.419095039,
687.039978,4.392196655,
688.0200195,5.525965691,
689.0100098,6.563613892,
690,4.896573067,
691,5.4507761,
692,4.793336868,
693,4.631954193,
694,5.0206213,
695,4.708382607,
696,4.331863403,
697,4.339571953,
698,4.323558807,
699,3.894012213,
700,4.017607689,

Pyrocat,
Pyrocat
Collection Time: 4/28/2025 1:30:51 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
