Phloroglucinol,,
Wavelength (nm),Intensity (a.u.),
290,345.6604919,
291.0700073,264.4611816,
292,199.5817566,
293.0700073,117.4340668,
294,71.99842072,
295.0700073,42.1715126,
296,32.33968353,
297.0700073,29.25032616,
298,29.32436562,
299.0700073,31.30016899,
300,31.87199593,
301.0700073,32.98218536,
302,33.31778336,
303.0700073,31.65167236,
304,33.61229324,
305.0700073,33.5983696,
306,34.65805435,
307.0700073,33.85982895,
308,36.15750885,
309.0700073,34.72551727,
310,36.463974,
311.0700073,38.04135513,
312,42.18888092,
313.0700073,47.26845932,
314,51.6697197,
315.0700073,58.65470123,
316,68.1635437,
317.0700073,79.20001221,
318,85.46050262,
319.0700073,90.88526917,
320,97.06402588,
321.0700073,98.91178894,
322,101.6248169,
323.0700073,96.4418335,
324,96.37902069,
325.0700073,93.65144348,
326,99.639534,
327.0700073,98.49382782,
328,105.7156143,
329.0700073,111.3836365,
330,114.7460098,
331.0700073,124.2522507,
332,126.7072144,
333.0700073,139.0225372,
334,142.0965271,
335.0700073,149.020401,
336,152.8449402,
337.0700073,162.3564301,
338,166.6490784,
339.0700073,177.4686432,
340,178.452774,
341.0700073,189.3286285,
342,194.6161804,
343.0700073,199.3367004,
344,206.3291321,
345.0700073,209.9868011,
346,212.6822968,
347.0700073,226.0411072,
348,233.6154633,
349.0700073,236.7672119,
350,238.118515,
351.0700073,240.5067291,
352,242.137146,
353.0700073,250.007782,
354,253.7693329,
355.0700073,252.7228851,
356,262.7448425,
357.0700073,256.9332886,
358,262.7305603,
359.0700073,260.90448,
360,265.5701904,
361.0599976,271.1297607,
361.9599915,271.2779236,
363.0299988,269.0511169,
363.9299927,270.4844055,
365,267.5258179,
366.0599976,273.0369873,
366.9599915,273.6907349,
368.0299988,270.1456604,
368.9299927,275.1448364,
370,274.8277588,
371.0700073,269.9303589,
372,269.2495117,
373.0700073,263.9433289,
374,266.3511353,
375.0700073,270.5132751,
376,268.2670898,
377.0700073,260.1591797,
378,266.3209534,
379.0700073,258.968689,
380,263.8825684,
381.0599976,259.3955078,
381.9599915,256.5586853,
383.0299988,259.7712097,
383.9299927,254.2323456,
385,258.1615295,
386.0599976,252.3595428,
386.9599915,250.3690186,
388.0299988,246.8127747,
388.9299927,249.3846283,
390,243.5071869,
391.0700073,240.5843964,
392,240.8363037,
393.0700073,248.6163025,
394,239.5315094,
395.0700073,246.0895386,
396,243.1958923,
397.0700073,233.2012024,
398,234.5166779,
399.0700073,238.7011108,
400,231.753418,
401.0599976,233.4689178,
401.9599915,232.579071,
403.0299988,227.6134796,
403.9299927,225.1381378,
405,223.8878784,
406.0599976,224.9582214,
406.9599915,223.159256,
408.0299988,222.6707916,
408.9299927,224.521347,
410,217.5626068,
411.0599976,215.0152283,
411.9599915,218.3830414,
413.0299988,209.5561676,
413.9299927,214.2333221,
415,204.0084991,
416.0599976,212.1650696,
416.9599915,207.5200653,
418.0299988,203.1627197,
418.9299927,202.2648926,
420,197.7494812,
421.0599976,190.0557861,
421.9599915,192.5543823,
423.0299988,186.5323486,
423.9299927,184.0108337,
425,181.1967316,
426.0599976,183.3661499,
426.9599915,180.1587982,
428.0299988,172.5868378,
428.9299927,169.8715973,
430,166.7895508,
431.0599976,160.2036133,
431.9599915,160.0435486,
433.0299988,162.128006,
433.9299927,156.813324,
435,155.7940826,
436.0599976,155.0803375,
436.9599915,147.9325714,
438.0299988,144.0962524,
438.9299927,150.9658508,
440,143.9855499,
441.0599976,139.9480286,
441.9599915,140.3709412,
443.0299988,142.0845032,
443.9299927,138.8967896,
445,134.6909943,
446.0599976,133.2463837,
446.9599915,133.5193329,
448.0299988,134.2193756,
448.9299927,127.8837738,
450,126.5248642,
