Pyrocat,,
Wavelength (nm),Intensity (a.u.),
518.9699707,-0.5377080441,
520,-0.8879483342,
521.039978,-0.6479667425,
521.9400024,-0.4154621363,
522.9799805,-0.2288551927,
524.0200195,-0.7266242504,
525.0700073,-0.7132775784,
525.9699707,-0.5320019126,
527.0100098,-0.581145823,
528.0499878,-0.6843521595,
528.9500122,-0.8283848763,
530,-0.8780995607,
531.039978,-0.6553893685,
531.9400024,-0.5622404218,
532.9799805,-0.7153081298,
534.0200195,-0.8015075922,
535.0700073,-0.7720685005,
535.9699707,-0.7113062143,
537.0100098,-0.8600686789,
538.0499878,-0.8443399668,
538.9500122,-0.8049111366,
540,-0.902664125,
541.0200195,-0.7121250629,
542.0499878,-0.8917034268,
542.9400024,-0.6284560561,
543.9699707,-0.87489748,
545,-0.8161691427,
546.0200195,-0.8853536844,
547.0499878,-0.8808906674,
547.9400024,-1.002868533,
548.9699707,-1.068647861,
550,-0.8912699223,
551.0200195,-0.734465003,
552.0499878,-1.046816349,
552.9400024,-0.6536180377,
553.9699707,-0.8140001893,
555,-0.8418440819,
556.0200195,-1.047297597,
557.0499878,-0.8044031858,
557.9400024,-0.7651962638,
558.9699707,-0.8960379362,
560,-1.079092145,
561.0200195,-1.004211664,
562.0499878,-0.7246842384,
562.9400024,-0.9803860188,
563.9699707,-1.014000416,
565,-0.972319901,
566.0200195,-0.7497161031,
567.0499878,-0.9029593468,
567.9400024,-0.55025208,
568.9699707,-0.45996207,
570,-0.3749771118,
571.0200195,0.2578902245,
572.0499878,-0.07833492756,
572.9400024,0.2242689133,
573.9699707,0.2901140451,
575,0.4854133129,
576.0200195,0.4260832071,
577.0499878,0.3599722385,
577.9400024,0.3690242767,
578.9699707,0.2317165136,
580,0.2814295292,
581.0100098,0.3113700151,
582.0200195,-0.2845565081,
583.039978,-0.5913052559,
584.0499878,-0.530867219,
585.0700073,-0.7830812931,
585.9400024,-0.8190522194,
586.9500122,-0.4616153836,
587.9699707,-0.7590138912,
588.9799805,-0.7404338121,
590,-0.4890080094,
591.0200195,0.3486970663,
592.0499878,0.5338454247,
592.9400024,1.145842314,
593.9699707,2.556699514,
595,3.948229551,
596.0200195,4.735330582,
597.0499878,6.870448112,
597.9400024,7.006409645,
598.9699707,9.638098717,
600,10.41494083,
601.0100098,10.66149807,
602.0200195,12.81585217,
603.039978,12.73125744,
604.0499878,14.07561111,
605.0700073,15.47279453,
605.9400024,15.30718899,
606.9500122,16.50501442,
607.9699707,18.11643791,
608.9799805,18.40511131,
610,17.56906128,
611.0100098,17.98787308,
612.0200195,18.53829765,
613.039978,19.43296814,
614.0499878,18.94585228,
615.0700073,20.26924133,
615.9400024,21.51081276,
616.9500122,19.58465958,
617.9699707,18.21661377,
618.9799805,19.30851746,
620,19.10017014,
621.0100098,20.15625954,
622.0200195,20.41867447,
623.039978,18.87314987,
624.0499878,18.75497818,
625.0700073,19.28737259,
625.9400024,18.77567482,
626.9500122,18.86041069,
627.9699707,18.15313148,
628.9799805,19.00478554,
630,16.5310936,
631.0100098,16.77618599,
632.0200195,16.83844948,
633.039978,15.30998516,
634.0499878,16.37493706,
635.0700073,16.40944481,
635.9400024,14.60541821,
636.9500122,14.93767071,
637.9699707,15.21562672,
638.9799805,15.38350964,
640,14.86590672,
641,14.60580635,
642,12.40526867,
643,13.64424706,
644,11.80331421,
645,13.68539143,
646,13.52445602,
647,13.00273323,
648,11.3158474,
649,11.88267899,
650,12.66515255,
651.0100098,11.56494141,
652.0200195,11.30693722,
653.039978,11.09999466,
654.0499878,10.56977367,
655.0700073,10.22905922,
655.9400024,10.38460541,
656.9500122,10.00640488,
657.9699707,10.42882442,
658.9799805,10.47790813,
660,7.774488449,
661,9.302633286,
662,9.857203484,
663,8.721498489,
664,8.53062439,
665,8.619375229,
666,7.103055,
667,9.207536697,
668,8.401603699,
669,7.465970993,
670,7.675554276,
671,7.618057251,
672,7.792637825,
673,7.097075462,
674,6.928150177,
675,7.472240448,
676,7.639847755,
677,7.866678238,
678,6.605232239,
679,6.600839615,
680,6.073145866,
680.9799805,6.222678185,
681.9699707,6.133877754,
682.9500122,5.752468109,
683.9400024,4.639755249,
685.0700073,4.722783089,
686.0499878,4.982082367,
687.039978,5.03565979,
688.0200195,4.247565269,
689.0100098,4.943849564,
690,4.90233326,
691,4.458255768,
692,4.92963028,
693,5.149729729,
694,4.435300827,
695,4.488862038,
696,4.297271729,
697,4.31785202,
698,5.227563858,
699,4.25530529,
700,3.648679018,

Pyrocat,
Pyrocat
Collection Time: 4/28/2025 1:31:38 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
