Pyrogallol,,
Wavelength (nm),Intensity (a.u.),
290,645.0041504,
291.0700073,582.0696411,
292,457.760437,
293.0700073,307.4534302,
294,210.3358765,
295.0700073,151.2313538,
296,133.8707428,
297.0700073,139.2010498,
298,140.8170776,
299.0700073,155.1587982,
300,158.5920258,
301.0700073,169.1738739,
302,180.8720703,
303.0700073,194.0053101,
304,198.4286652,
305.0700073,206.4742737,
306,215.3934631,
307.0700073,211.3062439,
308,224.8725586,
309.0700073,234.598938,
310,237.5773163,
311.0700073,242.2975769,
312,256.7342834,
313.0700073,265.0666504,
314,267.3626709,
315.0700073,282.7045898,
316,295.0367432,
317.0700073,298.0950012,
318,307.4841003,
319.0700073,322.3755188,
320,328.1343994,
321.0700073,335.4490967,
322,335.4242554,
323.0700073,332.6650696,
324,330.7614441,
325.0700073,322.3582764,
326,330.3364563,
327.0700073,326.3207397,
328,328.1283569,
329.0700073,334.7769165,
330,338.2504578,
331.0700073,333.9894409,
332,329.7052917,
333.0700073,332.5352173,
334,331.7110901,
335.0700073,332.1754456,
336,324.8590698,
337.0700073,333.224823,
338,333.8318787,
339.0700073,342.2119446,
340,327.4014587,
341.0700073,333.93927,
342,323.555542,
343.0700073,333.25177,
344,323.2264404,
345.0700073,327.0272217,
346,326.3529358,
347.0700073,324.0482178,
348,319.5664673,
349.0700073,319.0960999,
350,315.8385315,
351.0700073,311.8818665,
352,310.9045715,
353.0700073,303.6681519,
354,302.9047546,
355.0700073,302.6614075,
356,296.3736877,
357.0700073,297.8575745,
358,290.9824219,
359.0700073,283.637085,
360,287.8559265,
361.0599976,277.6661072,
361.9599915,271.4359131,
363.0299988,274.40271,
363.9299927,265.1576538,
365,261.8167114,
366.0599976,256.6316833,
366.9599915,244.1149139,
368.0299988,243.8476868,
368.9299927,242.0398407,
370,235.7360992,
371.0700073,231.4332275,
372,227.1081543,
373.0700073,219.7797241,
374,216.498703,
375.0700073,213.0596466,
376,211.1426086,
377.0700073,207.9564056,
378,202.4381866,
379.0700073,197.0899811,
380,193.3777161,
381.0599976,187.1723022,
381.9599915,187.6628876,
383.0299988,183.7689667,
383.9299927,175.5260773,
385,173.3508453,
386.0599976,166.6730957,
386.9599915,163.1819305,
388.0299988,162.931366,
388.9299927,159.4292297,
390,151.0083466,
391.0700073,148.8428192,
392,139.9339447,
393.0700073,141.1842041,
394,135.59375,
395.0700073,130.0598755,
396,129.0973206,
397.0700073,126.5856171,
398,122.9392853,
399.0700073,113.3250427,
400,115.2122803,
401.0599976,112.9843369,
401.9599915,111.5608521,
403.0299988,103.6351852,
403.9299927,105.3635559,
405,99.38499451,
406.0599976,95.91956329,
406.9599915,90.08672333,
408.0299988,93.45320892,
408.9299927,87.89655304,
410,81.84959412,
411.0599976,81.10980988,
411.9599915,77.87466431,
413.0299988,76.01705933,
413.9299927,76.62841034,
415,71.77336884,
416.0599976,68.06200409,
416.9599915,68.26852417,
418.0299988,65.52402496,
418.9299927,63.89131165,
420,60.03953552,
421.0599976,57.27135468,
421.9599915,57.05223846,
423.0299988,53.61889648,
423.9299927,52.71324921,
425,50.42631531,
426.0599976,48.4934082,
426.9599915,46.04839325,
428.0299988,44.33181763,
428.9299927,44.26383209,
430,40.33680725,
431.0599976,39.1337204,
431.9599915,39.23989868,
433.0299988,38.90930176,
433.9299927,36.05491638,
435,34.38674164,
436.0599976,35.42319489,
436.9599915,32.69171143,
438.0299988,30.6572628,
438.9299927,29.09825897,
440,29.38619804,
441.0599976,29.13762665,
441.9599915,26.79722786,
443.0299988,26.91620445,
443.9299927,26.20870781,
445,25.9479847,
446.0599976,25.61151505,
446.9599915,25.97883034,
448.0299988,24.00888824,
448.9299927,25.82191658,
450,24.49512291,
451.0400085,22.64674187,
451.9400024,22.99542236,
452.980011,22.01742363,
454.019989,21.28355217,
455.0700073,19.25401878,
455.9700012,20.01934814,
457.0100098,18.33475876,
458.0499878,17.9093914,
458.9500122,17.15180016,
460,16.38948441,
461.0599976,17.76983261,
461.9599915,17.06065941,
463.0299988,16.02728844,
463.9299927,14.90980721,
465,16.60196877,
466.0599976,14.18300152,
466.9599915,13.52781105,
468.0299988,14.26847458,
468.9299927,12.90697002,
470,13.92810917,
471.0400085,12.65278053,
471.9400024,11.53848457,
472.980011,12.24843025,
474.019989,12.06222439,
475.0700073,11.90455627,
475.9700012,12.04710579,
477.0100098,10.26477528,
478.0499878,11.67151546,
478.9500122,9.056126595,
480,10.23216343,
481.0599976,9.838988304,
