Sample 59,,
Wavelength (nm),Intensity (a.u.),
518.9699707,-0.6309874058,
520,-0.6321225166,
521.039978,-0.6339063644,
521.9400024,-0.8006219864,
522.9799805,-0.8886648417,
524.0200195,-1.005300403,
525.0700073,-0.4111340046,
525.9699707,-0.8053172827,
527.0100098,-0.612523675,
528.0499878,-0.801560998,
528.9500122,-0.7399613857,
530,-0.8709691763,
531.039978,-0.9725107551,
531.9400024,-0.7839958668,
532.9799805,-0.9084247351,
534.0200195,-0.6116924286,
535.0700073,-0.7079156637,
535.9699707,-0.6980066299,
537.0100098,-0.7172104716,
538.0499878,-0.9843205214,
538.9500122,-0.9136543274,
540,-0.6892435551,
541.0200195,-0.8071321845,
542.0499878,-0.8722769022,
542.9400024,-0.8906602263,
543.9699707,-0.9726990461,
545,-0.939127326,
546.0200195,-0.9502569437,
547.0499878,-1.029450178,
547.9400024,-0.6718047261,
548.9699707,-0.9309476614,
550,-0.9702787995,
551.0200195,-0.9171608686,
552.0499878,-0.799380362,
552.9400024,-0.9269162416,
553.9699707,-0.9595692158,
555,-1.026829123,
556.0200195,-0.8987857103,
557.0499878,-1.014230132,
557.9400024,-1.037070513,
558.9699707,-0.9632638097,
560,-0.9422599673,
561.0200195,-1.004734635,
562.0499878,-1.110924482,
562.9400024,-0.9336448908,
563.9699707,-0.9338430166,
565,-0.9183967113,
566.0200195,-0.9660481811,
567.0499878,-0.8607712984,
567.9400024,-0.7335392237,
568.9699707,-0.544762671,
570,-0.4867553711,
571.0200195,0.4157768488,
572.0499878,0.5111590624,
572.9400024,0.5437483788,
573.9699707,0.2509037256,
575,0.3277118206,
576.0200195,0.483772397,
577.0499878,0.7144147158,
577.9400024,0.4348319769,
578.9699707,0.3324449062,
580,0.8167874813,
581.0100098,-0.2854622602,
582.0200195,-0.4313627481,
583.039978,-0.4681372046,
584.0499878,-0.3929155469,
585.0700073,-0.5831215978,
585.9400024,-0.821926713,
586.9500122,-0.82409513,
587.9699707,-0.6496120691,
588.9799805,-0.573364377,
590,-0.3662829399,
591.0200195,0.4243943691,
592.0499878,0.8607587814,
592.9400024,1.173782349,
593.9699707,2.637978554,
595,3.54172492,
596.0200195,5.406648636,
597.0499878,6.039491653,
597.9400024,8.20083046,
598.9699707,8.333603859,
600,11.0483923,
601.0100098,11.89729214,
602.0200195,13.02425194,
603.039978,14.62389183,
604.0499878,13.83097839,
605.0700073,14.0928421,
605.9400024,15.89915562,
606.9500122,15.55393314,
607.9699707,18.42121506,
608.9799805,19.00637627,
610,18.67657471,
611.0100098,19.22836113,
612.0200195,19.71525192,
613.039978,18.25911903,
614.0499878,18.01382256,
615.0700073,19.62700462,
615.9400024,18.61554527,
616.9500122,20.06583595,
617.9699707,21.52098274,
618.9799805,20.82102203,
620,20.20046234,
621.0100098,17.9949894,
622.0200195,19.55915833,
623.039978,17.97955704,
624.0499878,19.6006012,
625.0700073,17.62475586,
625.9400024,17.87858963,
626.9500122,18.01716423,
627.9699707,17.55485535,
628.9799805,18.31261063,
630,17.13397789,
631.0100098,16.8044796,
632.0200195,15.95280552,
633.039978,16.62487984,
634.0499878,16.81113815,
635.0700073,16.81146049,
635.9400024,14.74571896,
636.9500122,14.16026497,
637.9699707,16.52280998,
638.9799805,13.74939346,
640,14.17529678,
641,13.97944164,
642,13.32997894,
643,12.29163647,
644,11.86295986,
645,12.97063732,
646,12.45810223,
647,14.18208122,
648,12.23462391,
649,11.49365711,
650,12.60902596,
651.0100098,12.36791515,
652.0200195,11.22573948,
653.039978,10.14998722,
654.0499878,10.44528389,
655.0700073,9.575701714,
655.9400024,10.36335087,
656.9500122,10.07997799,
657.9699707,8.87863636,
658.9799805,10.00415421,
660,10.52423382,
661,9.759861946,
662,9.336075783,
663,8.067770958,
664,8.565673828,
665,8.420628548,
666,6.664676666,
667,8.190865517,
668,8.269807816,
669,8.128229141,
670,7.390127182,
671,7.801815987,
672,6.788332939,
673,6.870603561,
674,7.252595901,
675,6.340678215,
676,7.254793167,
677,6.978534698,
678,6.507204056,
679,6.308944702,
680,6.982855797,
680.9799805,5.978128433,
681.9699707,5.823633194,
682.9500122,5.327545166,
683.9400024,4.742441177,
685.0700073,4.977852821,
686.0499878,4.281375885,
687.039978,5.543813705,
688.0200195,4.700531006,
689.0100098,5.161615372,
690,5.031306267,
691,5.098587036,
692,3.893280268,
693,4.812417984,
694,4.955714226,
695,4.468257904,
696,4.478702545,
697,4.411425591,
698,3.977242231,
699,3.394643068,
700,3.021348715,

Sample 59,
Sample 59
Collection Time: 4/28/2025 1:33:00 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY17430002
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        290.00
Stop (nm)                         700.00
Ex. Wavelength (nm)               288.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   High
Corrected spectra                 OFF
Method Log     :
Method Name    : Default
Date/Time stamp: 4/28/2025 9:34:43 AM
Method Modifications:
Zero Mode Changed: 4/28/2025 9:36:12 AM, Old:OFF, New:Reading
Zero Mode Changed: 4/28/2025 9:36:12 AM, Old:Reading, New:ON
PMT Volts Changed: 4/28/2025 9:36:35 AM, Old:600, New:800
Ex. Slit Width (nm): Changed: 4/28/2025 9:36:35 AM, Old:5, New:10
Em. Slit Width (nm): Changed: 4/28/2025 9:36:35 AM, Old:5, New:10
Emission PMT (V): Changed: 4/28/2025 9:36:35 AM, Old: 600, New: 800
Excitation Wavelength Changed: 4/28/2025 9:36:35 AM, Old: 350.00, New: 288.00
Emission Wavelength Changed: 4/28/2025 9:36:35 AM, Old: 400.00, New: 300.00
Stop Wavelength Changed: 4/28/2025 9:36:35 AM, Old: 600.00, New: 700.00
Zero Mode Changed: 4/28/2025 9:36:36 AM, Old:ON, New:OFF
User Delta Increment Changed: 4/28/2025 9:40:22 AM, Old:  10.00, New:   0.15
Excitation Wavelength Changed: 4/28/2025 9:40:22 AM, Old: 288.00, New: 450.00
Emission Wavelength Changed: 4/28/2025 9:40:22 AM, Old: 300.00, New: 500.00
Stop Wavelength Changed: 4/28/2025 9:40:22 AM, Old: 700.00, New: 800.00
Ex. Slit Width (nm): Changed: 4/28/2025 9:40:50 AM, Old:10, New:5
Em. Slit Width (nm): Changed: 4/28/2025 9:40:50 AM, Old:10, New:5
Excitation Wavelength Changed: 4/28/2025 9:50:42 AM, Old: 450.00, New: 288.00
Emission Wavelength Changed: 4/28/2025 9:50:42 AM, Old: 500.00, New: 300.00
Stop Wavelength Changed: 4/28/2025 9:50:52 AM, Old: 800.00, New: 700.00
